versao,dia,mercado,janela,barra,r_exf,r_net,r_bruto,risco_pct,atr_pct,saida
mean_reversion_m5 v1,2026-06-24,SAHARAUSDT,J1,2026-06-24T05:45:00Z,-1.228882,-1.228882,-0.901521,0.006089,0.00948990,stop
mean_reversion_m5 v1,2026-06-24,PROMUSDT,J1,2026-06-24T09:55:00Z,1.119095,1.119095,1.382217,0.007637,0.00704118,target
mean_reversion_m5 v1,2026-06-24,SAHARAUSDT,J1,2026-06-24T11:10:00Z,-1.067366,-0.959268,-0.970713,0.020475,0.01844441,stop
mean_reversion_m5 v1,2026-06-24,SAHARAUSDT,J1,2026-06-24T23:25:00Z,0.849540,0.849540,1.120006,0.007421,0.00606140,target
mean_reversion_m5 v1,2026-06-25,NEARUSDT,J1,2026-06-25T18:40:00Z,-1.155647,-1.155647,-0.932894,0.008936,0.00673043,stop
mean_reversion_m5 v1,2026-06-26,ZECUSDT,J1,2026-06-26T18:40:00Z,0.953367,0.953367,1.236611,0.007088,0.00610719,target
mean_reversion_m5 v1,2026-06-27,NEARUSDT,J1,2026-06-27T17:25:00Z,-1.262986,-1.262986,-0.886912,0.005302,0.00628626,stop
mean_reversion_m5 v1,2026-06-30,ZECUSDT,J1,2026-06-30T16:45:00Z,0.793727,0.793727,1.049215,0.007856,0.00620966,target
mean_reversion_m5 v1,2026-07-02,SAHARAUSDT,J1,2026-07-02T02:40:00Z,-1.235016,-1.235016,-0.898894,0.005931,0.00628076,stop
mean_reversion_m5 v1,2026-07-02,ZECUSDT,J1,2026-07-02T14:30:00Z,-1.182820,-1.182820,-0.921254,0.007615,0.00695199,stop
mean_reversion_m5 v1,2026-07-02,TAOUSDT,J1,2026-07-02T14:45:00Z,-1.160818,-1.160818,-0.930679,0.008650,0.00712696,stop
mean_reversion_m5 v1,2026-07-02,UNIUSDT,J1,2026-07-02T15:10:00Z,0.884818,0.884818,1.065300,0.011141,0.00898313,target
mean_reversion_m5 v1,2026-07-02,UNIUSDT,J1,2026-07-02T15:55:00Z,1.772580,1.757703,2.071114,0.006742,0.00803208,target
mean_reversion_m5 v1,2026-07-02,UNIUSDT,J1,2026-07-02T19:15:00Z,-1.332852,-1.332852,-0.856982,0.004193,0.00606315,stop
mean_reversion_m5 v1,2026-07-03,ZECUSDT,J1,2026-07-03T12:30:00Z,-1.226845,-1.226845,-0.902394,0.006143,0.00670207,stop
mean_reversion_m5 v1,2026-07-03,ZECUSDT,J1,2026-07-03T12:50:00Z,0.874420,0.874420,1.134808,0.007710,0.00635244,target
mean_reversion_m5 v1,2026-07-03,NEARUSDT,J1,2026-07-03T15:10:00Z,-1.259829,-1.259829,-0.888264,0.005367,0.00765593,stop
mean_reversion_m5 v1,2026-07-03,NEARUSDT,J1,2026-07-03T15:20:00Z,-1.210216,-1.210216,-0.909518,0.006627,0.00747727,stop
mean_reversion_m5 v1,2026-07-03,NEARUSDT,J1,2026-07-03T15:30:00Z,-1.209949,-1.209949,-0.909632,0.006636,0.00748846,stop
mean_reversion_m5 v1,2026-07-07,ZECUSDT,J1,2026-07-07T18:20:00Z,-1.121013,-1.121013,-0.947731,0.011472,0.00684931,stop
mean_reversion_m5 v1,2026-07-08,UNIUSDT,J1,2026-07-08T06:40:00Z,-0.922842,-0.930504,-0.768783,0.012910,0.00783894,expired
mean_reversion_m5 v1,2026-07-08,UNIUSDT,J1,2026-07-08T13:30:00Z,0.406400,0.406400,0.588204,0.011030,0.00679624,target
mean_reversion_m5 v1,2026-07-09,SAHARAUSDT,J1,2026-07-09T05:30:00Z,0.522777,0.522777,0.716773,0.010342,0.00688571,target
mean_reversion_m5 v1,2026-07-09,ZECUSDT,J1,2026-07-09T20:00:00Z,0.619374,0.619374,0.886682,0.007502,0.00668172,expired
mean_reversion_m5 v1,2026-07-09,ARBUSDT,J1,2026-07-09T21:30:00Z,-1.214853,-1.214853,-0.907531,0.006485,0.00644331,stop
mean_reversion_m5 v1,2026-07-10,ARBUSDT,J1,2026-07-10T10:40:00Z,0.558717,0.558717,0.774102,0.009314,0.00638827,target
mean_reversion_m5 v1,2026-07-10,UNIUSDT,J1,2026-07-10T14:25:00Z,-1.252200,-1.252200,-0.891532,0.005528,0.00631594,stop
mean_reversion_m5 v1,2026-07-11,ARBUSDT,J1,2026-07-11T18:00:00Z,1.103358,1.103358,1.355017,0.007985,0.00728765,target
mean_reversion_m5 v1,2026-07-12,ARBUSDT,J2,2026-07-12T05:55:00Z,-1.203982,-1.203982,-0.912188,0.006829,0.00683471,stop
mean_reversion_m5 v1,2026-07-14,ZECUSDT,J2,2026-07-14T18:20:00Z,-1.240304,-1.240304,-0.896628,0.005801,0.00608410,stop
mean_reversion_m5 v1,2026-07-19,PROMUSDT,J2,2026-07-19T21:45:00Z,2.141128,2.141128,2.227068,0.023877,0.03037720,target
mean_reversion_m5 v1,2026-07-19,PROMUSDT,J2,2026-07-19T22:40:00Z,-1.052101,-1.052101,-0.977252,0.026360,0.02694843,stop
mean_reversion_m5 v1,2026-07-20,PROMUSDT,J2,2026-07-20T11:55:00Z,1.633490,1.647273,1.732102,0.020632,0.02226992,target
mean_reversion_m5 v1,2026-07-20,PROMUSDT,J2,2026-07-20T16:20:00Z,-1.031572,-1.031572,-0.986047,0.042975,0.04071048,stop
mean_reversion_m5 v1,2026-07-20,PROMUSDT,J2,2026-07-20T17:10:00Z,-1.035405,-1.035405,-0.984405,0.038450,0.04095683,stop
mean_reversion_m5 v1,2026-07-21,PROMUSDT,J2,2026-07-21T13:50:00Z,1.283927,1.283927,1.433388,0.013503,0.01291099,target
mean_reversion_m5 v1,2026-07-22,PROMUSDT,J2,2026-07-22T12:50:00Z,-0.029771,-0.029771,0.048566,0.025531,0.02312839,expired
mean_reversion_m5 v1,2026-07-23,PROMUSDT,J2,2026-07-23T08:15:00Z,2.039073,2.039073,2.202776,0.012376,0.01556529,target
mean_reversion_m5 v1,2026-07-24,PROMUSDT,J2,2026-07-24T03:50:00Z,-1.053232,-1.053232,-0.976768,0.025811,0.02726143,stop
mean_reversion_m5 v1,2026-07-24,PROMUSDT,J2,2026-07-24T14:55:00Z,1.080213,1.080213,1.221005,0.014321,0.01250596,target
mean_reversion_m5 v1,2026-07-24,PROMUSDT,J2,2026-07-24T19:50:00Z,2.049078,2.198576,2.253411,0.009891,0.01259756,target
mean_reversion_m5 v1,2026-07-25,SAHARAUSDT,J2,2026-07-25T05:40:00Z,-1.172605,-1.172605,-0.925630,0.008063,0.00958857,stop
mean_reversion_m5 v1,2026-07-25,PROMUSDT,J2,2026-07-25T10:45:00Z,-1.054972,-1.054972,-0.976022,0.025008,0.02740381,stop
mean_reversion_m5 v1,2026-07-26,PROMUSDT,J2,2026-07-26T03:50:00Z,1.150788,1.276769,1.319181,0.011964,0.01087044,target
mean_reversion_m5 v1,2026-07-26,PROMUSDT,J2,2026-07-26T15:40:00Z,-1.306341,-1.306341,-0.868339,0.004554,0.00910466,stop
mean_reversion_m5 v1,2026-07-26,PROMUSDT,J2,2026-07-26T20:35:00Z,1.079887,1.079887,1.283137,0.009897,0.00880799,target
mean_reversion_m5 v1,2026-07-27,PROMUSDT,J2,2026-07-27T08:35:00Z,0.136950,0.136950,0.195178,0.034443,0.01652729,target
mean_reversion_m5 v1,2026-07-27,PROMUSDT,J2,2026-07-27T13:20:00Z,-1.111634,-1.111634,-0.951749,0.012427,0.01325541,stop
mean_reversion_m5 v1,2026-07-27,PROMUSDT,J2,2026-07-27T23:50:00Z,1.049227,1.071809,1.267996,0.009190,0.00810599,target
mean_reversion_m5 v1,2026-07-28,PROMUSDT,J2,2026-07-28T09:55:00Z,1.264866,1.264866,1.377447,0.017974,0.01687216,target
mean_reversion_m5 v1,2026-07-28,PROMUSDT,J2,2026-07-28T11:50:00Z,-0.747271,-0.740468,-0.563128,0.010822,0.00972484,expired
mean_reversion_m5 v1,2026-07-29,PROMUSDT,J2,2026-07-29T02:45:00Z,1.443648,1.443648,1.665246,0.009088,0.00944567,target
mean_reversion_m5 v1,2026-07-29,PROMUSDT,J2,2026-07-29T03:50:00Z,2.085001,2.093429,2.358724,0.007366,0.00963385,target
mean_reversion_m5 v1,2026-07-29,PROMUSDT,J2,2026-07-29T19:10:00Z,0.826376,0.826376,1.074152,0.008102,0.00649264,target
mean_reversion_m5 v1,2026-07-31,UNIUSDT,J2,2026-07-31T07:10:00Z,-1.188657,-1.188657,-0.918754,0.007381,0.00611218,stop
mean_reversion_m5 v1,2026-08-01,PROMUSDT,J2,2026-08-01T11:15:00Z,-1.158253,-1.158253,-0.931778,0.008790,0.00874888,stop
mean_reversion_m5 v1,2026-08-01,PROMUSDT,J2,2026-08-01T16:25:00Z,-1.234473,-1.234473,-0.899127,0.005944,0.00644167,stop
mean_reversion_m5 v1,2026-08-01,PROMUSDT,J2,2026-08-01T17:10:00Z,1.076742,1.076742,1.369069,0.006870,0.00627384,target
mean_reversion_m5 v1,2026-08-02,PROMUSDT,J2,2026-08-02T01:55:00Z,0.989842,0.989842,1.141757,0.013257,0.01114129,target
mean_reversion_m5 v1,2026-08-02,SAHARAUSDT,J2,2026-08-02T04:25:00Z,-1.190973,-1.190973,-0.917761,0.007291,0.00608239,stop
mean_reversion_m5 v1,2026-08-03,PROMUSDT,J2,2026-08-03T03:00:00Z,1.282752,1.282752,1.556610,0.007340,0.00726729,target
mean_reversion_m5 v1,2026-08-03,PROMUSDT,J2,2026-08-03T14:20:00Z,-0.611519,-0.611519,-0.316194,0.006761,0.00669614,expired
mean_reversion_m5 v1,2026-08-05,PROMUSDT,J2,2026-08-05T05:00:00Z,1.087700,1.087700,1.372471,0.007053,0.00645719,target
mean_reversion_m5 v1,2026-08-05,PROMUSDT,J2,2026-08-05T09:45:00Z,-1.166343,-1.166343,-0.928312,0.008365,0.00875840,stop
mean_reversion_m5 v1,2026-08-05,SAHARAUSDT,J2,2026-08-05T12:25:00Z,-1.347666,-1.347666,-0.850636,0.004015,0.00616178,stop
mean_reversion_m5 v1,2026-08-05,UNIUSDT,J2,2026-08-05T15:50:00Z,2.919694,2.929566,3.412554,0.004084,0.00694807,target
mean_reversion_m5 v1,2026-08-07,PROMUSDT,J2,2026-08-07T22:55:00Z,-1.172152,-1.172152,-0.925824,0.008084,0.00889270,stop
mean_reversion_m5 v1,2026-08-08,PROMUSDT,J2,2026-08-08T00:10:00Z,0.721872,0.721872,0.926750,0.009800,0.00733152,target
mean_reversion_m5 v1,2026-08-09,PROMUSDT,J2,2026-08-09T15:25:00Z,-1.160529,-1.160529,-0.930803,0.008666,0.00761775,stop
mean_reversion_m5 v1,2026-08-09,PROMUSDT,J2,2026-08-09T16:20:00Z,-1.186099,-1.186099,-0.919849,0.007481,0.00734144,stop
mean_reversion_m5 v1,2026-08-11,PROMUSDT,J3,2026-08-11T02:20:00Z,-1.035235,-1.035235,-0.984478,0.038630,0.04431273,stop
mean_reversion_m5 v1,2026-08-11,PROMUSDT,J3,2026-08-11T08:10:00Z,-0.561808,-0.547954,-0.509939,0.038161,0.03669073,expired
mean_reversion_m5 v1,2026-08-13,PROMUSDT,J3,2026-08-13T22:10:00Z,0.865312,0.865312,1.024753,0.012617,0.01000537,target
mean_reversion_m5 v1,2026-08-14,PROMUSDT,J3,2026-08-14T01:25:00Z,0.881465,0.887263,0.934662,0.038245,0.02962027,target
mean_reversion_m5 v1,2026-08-14,PROMUSDT,J3,2026-08-14T07:25:00Z,-1.074320,-1.069958,-0.967734,0.018584,0.01724701,stop
mean_reversion_m5 v1,2026-08-14,PROMUSDT,J3,2026-08-14T12:55:00Z,-1.111267,,-0.951906,0.012468,0.01225181,stop
mean_reversion_m5 v1,2026-08-15,PROMUSDT,J3,2026-08-15T00:15:00Z,0.459078,0.459078,0.627744,0.011895,0.00753801,target
mean_reversion_m5 v1,2026-08-15,PROMUSDT,J3,2026-08-15T00:45:00Z,-0.421813,-0.421813,-0.193403,0.008744,0.00982422,expired
mean_reversion_m5 v1,2026-08-15,PROMUSDT,J3,2026-08-15T13:25:00Z,1.057793,1.057793,1.277156,0.009165,0.00811696,target
mean_reversion_m5 v1,2026-08-15,PROMUSDT,J3,2026-08-15T18:45:00Z,1.068389,1.068389,1.366476,0.006736,0.00614035,target
mean_reversion_m5 v1,2026-08-16,PROMUSDT,J3,2026-08-16T19:15:00Z,-1.201508,-1.201508,-0.913248,0.006912,0.00677890,stop
mean_reversion_m5 v1,2026-08-16,PROMUSDT,J3,2026-08-16T19:40:00Z,1.095046,1.099927,1.374751,0.007181,0.00658569,target
mean_reversion_m5 v1,2026-08-17,PROMUSDT,J3,2026-08-17T01:20:00Z,-1.116731,-1.116731,-0.949566,0.011889,0.01176081,stop
mean_reversion_m5 v1,2026-08-18,PROMUSDT,J3,2026-08-18T13:55:00Z,-1.158460,-1.158460,-0.931689,0.008778,0.00766496,stop
mean_reversion_m5 v1,2026-08-18,PROMUSDT,J3,2026-08-18T14:15:00Z,-1.175772,-1.175772,-0.924273,0.007918,0.00732323,stop
mean_reversion_m5 v1,2026-08-19,PROMUSDT,J3,2026-08-19T10:10:00Z,1.730146,1.730146,1.953672,0.009021,0.01040357,target
mean_reversion_m5 v1,2026-08-19,UNIUSDT,J3,2026-08-19T17:25:00Z,1.232995,1.232995,1.477850,0.008213,0.00790261,target
mean_reversion_m5 v1,2026-08-19,ZECUSDT,J3,2026-08-19T17:30:00Z,3.211442,3.211442,3.748099,0.003751,0.00686218,target
mean_reversion_m5 v1,2026-08-19,SUIUSDT,J3,2026-08-19T22:35:00Z,-1.253982,-1.253982,-0.890769,0.005490,0.00643793,stop
mean_reversion_m5 v1,2026-08-19,ZECUSDT,J3,2026-08-19T22:35:00Z,1.060212,1.060212,1.442188,0.005253,0.00840498,expired
mean_reversion_m5 v1,2026-08-19,UNIUSDT,J3,2026-08-19T22:35:00Z,-0.267673,-0.267673,0.101699,0.005413,0.00645785,expired
mean_reversion_m5 v1,2026-08-19,LINKUSDT,J3,2026-08-19T22:40:00Z,-1.135330,-1.135330,-0.941598,0.010267,0.00743836,stop
mean_reversion_m5 v1,2026-08-19,TAOUSDT,J3,2026-08-19T22:40:00Z,-1.181633,-1.181633,-0.921762,0.007664,0.00600867,stop
mean_reversion_m5 v1,2026-08-19,DOGEUSDT,J3,2026-08-19T23:00:00Z,0.939801,0.923768,1.260560,0.006256,0.00605861,expired
mean_reversion_m5 v1,2026-08-19,ETHUSDT,J3,2026-08-19T23:00:00Z,0.887896,0.874110,1.164225,0.007264,0.00751616,expired
mean_reversion_m5 v1,2026-08-19,XRPUSDT,J3,2026-08-19T23:10:00Z,0.897177,0.884942,1.141535,0.008218,0.00680960,target
mean_reversion_m5 v1,2026-08-19,LINKUSDT,J3,2026-08-19T23:20:00Z,0.134008,0.113467,0.545224,0.004867,0.00624910,expired
mean_reversion_m5 v1,2026-08-20,ARBUSDT,J3,2026-08-20T00:20:00Z,-1.130840,-1.130840,-0.943521,0.010617,0.00912928,stop
mean_reversion_m5 v1,2026-08-20,PROMUSDT,J3,2026-08-20T14:25:00Z,-1.134351,-1.134351,-0.942017,0.010342,0.01356395,stop
mean_reversion_m5 v1,2026-08-20,PROMUSDT,J3,2026-08-20T15:00:00Z,-1.129149,-1.129149,-0.944246,0.010755,0.01256403,stop
mean_reversion_m5 v1,2026-08-20,PROMUSDT,J3,2026-08-20T15:30:00Z,1.457423,1.457423,1.641887,0.010933,0.01130938,target
mean_reversion_m5 v1,2026-08-20,DASHUSDT,J3,2026-08-20T18:20:00Z,-1.195261,-1.195261,-0.915924,0.007132,0.00653642,stop
mean_reversion_m5 v1,2026-08-20,DOGEUSDT,J3,2026-08-20T18:20:00Z,-1.195946,-1.195946,-0.915631,0.007107,0.00748491,stop
mean_reversion_m5 v1,2026-08-20,XRPUSDT,J3,2026-08-20T18:25:00Z,-1.128362,-1.128362,-0.944583,0.010820,0.01177518,stop
mean_reversion_m5 v1,2026-08-20,DOGEUSDT,J3,2026-08-20T18:45:00Z,-1.173600,-1.173600,-0.925204,0.008017,0.00729852,stop
mean_reversion_m5 v1,2026-08-21,PROMUSDT,J3,2026-08-21T01:35:00Z,-1.106645,-1.106645,-0.953886,0.013004,0.01286523,stop
mean_reversion_m5 v1,2026-08-21,PROMUSDT,J3,2026-08-21T02:10:00Z,-1.156460,-1.156460,-0.932546,0.008890,0.01152226,stop
mean_reversion_m5 v1,2026-08-21,ZECUSDT,J3,2026-08-21T02:50:00Z,0.016950,0.016950,0.244327,0.008800,0.00634574,expired
mean_reversion_m5 v1,2026-08-21,PROMUSDT,J3,2026-08-21T05:10:00Z,-1.124912,-1.124912,-0.946061,0.011117,0.01402781,stop
mean_reversion_m5 v1,2026-08-21,NEARUSDT,J3,2026-08-21T09:10:00Z,1.126696,1.126696,1.304071,0.011352,0.01023422,target
mean_reversion_m5 v1,2026-08-21,DASHUSDT,J3,2026-08-21T09:10:00Z,0.570572,0.570572,0.731762,0.012457,0.00842330,target
mean_reversion_m5 v1,2026-08-21,PROMUSDT,J3,2026-08-21T09:10:00Z,-1.110549,-1.110549,-0.952214,0.012548,0.01688387,stop
mean_reversion_m5 v1,2026-08-21,TAOUSDT,J3,2026-08-21T09:10:00Z,0.618669,0.618669,0.803705,0.010849,0.00761255,target
mean_reversion_m5 v1,2026-08-21,DOGEUSDT,J3,2026-08-21T09:10:00Z,-1.197861,-1.197861,-0.914810,0.007039,0.00751172,stop
mean_reversion_m5 v1,2026-08-21,PROMUSDT,J3,2026-08-21T09:20:00Z,-0.133567,-0.133567,-0.039331,0.021202,0.01774585,expired
mean_reversion_m5 v1,2026-08-21,LINKUSDT,J3,2026-08-21T09:25:00Z,1.121533,1.121533,1.334744,0.009434,0.00857774,target
mean_reversion_m5 v1,2026-08-21,DOGEUSDT,J3,2026-08-21T09:25:00Z,1.469694,1.469694,1.768589,0.006727,0.00720648,target
mean_reversion_m5 v1,2026-08-21,ZECUSDT,J3,2026-08-21T09:25:00Z,1.409155,1.409155,1.576637,0.012048,0.01217573,target
mean_reversion_m5 v1,2026-08-21,ARBUSDT,J3,2026-08-21T10:40:00Z,1.271121,1.271121,1.560141,0.006953,0.00688123,target
mean_reversion_m5 v1,2026-08-21,LINKUSDT,J3,2026-08-21T11:40:00Z,-1.202281,-1.202281,-0.912917,0.006886,0.00655330,stop
mean_reversion_m5 v1,2026-08-21,DOGEUSDT,J3,2026-08-21T11:40:00Z,-1.172481,-1.172481,-0.925683,0.008069,0.00651987,stop
mean_reversion_m5 v1,2026-08-21,UNIUSDT,J3,2026-08-21T11:40:00Z,0.874598,0.874598,1.060754,0.010799,0.00868013,target
mean_reversion_m5 v1,2026-08-21,SUIUSDT,J3,2026-08-21T11:40:00Z,-1.136619,-1.136619,-0.941046,0.010171,0.00907641,stop
mean_reversion_m5 v1,2026-08-21,ZECUSDT,J3,2026-08-21T11:40:00Z,-1.100074,-1.100074,-0.956701,0.013849,0.01110906,stop
mean_reversion_m5 v1,2026-08-21,DASHUSDT,J3,2026-08-21T11:40:00Z,1.026456,1.026456,1.245367,0.009183,0.00801716,target
mean_reversion_m5 v1,2026-08-21,XRPUSDT,J3,2026-08-21T11:55:00Z,-1.156421,-1.156421,-0.932563,0.008892,0.01069592,stop
mean_reversion_m5 v1,2026-08-21,TAOUSDT,J3,2026-08-21T16:20:00Z,-1.208682,-1.208682,-0.910175,0.006676,0.00763493,stop
mean_reversion_m5 v1,2026-08-21,LINKUSDT,J3,2026-08-21T23:45:00Z,-1.225189,-1.225189,-0.903104,0.006188,0.00625062,stop
mean_reversion_m5 v1,2026-08-21,DASHUSDT,J3,2026-08-21T23:45:00Z,1.469557,1.459866,1.663586,0.010391,0.01082593,target
mean_reversion_m5 v1,2026-08-21,DOGEUSDT,J3,2026-08-21T23:45:00Z,-1.220667,-1.220667,-0.905041,0.006315,0.00863049,stop
mean_reversion_m5 v1,2026-08-21,ZECUSDT,J3,2026-08-21T23:45:00Z,1.343534,1.333711,1.539553,0.010278,0.01020122,target
mean_reversion_m5 v1,2026-08-21,UNIUSDT,J3,2026-08-21T23:45:00Z,-1.192910,-1.206785,-0.916931,0.007219,0.00662293,stop
mean_reversion_m5 v1,2026-08-21,SUIUSDT,J3,2026-08-21T23:45:00Z,-1.172332,-1.184688,-0.925747,0.008076,0.00724572,stop
mean_reversion_m5 v1,2026-08-21,DOGEUSDT,J3,2026-08-21T23:55:00Z,-1.158396,-1.169790,-0.931717,0.008782,0.00883717,stop
mean_reversion_m5 v1,2026-08-22,LINKUSDT,J3,2026-08-22T00:10:00Z,0.499124,0.499124,0.703878,0.009796,0.00645806,target
mean_reversion_m5 v1,2026-08-22,SUIUSDT,J3,2026-08-22T00:15:00Z,1.130743,1.130743,1.385833,0.007878,0.00728319,target
mean_reversion_m5 v1,2026-08-22,SAHARAUSDT,J3,2026-08-22T00:15:00Z,1.208132,1.208132,1.491949,0.007080,0.00681889,target
mean_reversion_m5 v1,2026-08-22,DOGEUSDT,J3,2026-08-22T00:15:00Z,1.146927,1.146927,1.352143,0.009805,0.00899220,target
mean_reversion_m5 v1,2026-08-22,NEARUSDT,J3,2026-08-22T00:15:00Z,0.578998,0.578998,0.809947,0.008685,0.00606403,target
mean_reversion_m5 v1,2026-08-22,XRPUSDT,J3,2026-08-22T00:15:00Z,0.857806,0.857806,1.039723,0.011051,0.00879617,target
mean_reversion_m5 v1,2026-08-22,PROMUSDT,J3,2026-08-22T03:05:00Z,-1.123243,-1.123243,-0.946776,0.011266,0.00994137,stop
mean_reversion_m5 v1,2026-08-22,DASHUSDT,J3,2026-08-22T04:25:00Z,-1.067255,-1.067255,-0.970760,0.020508,0.02143855,stop
mean_reversion_m5 v1,2026-08-22,XRPUSDT,J3,2026-08-22T05:15:00Z,-1.064248,-1.064248,-0.972049,0.021453,0.02624472,stop
mean_reversion_m5 v1,2026-08-22,ZECUSDT,J3,2026-08-22T05:15:00Z,-1.412050,-1.412050,-0.823054,0.003389,0.02535900,stop
mean_reversion_m5 v1,2026-08-22,XRPUSDT,J3,2026-08-22T05:25:00Z,1.005518,1.005518,1.059756,0.037587,0.03094016,target
mean_reversion_m5 v1,2026-08-22,PROMUSDT,J3,2026-08-22T08:20:00Z,-1.060343,-1.060343,-0.973722,0.022819,0.01973269,stop
mean_reversion_m5 v1,2026-08-22,NEARUSDT,J3,2026-08-22T14:10:00Z,-1.262796,-1.262796,-0.886993,0.005306,0.00628258,stop
mean_reversion_m5 v1,2026-08-22,UNIUSDT,J3,2026-08-22T15:25:00Z,1.178935,1.167945,1.400794,0.009067,0.00847201,target
mean_reversion_m5 v1,2026-08-22,DASHUSDT,J3,2026-08-22T20:20:00Z,-1.145159,-1.145159,-0.937387,0.009577,0.01127991,stop
mean_reversion_m5 v1,2026-08-22,ZECUSDT,J3,2026-08-22T21:10:00Z,-1.102785,-1.102785,-0.955540,0.013487,0.00995288,stop
mean_reversion_m5 v1,2026-08-22,NEARUSDT,J3,2026-08-22T21:10:00Z,-1.219373,-1.219373,-0.905595,0.006352,0.00679074,stop
mean_reversion_m5 v1,2026-08-22,DOGEUSDT,J3,2026-08-22T21:30:00Z,-1.210413,-1.210413,-0.909433,0.006621,0.00623781,stop
mean_reversion_m5 v1,2026-08-22,DOGEUSDT,J3,2026-08-22T21:40:00Z,-1.280311,-1.280311,-0.879490,0.004976,0.00674246,stop
mean_reversion_m5 v1,2026-08-23,SAHARAUSDT,J3,2026-08-23T02:00:00Z,-1.202576,-1.202576,-0.912791,0.006876,0.00710309,stop
mean_reversion_m5 v1,2026-08-23,XRPUSDT,J3,2026-08-23T02:10:00Z,-1.218326,-1.218326,-0.906043,0.006382,0.00638792,stop
mean_reversion_m5 v1,2026-08-23,SOLUSDT,J3,2026-08-23T02:30:00Z,1.091528,1.091528,1.373659,0.007119,0.00652358,target
mean_reversion_m5 v1,2026-08-23,PROMUSDT,J3,2026-08-23T09:35:00Z,-1.123815,-1.123815,-0.946531,0.011215,0.01097857,stop
mean_reversion_m5 v1,2026-08-23,DASHUSDT,J3,2026-08-23T09:40:00Z,0.858975,0.858975,1.097137,0.008431,0.00684384,target
mean_reversion_m5 v1,2026-08-23,ZECUSDT,J3,2026-08-23T09:40:00Z,0.786365,0.786365,1.016401,0.008728,0.00681262,target
mean_reversion_m5 v1,2026-08-23,XRPUSDT,J3,2026-08-23T14:45:00Z,0.629932,0.629932,0.762328,0.015185,0.01051381,target
mean_reversion_m5 v1,2026-08-23,UNIUSDT,J3,2026-08-23T14:50:00Z,1.072764,1.072764,1.199393,0.015936,0.01380934,target
mean_reversion_m5 v1,2026-08-23,ARBUSDT,J3,2026-08-23T14:55:00Z,-1.256062,-1.256062,-0.889878,0.005445,0.00739164,stop
mean_reversion_m5 v1,2026-08-23,PROMUSDT,J3,2026-08-23T15:00:00Z,-0.783477,-0.787674,-0.667615,0.017153,0.02267139,expired
mean_reversion_m5 v1,2026-08-23,LINKUSDT,J3,2026-08-23T15:00:00Z,-1.605888,-1.605888,-0.740017,0.002306,0.00630666,stop
mean_reversion_m5 v1,2026-08-23,ZECUSDT,J3,2026-08-23T15:20:00Z,-0.217301,-0.223983,-0.082335,0.014801,0.01201069,expired
mean_reversion_m5 v1,2026-08-23,DASHUSDT,J3,2026-08-23T15:25:00Z,-0.023471,-0.030300,0.112763,0.014684,0.01409287,expired
mean_reversion_m5 v1,2026-08-23,UNIUSDT,J3,2026-08-23T17:05:00Z,0.465246,0.465246,0.621048,0.012880,0.00815095,target
mean_reversion_m5 v1,2026-08-23,ZECUSDT,J3,2026-08-23T19:35:00Z,-1.175733,-1.175733,-0.924290,0.007920,0.00739402,stop
mean_reversion_m5 v1,2026-08-23,DASHUSDT,J3,2026-08-23T20:10:00Z,0.810380,0.810380,1.008018,0.010165,0.00794276,target
mean_reversion_m5 v1,2026-08-23,UNIUSDT,J3,2026-08-23T22:40:00Z,-1.212865,-1.212865,-0.908383,0.006545,0.00703207,stop
mean_reversion_m5 v1,2026-08-23,TAOUSDT,J3,2026-08-23T23:00:00Z,-1.258100,-1.258100,-0.889005,0.005402,0.00644639,stop
mean_reversion_m5 v1,2026-08-23,TAOUSDT,J3,2026-08-23T23:20:00Z,-1.176802,-1.176802,-0.923832,0.007873,0.00641663,stop
mean_reversion_m5 v1,2026-08-24,DASHUSDT,J3,2026-08-24T13:35:00Z,-1.127665,-1.127665,-0.944882,0.010879,0.00792243,stop
mean_reversion_m5 v1,2026-08-24,ZECUSDT,J3,2026-08-24T14:00:00Z,0.860298,0.860298,1.067545,0.009694,0.00779258,target
mean_reversion_m5 v1,2026-08-24,XRPUSDT,J3,2026-08-24T14:00:00Z,0.411567,0.411567,0.599794,0.010653,0.00660411,target
mean_reversion_m5 v1,2026-08-24,ARBUSDT,J3,2026-08-24T16:00:00Z,-1.188308,-1.188308,-0.918903,0.007394,0.00679852,stop
mean_reversion_m5 v1,2026-08-25,SOLUSDT,J3,2026-08-25T02:00:00Z,1.334683,1.334683,1.619279,0.007063,0.00715992,target
mean_reversion_m5 v1,2026-08-25,SUIUSDT,J3,2026-08-25T04:00:00Z,0.601281,0.601281,0.857926,0.007814,0.00612805,expired
mean_reversion_m5 v1,2026-08-25,ZECUSDT,J3,2026-08-25T04:10:00Z,-1.223817,-1.223817,-0.903691,0.006226,0.00679860,stop
mean_reversion_m5 v1,2026-08-25,ZECUSDT,J3,2026-08-25T04:35:00Z,1.309616,1.309616,1.622888,0.006414,0.00648853,target
mean_reversion_m5 v1,2026-08-25,PROMUSDT,J3,2026-08-25T05:30:00Z,0.244797,0.244797,0.314307,0.028886,0.03415299,expired
mean_reversion_m5 v1,2026-08-25,UNIUSDT,J3,2026-08-25T13:55:00Z,0.756769,0.756769,0.991950,0.008535,0.00657361,target
