versao,coorte,dia_utc,hora_utc,hora_brt,mercado,motivo,r_net,atr_pct,risco_pct,r_bruto,custo_r
momentum v7,replay:293d98b7,2026-08-30,14,11,DOGEUSDT,invalidated,-0.5981725960,0.003002878704872088029617150096,0.00665628426682308372,-0.29818294330419676707,0.2999896527010638816568114526
momentum v7,replay:293d98b7,2026-08-30,14,11,XRPUSDT,stop,-1.1945004614,0.003450509501855389709018755138,0.00715988958853941706,-0.91625007502485783093,0.278250386408800378358678392
momentum v7,replay:293d98b7,2026-08-30,16,13,DOGEUSDT,stop,-1.1498430081,0.003398083176753757770409929803,0.00927959634833624965,-0.93538078668928439411,0.214462221407084874008969447
momentum v7,replay:293d98b7,2026-08-30,16,13,ETHUSDT,expired,-0.6035767908,0.003330498801122773514913503169,0.01002175784243623638,-0.40453510862421103792,0.1990416822107773411462215864
momentum v7,replay:293d98b7,2026-08-30,16,13,XRPUSDT,invalidated,-0.8009072394,0.004010065523696775926126030492,0.01017812015914344572,-0.60513011365115596928,0.1957771257937455184240377891
momentum v7,replay:293d98b7,2026-08-30,18,15,DOGEUSDT,invalidated,-0.1964868193,0.004461129107475238710258137469,0.01017269619692503312,0.00000000000000000000,0.1964868193127058593225393053
momentum v7,replay:293d98b7,2026-08-31,5,2,DOGEUSDT,expired,-0.1197271111,0.005663766094919271344242627225,0.01309732022239709517,0.03683597061999819320,0.1526482534086395638075292171
momentum v7,replay:293d98b7,2026-08-31,5,2,ETHUSDT,expired,0.2564287996,0.004630257460575949953026817935,0.01127141296017382568,0.43732767893396999856,0.1777708655058743075764886964
momentum v7,replay:293d98b7,2026-08-31,5,2,SOLUSDT,expired,0.1642869027,0.006282408316516076388666632716,0.01530226106618626935,0.29255907368588615473,0.1309137552803936329744372355
momentum v7,replay:293d98b7,2026-08-31,11,8,SOLUSDT,invalidated,-0.5795130971,0.004660431850404949988183426975,0.01060190750279001277,-0.39137219671952702112,0.1881409004034979813674934198
momentum v7,replay:293d98b7,2026-08-31,14,11,ETHUSDT,expired,0.4879133036,0.004579194913406864097475298059,0.01080834815850808228,0.68065281307185104601,0.1856116824800826911054189718
momentum v7,replay:293d98b7,2026-08-31,18,15,SOLUSDT,invalidated,-0.2367402304,0.005253558931828689598411905895,0.01250825803920000034,-0.07701874291081462245,0.1597214875329456626184872959
momentum v7,replay:293d98b7,2026-09-01,3,0,DOGEUSDT,expired,-0.3798577654,0.003445869010547540022985965752,0.00715673683618736604,-0.10066901270208045937,0.2791887527209995224961551786
momentum v7,replay:293d98b7,2026-09-01,3,0,ETHUSDT,invalidated,-0.4696191763,0.003104047900220247296948173871,0.00726277465517941649,-0.19460200959740540613,0.2750171667249526920400320651
momentum v7,replay:293d98b7,2026-09-01,3,0,SOLUSDT,invalidated,-0.7585739375,0.003784522614526060218105468505,0.00796350960582316506,-0.50808694947904388554,0.2504869880340365105416299616
momentum v7,replay:293d98b7,2026-09-01,3,0,XRPUSDT,invalidated,-0.4269944796,0.004162578340300213977134631137,0.00889043653090927902,-0.20237086534971964228,0.2246236142725824980857435698
momentum v7,replay:293d98b7,2026-09-01,6,3,XRPUSDT,invalidated,-0.4758566806,0.004144421004676411694646434044,0.00991899588406474119,-0.27461882816315812809,0.2012378524619740548048387306
momentum v7,replay:293d98b7,2026-09-01,23,20,ETHUSDT,invalidated,-0.3831374522,0.003895812724322062518171855823,0.00883616307770371010,-0.15698362437011589380,0.2260499157846879810817987928
momentum v7,replay:293d98b7,2026-09-02,3,0,XRPUSDT,invalidated,-0.3498681806,0.005447577804099229898742600608,0.01182812495315195424,-0.18106208358491337525,0.1688060970371518854312940397
momentum v7,replay:293d98b7,2026-09-02,13,10,DOGEUSDT,stop,-1.1271280979,0.00496724982376770909943573075,0.01092471241708643475,-0.94511157887024739549,0.182016519013750696493505106
momentum v7,replay:293d98b7,2026-09-02,13,10,ETHUSDT,invalidated,-1.0389441695,0.004608786608903425303727113107,0.01088950360770234549,-0.85624724211633488731,0.182696927389301463154022382
momentum v7,replay:293d98b7,2026-09-02,13,10,SOLUSDT,invalidated,-0.4232778451,0.005780400610402235266216971832,0.01230884642196891133,-0.26115160295913192505,0.1621262421884507984065554006
momentum v7,replay:293d98b7,2026-09-02,13,10,XRPUSDT,invalidated,-0.8533306799,0.00586807422336220545148931837,0.01313463227575617093,-0.70185446874391024508,0.1514762111267219015991164329
momentum v7,replay:293d98b7,2026-09-02,20,17,SOLUSDT,invalidated,-0.1726577024,0.004680765282387817381321647692,0.00983265976676183895,0.03065473925449814651,0.2033124416251124526416353958
momentum v7,replay:293d98b7,2026-09-02,20,17,XRPUSDT,invalidated,-0.4635496485,0.004900962444341771979978540205,0.01118039225411653038,-0.28505730344554795283,0.1784923450479709345995649091
momentum v7,replay:293d98b7,2026-09-03,0,21,SOLUSDT,invalidated,-0.8906139339,0.004191530442300143503999089418,0.00972897186451457476,-0.68585132167460062888,0.2047626121783028195055135639
momentum v7,replay:293d98b7,2026-09-03,1,22,DOGEUSDT,expired,0.6716576996,0.00459005491899214256747122289,0.01043859294179589807,0.86400331030025049091,0.1923456106646964277709732273
momentum v7,replay:293d98b7,2026-09-03,1,22,XRPUSDT,expired,0.3081454593,0.004843442425775526169395985533,0.01047071764312781931,0.49953921728663482191,0.1913937579676065421998681141
momentum v7,replay:293d98b7,2026-09-03,2,23,ETHUSDT,stop,-1.1695557779,0.00355556189066529737183949781,0.00820706274083772679,-0.92693607508485184236,0.242619702773400360644555200
momentum v7,replay:293d98b7,2026-09-03,2,23,SOLUSDT,invalidated,-0.5220058980,0.004689516577072012673878019598,0.01104652732293096833,-0.34140341142000624742,0.1806024865780020456868130419
momentum v7,replay:293d98b7,2026-09-03,7,4,DOGEUSDT,invalidated,-0.4997931834,0.004703917404755234322957356615,0.01022836885539580545,-0.30468044236319057141,0.1951127410212724369273459357
momentum v7,replay:293d98b7,2026-09-03,7,4,ETHUSDT,invalidated,-0.3847805891,0.003570228462895778706177359282,0.00746732696189675153,-0.11722493190517819377,0.2675556571921962693756293689
momentum v7,replay:293d98b7,2026-09-03,7,4,SOLUSDT,invalidated,-0.3946830698,0.004735277181216082823109242813,0.01007298608657793147,-0.19644767442139146701,0.1982353954060679904922034946
momentum v7,replay:293d98b7,2026-09-03,7,4,XRPUSDT,invalidated,-0.2425150507,0.005242388286811002169060706899,0.01094627669788901055,-0.05997404243478032794,0.1825410082177632425021317062
momentum v7,replay:293d98b7,2026-09-03,8,5,XRPUSDT,invalidated,-0.2861249334,0.005678985658955760082519394896,0.01257895397551997035,-0.12735186256237933013,0.1587730708535806634632751177
momentum v7,replay:293d98b7,2026-09-03,12,9,ETHUSDT,target,1.6060001492,0.003335574526294385958775632173,0.00809195933234486504,1.8548652916681348,0.248865142431848906118593198
momentum v7,replay:293d98b7,2026-09-03,12,9,SOLUSDT,target,1.6836368606,0.004255768276063293077151094967,0.01016937699476608863,1.88206942939000161162,0.198432568749390928633017651
momentum v7,replay:293d98b7,2026-09-03,12,9,XRPUSDT,target,1.6057942769,0.004647770734974525161144122959,0.01148223824701907318,1.78165312360491910073,0.175858846681177817662133457
momentum v7,replay:293d98b7,2026-09-03,13,10,DOGEUSDT,target,2.6713631462,0.004291936113888547955874979712,0.00752085383857825370,2.94007030305464047488,0.268707156810448667596866152
momentum v7,replay:293d98b7,2026-09-03,15,12,ETHUSDT,invalidated,-0.2142509705,0.005204588446954692641609480953,0.01232674704509727714,-0.04494275774396830762,0.1621065839358101542142356692
momentum v7,replay:293d98b7,2026-09-03,16,13,DOGEUSDT,expired,-0.2534870214,0.008834759409797800272443419626,0.02112443906205296430,-0.15902571095889641245,0.0944613104757550991370903776
momentum v7,replay:293d98b7,2026-09-03,16,13,SOLUSDT,invalidated,-0.5670028884,0.007302628082970534491727071353,0.01477174908019916363,-0.43212251398411725728,0.1348803743802965532274838781
momentum v7,replay:293d98b7,2026-09-03,16,13,XRPUSDT,expired,-0.0081159346,0.009125190197789333190153108422,0.01890767900979018285,0.09769543806846103347,0.105811372680354345116200443315
momentum v7,replay:293d98b7,2026-09-03,20,17,XRPUSDT,invalidated,-0.4483330231,0.007790481815857514789765089878,0.01665687555749501540,-0.32866306899357630872,0.1196699541115753988660167449
momentum v7,replay:293d98b7,2026-09-04,3,0,ETHUSDT,invalidated,-0.4006415826,0.003573940652110469758009729319,0.00853349122907905814,-0.16657799533255335770,0.2340635872522877127884525250
momentum v7,replay:293d98b7,2026-09-04,4,1,ETHUSDT,invalidated,-0.9172631053,0.00339203217173752938091181992,0.00708179731842936281,-0.63565377099648634626,0.2816093343401070003760128528
momentum v7,replay:293d98b7,2026-09-04,9,6,DOGEUSDT,invalidated,-0.3334103903,0.004272385217557140053630772932,0.00941536049244239864,-0.12124013135640791679,0.2121702589713453799110317778
momentum v7,replay:293d98b7,2026-09-04,9,6,ETHUSDT,invalidated,-0.4509153857,0.00355507956911594495437880639,0.00842108057886260805,-0.21377230900375211205,0.2371430767195977923144467365
momentum v7,replay:293d98b7,2026-09-04,9,6,SOLUSDT,invalidated,-0.3802138542,0.003819842822243719556248053962,0.00928410180193043955,-0.16508605245854964916,0.2151278017307001016244443480
momentum v7,replay:293d98b7,2026-09-05,6,3,DOGEUSDT,expired,0.4470532351,0.003093837792730721507393749824,0.00836941265684020031,0.69855534563191246710,0.2395204892569871950580989738
momentum v7,replay:293d98b7,2026-09-05,12,9,DOGEUSDT,expired,0.0331102645,0.003956141465176840119092614207,0.00915516340974517031,0.26265033448520096690,0.21858755104953197586125419787
momentum v7,replay:293d98b7,2026-09-05,14,11,XRPUSDT,invalidated,-0.5340731325,0.003068666194903475957477112198,0.00757007091988805587,-0.27030347754371837181,0.2637696549076513761491574801
momentum v7,replay:293d98b7,2026-09-05,17,14,SOLUSDT,stop,-1.2676762609,0.003071216538909950312257654996,0.00520984342117620994,-0.88490244957590321767,0.382773811340667936103365757
momentum v7,replay:293d98b7,2026-09-05,17,14,XRPUSDT,invalidated,-0.7234284116,0.003150557248503947737801359282,0.00558504052835538840,-0.36590950358962900928,0.3575189079635269986720462726
momentum v7,replay:293d98b7,2026-09-05,18,15,DOGEUSDT,stop,-1.0817692192,0.01027083811477140715752109793,0.01691164991010738292,-0.96454277264147373705,0.117226446579378170056738888
momentum v7,replay:293d98b7,2026-09-06,2,23,SOLUSDT,target,1.2714437229,0.003160998486484550557052408285,0.00875615383315639819,1.5012184050670753,0.229774682174479570745414996
momentum v7,replay:293d98b7,2026-09-06,3,0,DOGEUSDT,stop,-1.1167502198,0.005403640320859254444221619444,0.01188756042703049499,-0.94955733604457752845,0.167192883742457645001314589
momentum v7,replay:293d98b7,2026-09-06,3,0,XRPUSDT,stop,-1.1600133032,0.003445030747169215324336040113,0.00869345612404314045,-0.93102395556905417752,0.228989347593333023994192313
momentum v7,replay:293d98b7,2026-09-06,9,6,SOLUSDT,invalidated,-0.7194391633,0.005061036901020609137258337774,0.01391653476322978961,-0.57638765227254548929,0.1430515110086785328954733257
momentum v7,replay:293d98b7,2026-09-06,12,9,SOLUSDT,invalidated,-0.3631576488,0.004311652041929316153135043353,0.01038757045137166018,-0.17090616373495081930,0.1922514850968005522216491458
momentum v7,replay:293d98b7,2026-09-06,14,11,SOLUSDT,invalidated,-0.6800109200,0.00491246029396931182209252107,0.01062922297874548746,-0.49245557756184369089,0.1875553424436065119691079489
momentum v7,replay:293d98b7,2026-09-06,20,17,DOGEUSDT,expired,1.1105659161,0.003655395113249867534018633045,0.00892956386737289329,1.34409020338698285974,0.225184567604314778459878534
momentum v7,replay:293d98b7,2026-09-07,2,23,ETHUSDT,invalidated,-0.8622958878,0.003877964017842741061297518229,0.00882939335705114331,-0.63655198675469669274,0.2257439010780427858630444504
momentum v7,replay:293d98b7,2026-09-07,2,23,SOLUSDT,invalidated,-0.8870692313,0.005289067192619073276144967198,0.01175208991540559535,-0.71770631723257517780,0.1693629140871320427787350520
momentum v7,replay:293d98b7,2026-09-07,12,9,DOGEUSDT,invalidated,-0.9822171014,0.004238110991716378665846894287,0.01002014856587264725,-0.78352228359445592875,0.1986948178498294569923663962
momentum v7,replay:293d98b7,2026-09-07,13,10,SOLUSDT,stop,-1.1672285066,0.003433596300192412390341620451,0.00832059931622404302,-0.92793304988244531681,0.239295456712565137104741179
momentum v7,replay:293d98b7,2026-09-07,13,10,XRPUSDT,invalidated,-0.9425595554,0.00341277237124241762134665686,0.00827377355111444326,-0.70167834528980398128,0.2408812101089977728782121913
momentum v7,replay:293d98b7,2026-09-07,23,20,DOGEUSDT,invalidated,-0.4753459595,0.005160742963220459884405452172,0.01046085972244562805,-0.28455621718974598510,0.1907897423596392206536423986
momentum v8,replay:ee11d60b,2026-08-11,14,11,DOGEUSDT,invalidated,-0.7059827719,0.003000766412713878397280334481,0.01195894642252111901,-0.53938349638935514944,0.1665992754672556109089811222
momentum v8,replay:ee11d60b,2026-08-11,17,14,XRPUSDT,invalidated,-0.2473855891,0.004806359075533588203445602657,0.01686100662814654200,-0.12896877441448513493,0.1184168147330785742815952988
momentum v8,replay:ee11d60b,2026-08-11,20,17,DOGEUSDT,target,1.4122764852,0.004135605702362393054660610715,0.01480264638517985638,1.54885492640592066696,0.136578441193695957293865083
momentum v8,replay:ee11d60b,2026-08-11,20,17,ETHUSDT,expired,-0.2657434644,0.003176817367511589837804426908,0.01059247589162621998,-0.06767719045164942424,0.1886323880319723039726684435
momentum v8,replay:ee11d60b,2026-08-11,20,17,SOLUSDT,expired,0.3582805728,0.003003900559128123946851491825,0.01117487920317116661,0.54309006574989420142,0.1794084922482840523023663223
momentum v8,replay:ee11d60b,2026-08-11,20,17,XRPUSDT,expired,0.3136286865,0.004036919906901895509883555229,0.01338349599021843047,0.47048057135042964653,0.1498185440240653164614734756
momentum v8,replay:ee11d60b,2026-08-13,3,0,DOGEUSDT,expired,0.2661326034,0.00315871187145495201316080475,0.01063335398476419127,0.45456168020970802033,0.1884290768133033625701575029
momentum v8,replay:ee11d60b,2026-08-17,1,22,SOLUSDT,invalidated,-0.4116768624,0.003081454912221162758458444656,0.00904833408506565166,-0.19096516022450536433,0.2207117021680379230473070292
momentum v8,replay:ee11d60b,2026-08-17,2,23,SOLUSDT,expired,0.3197187233,0.003008804606802388185538816472,0.00909447362662227342,0.54004053708618840487,0.2203218138312444498981806442
momentum v8,replay:ee11d60b,2026-08-18,15,12,SOLUSDT,invalidated,-0.4230422623,0.003181632188151220144601260823,0.01078116317101367992,-0.22858874342969705764,0.1851689680258493396545954353
momentum v8,replay:ee11d60b,2026-08-19,13,10,SOLUSDT,invalidated,-0.4095215644,0.003016114042779777301846760754,0.01077713105843215049,-0.22427892374788418628,0.1852426406888125697619704473
momentum v8,replay:ee11d60b,2026-08-19,14,11,SOLUSDT,target,1.6046562230,0.0036293636434576519049007403,0.01198152805899656461,1.7732525727663325,0.168596349812130160650943237
momentum v8,replay:ee11d60b,2026-08-19,15,12,DOGEUSDT,target,1.4857571030,0.003683476441735777546229994113,0.01274238097864005711,1.64426339195198767251,0.158506288980379007512753540
momentum v8,replay:ee11d60b,2026-08-19,15,12,ETHUSDT,target,1.4715736216,0.004011910303744002348216492716,0.01400462036667001340,1.6159135244465255,0.144339902891836932844517207
momentum v8,replay:ee11d60b,2026-08-19,15,12,XRPUSDT,target,2.0506804566,0.00387690829992565855762166628,0.01097837477463105228,2.23498198958620038098,0.184301532990770889769423685
momentum v8,replay:ee11d60b,2026-08-19,16,13,ETHUSDT,invalidated,-0.3132438201,0.009672026559873324092647987381,0.03267765261797856294,-0.25232888215137644697,0.0609149379916109399212497326
momentum v8,replay:ee11d60b,2026-08-19,20,17,ETHUSDT,target,1.7605494367,0.006542445053120534318972970023,0.02078382136007926637,1.8585785612914171,0.098029124589939674630244137
momentum v8,replay:ee11d60b,2026-08-19,20,17,XRPUSDT,target,1.6163236514,0.005788484667868142099579736891,0.01932484951406609295,1.72147634641917449089,0.105152694994112401365348055
momentum v8,replay:ee11d60b,2026-08-19,21,18,DOGEUSDT,expired,0.8692868331,0.005786426233586050639901227526,0.01741853026338541182,0.99083776959012060431,0.1157419991591812614630242885
momentum v8,replay:ee11d60b,2026-08-19,21,18,SOLUSDT,target,1.7288619743,0.006186055743784676601111665629,0.01984921234080609292,1.8313921730964212,0.102530198797932894552934634
momentum v8,replay:ee11d60b,2026-08-20,6,3,SOLUSDT,target,1.7880530666,0.004520361442086859723525163796,0.01403719450174680396,1.9395658223089190,0.144332277205233738973695426
momentum v8,replay:ee11d60b,2026-08-20,8,5,DOGEUSDT,expired,0.3583893583,0.005204808066938801651098818024,0.01414142601082423033,0.50023311789651603381,0.1418437595964860290865024664
momentum v8,replay:ee11d60b,2026-08-20,8,5,ETHUSDT,expired,-0.1951627157,0.005663445858532487748068537108,0.01372748321378064540,-0.04960654357963845456,0.1455561721613788981233280278
momentum v8,replay:ee11d60b,2026-08-20,8,5,XRPUSDT,target,2.1233882571,0.005287484395279328444993471949,0.01479369120649226088,2.26076017138903735717,0.137371914302684815143275854
momentum v8,replay:ee11d60b,2026-08-20,11,8,XRPUSDT,target,1.4522451035,0.00793144301617132412466479737,0.02838417388501394054,1.52418847501441202900,0.071943371523501692699110115
momentum v8,replay:ee11d60b,2026-08-20,13,10,DOGEUSDT,invalidated,-0.1344107851,0.006365602206878596133582679219,0.01487083583398681391,0.00000000000000000000,0.1344107851019419301287993346
momentum v8,replay:ee11d60b,2026-08-20,14,11,DOGEUSDT,invalidated,-0.2315435840,0.007002727578820446291570239187,0.01971005322304369466,-0.13026360207647997526,0.1012799818777276791204425354
momentum v8,replay:ee11d60b,2026-08-20,15,12,DOGEUSDT,target,1.9331958846,0.007155334131262665652102464754,0.02142899997977995955,2.03327653193617999518,0.095308290036739053243791447
momentum v8,replay:ee11d60b,2026-08-20,15,12,ETHUSDT,invalidated,-0.3322931230,0.007155689070456999437120573805,0.02320673964838313330,-0.24640929071961161359,0.0858838322795572267128185251
momentum v8,replay:ee11d60b,2026-08-20,15,12,XRPUSDT,invalidated,-0.7194778649,0.01231222318330257152483053375,0.03468354532944330056,-0.65961928204215637825,0.0569701931055603212049364322
momentum v8,replay:ee11d60b,2026-08-20,16,13,ETHUSDT,invalidated,-0.4135420037,0.008317728603222690113258537626,0.02320845495716251337,-0.32774585425742778325,0.0857961494593929329124616979
momentum v8,replay:ee11d60b,2026-08-21,0,21,DOGEUSDT,expired,0.3698373691,0.007453156512877314382357294203,0.02354792992054865700,0.45517466098120379781,0.0853372918530746420522655100
momentum v8,replay:ee11d60b,2026-08-21,0,21,SOLUSDT,invalidated,-0.4533950965,0.004637795819288674155781705502,0.01338835556278376155,-0.30440546149278585671,0.1489896350435020581301639620
momentum v8,replay:ee11d60b,2026-08-21,1,22,ETHUSDT,invalidated,-0.2385913743,0.005953870845087146906529306874,0.01740625178331591563,-0.12388288193779812571,0.1147084924031838613366959240
momentum v8,replay:ee11d60b,2026-08-21,2,23,SOLUSDT,expired,0.9298691377,0.005881312981213783598109282551,0.01646464700938527281,1.05232075475744171763,0.1224516170875211671786921751
momentum v8,replay:ee11d60b,2026-08-21,2,23,XRPUSDT,invalidated,-0.1598912349,0.01022332871780937496906810666,0.02749843167625418396,-0.08729069672564796736,0.0726005381651666187498521149
momentum v8,replay:ee11d60b,2026-08-21,6,3,DOGEUSDT,expired,0.2548042873,0.007202774755368841904482297273,0.02231229212574410493,0.34921980802688713146,0.0899320756728162842167492235
momentum v8,replay:ee11d60b,2026-08-21,8,5,ETHUSDT,invalidated,-0.4053440151,0.006199238367974144989655320669,0.01933410563579166331,-0.30226409230250531703,0.1030799227945557280207410310
momentum v8,replay:ee11d60b,2026-08-21,8,5,SOLUSDT,invalidated,-0.5469341468,0.007137172227687787152647509081,0.02242628035802957565,-0.45826469372639012284,0.0886694530632667449149496670
momentum v8,replay:ee11d60b,2026-08-21,8,5,XRPUSDT,target,1.5790639233,0.01028187693194348152089690107,0.03515564178928047036,1.63755684676214362437,0.058492923473317725019494656
momentum v8,replay:ee11d60b,2026-08-21,17,14,ETHUSDT,expired,0.6676888633,0.00666645519830440311198800236,0.01961675895257022926,0.77035153547029363375,0.1026626721562668909041137734
momentum v8,replay:ee11d60b,2026-08-21,20,17,DOGEUSDT,target,1.9334066346,0.009314936470985306481435011044,0.02807907958988172093,2.00659744553614764077,0.073190810971903658884540793
momentum v8,replay:ee11d60b,2026-08-21,21,18,SOLUSDT,expired,0.5592410926,0.00644416225866929195646771879,0.02065926130549730892,0.66153524617745078283,0.0974122084659071149650754078
momentum v8,replay:ee11d60b,2026-08-21,22,19,DOGEUSDT,invalidated,-0.2805109294,0.0136130864892593859669609757,0.04161858263103905495,-0.23271694967306720965,0.0477939797250344389143141549
momentum v8,replay:ee11d60b,2026-08-21,22,19,XRPUSDT,expired,1.6094479317,0.01144900165488669995893772307,0.03404556921963040857,1.67282513187378035829,0.060381993368299018154764655
momentum v8,replay:ee11d60b,2026-08-22,2,23,SOLUSDT,target,2.0785401191,0.007876368543766294557525907056,0.02258060862069885227,2.1692272865960492,0.090687167495819215976401006
momentum v8,replay:ee11d60b,2026-08-22,3,0,DOGEUSDT,stop,-1.0347919141,0.01281085784893721914789863649,0.03910853673919110430,-0.98466728070473750269,0.050124633356984289338280736
momentum v8,replay:ee11d60b,2026-08-22,3,0,XRPUSDT,stop,-1.0250388807,0.01622545473589035922246479755,0.05375703047494716326,-0.98884536198200283703,0.036193518687562082734551156
momentum v8,replay:ee11d60b,2026-08-22,17,14,DOGEUSDT,expired,0.2105167749,0.01094467665625849868818684985,0.03770062570353947718,0.26379821661509554900,0.0532814417008378546726853090
momentum v8,replay:ee11d60b,2026-08-22,20,17,ETHUSDT,invalidated,-0.4473705803,0.003523407271103333157381125488,0.01127706840082363318,-0.27039620153724162191,0.1769743788012130104795727042
momentum v8,replay:ee11d60b,2026-08-23,0,21,SOLUSDT,invalidated,-0.7821350407,0.009509229546416745263961561198,0.03252425212986800949,-0.72140056701176937161,0.0607344737359683491674628970
momentum v8,replay:ee11d60b,2026-08-23,8,5,ETHUSDT,invalidated,-0.3354768386,0.005073189998108479458505182527,0.01634676178755854114,-0.21341517669305863710,0.1220616618581257056228583085
momentum v8,replay:ee11d60b,2026-08-23,10,7,DOGEUSDT,expired,0.8685867439,0.007941068965398985567036611859,0.02493883167870774437,0.94968433015627621978,0.0810975862509407538099776136
momentum v8,replay:ee11d60b,2026-08-23,11,8,ETHUSDT,stop,-1.1042719772,0.00407621551102951930361794439,0.01329663628051192134,-0.95490286391082726322,0.149369113276685633935232768
momentum v8,replay:ee11d60b,2026-08-23,11,8,SOLUSDT,expired,0.5616255453,0.005935465850690662510219608406,0.01922722867444787365,0.66624841056096915215,0.1046228652992986129692334906
momentum v8,replay:ee11d60b,2026-08-23,11,8,XRPUSDT,invalidated,-0.1347367795,0.009969638149139103039432744939,0.03120454451120999645,-0.07075271970345708466,0.0639840598324790857181749592
momentum v8,replay:ee11d60b,2026-08-23,13,10,XRPUSDT,stop,-1.0447517013,0.009316840729836015865338014726,0.03059486973598334368,-0.98040062856795801960,0.064351072774389499618875456
momentum v8,replay:ee11d60b,2026-08-23,21,18,ETHUSDT,invalidated,-0.6487887460,0.0044389818754895907881025757,0.01428848158116484529,-0.50940908046291007721,0.1393796655631881438316474982
momentum v8,replay:ee11d60b,2026-08-23,21,18,SOLUSDT,invalidated,-0.4281215529,0.004785499767497488651472002672,0.01587352537610502426,-0.30250358046805411389,0.1256179724726151750174237451
momentum v8,replay:ee11d60b,2026-08-23,21,18,XRPUSDT,invalidated,-0.4824574219,0.009576071604042727371944791716,0.03013174773428498861,-0.41653848755842054804,0.0659189342982361787809680329
momentum v8,replay:ee11d60b,2026-08-24,7,4,ETHUSDT,invalidated,-0.5052172534,0.005384455438780833461465415566,0.01535177454287521728,-0.37539257710089954269,0.1298246762873833263754172749
momentum v8,replay:ee11d60b,2026-08-24,7,4,SOLUSDT,invalidated,-0.5890408754,0.006531524084017178860768372942,0.01853484526520031229,-0.48168227988236901418,0.1073585955139998891105521034
momentum v8,replay:ee11d60b,2026-08-24,7,4,XRPUSDT,invalidated,-0.4988930366,0.01009431960143239963497702905,0.02865846776997736553,-0.42957695616225061867,0.0693160804270413314855507497
momentum v8,replay:ee11d60b,2026-08-24,10,7,ETHUSDT,invalidated,-0.5160414349,0.005004169859200389243520241026,0.01428476259307224769,-0.37649246498384501860,0.1395489698792726342172435741
momentum v8,replay:ee11d60b,2026-08-24,11,8,DOGEUSDT,invalidated,-0.2286905642,0.007340498239095375601565544433,0.02007117131256879051,-0.12923411341198090695,0.0994564507961575251860438896
momentum v8,replay:ee11d60b,2026-08-24,11,8,ETHUSDT,expired,-0.1914579666,0.005632419265338735549252528828,0.01496712811202989472,-0.05796988056843884176,0.1334880860388664350579207122
momentum v8,replay:ee11d60b,2026-08-24,11,8,SOLUSDT,invalidated,-0.6232792853,0.005876547582398877116462780192,0.01637921290527442668,-0.50174814311891268451,0.1215311421737365538305010075
momentum v8,replay:ee11d60b,2026-08-24,11,8,XRPUSDT,invalidated,-0.2951442073,0.008619559943402820021977595265,0.02430767843540569351,-0.21312809382069192462,0.0820161135112795529827566228
momentum v8,replay:ee11d60b,2026-08-24,13,10,DOGEUSDT,invalidated,-0.3370858772,0.008001181362703968650867289399,0.02154522221033637618,-0.24455803471965464013,0.0925278424830646056490281403
momentum v8,replay:ee11d60b,2026-08-24,13,10,SOLUSDT,invalidated,-0.1370492569,0.007345927254701594984235306175,0.02140426657880869564,-0.04370967142888953646,0.0933395855116353652893447109
momentum v8,replay:ee11d60b,2026-08-24,13,10,XRPUSDT,invalidated,-0.7305329296,0.009207312047537354497096451652,0.02550647495800040637,-0.65282115041049821380,0.0777117791771321517665028453
momentum v8,replay:ee11d60b,2026-08-24,14,11,SOLUSDT,invalidated,-0.2200073358,0.008145946834823197850105571095,0.02461831392710893534,-0.13895463989102988161,0.0810526958722176402513615799
momentum v8,replay:ee11d60b,2026-08-24,14,11,XRPUSDT,invalidated,-0.3193955808,0.0108045816248271534109494881,0.03375572050585705821,-0.26044227206565129282,0.0589533087471552585454909609
momentum v8,replay:ee11d60b,2026-08-24,15,12,SOLUSDT,invalidated,-0.3853812140,0.008521138110374384003433497409,0.02464409377430669750,-0.30054972869629788134,0.0808062061333645313734127484
momentum v8,replay:ee11d60b,2026-08-24,22,19,SOLUSDT,invalidated,-0.2577233363,0.006873032308393892679876439318,0.02280767146869342607,-0.17025634061407658533,0.0874669956369955131342985697
momentum v8,replay:ee11d60b,2026-08-25,0,21,SOLUSDT,expired,0.6146686306,0.009377170066544601042701129897,0.02131919902256201879,0.70913349518207064925,0.0944648646131754020587577735
momentum v8,replay:ee11d60b,2026-08-25,0,21,XRPUSDT,expired,-0.1407938652,0.008227415095831973756708760434,0.02733028472372853573,-0.06772656286493732758,0.0730673023623760444261037501
momentum v8,replay:ee11d60b,2026-08-25,1,22,DOGEUSDT,invalidated,-0.3002347633,0.006961117186573522784519605891,0.02264671467035634810,-0.21218682490531283499,0.0880479384048652895803518197
momentum v8,replay:ee11d60b,2026-08-25,1,22,ETHUSDT,invalidated,-0.3048626299,0.004394064684418878396977625287,0.01442249205520315309,-0.16643989337939398760,0.1384227365147218624867471644
momentum v8,replay:ee11d60b,2026-08-25,2,23,DOGEUSDT,expired,-0.1986613200,0.007725804390868751350814366821,0.02144630373879232331,-0.10556661826688568221,0.0930947017019148578084952715
momentum v8,replay:ee11d60b,2026-08-25,2,23,ETHUSDT,stop,-1.0904981261,0.005189501409305111368287477308,0.01529827692730855700,-0.96080341474273644958,0.129694711368955303197518188
momentum v8,replay:ee11d60b,2026-08-25,5,2,SOLUSDT,invalidated,-0.3606438432,0.009712098112344181857412495297,0.02848846228586592559,-0.29077278384292222967,0.0698710593147820816063496062
