symbol,tf,ts,n_linhas,dist_sup,dist_res
DASHUSDT,15m,2026-08-09T04:00:00+00:00,6,0.741521,0.782787
DASHUSDT,15m,2026-08-09T04:15:00+00:00,6,0.461235,2.207943
DASHUSDT,15m,2026-08-09T04:30:00+00:00,6,0.042447,2.458086
DASHUSDT,15m,2026-08-09T04:45:00+00:00,6,0.158505,1.878783
DASHUSDT,15m,2026-08-09T05:00:00+00:00,6,0.512344,1.010522
DASHUSDT,15m,2026-08-09T05:15:00+00:00,6,0.067097,2.415477
DASHUSDT,15m,2026-08-09T05:30:00+00:00,6,1.359079,3.099354
DASHUSDT,15m,2026-08-09T05:45:00+00:00,6,1.026026,3.203849
DASHUSDT,15m,2026-08-09T06:00:00+00:00,6,0.711401,1.990657
DASHUSDT,15m,2026-08-09T06:15:00+00:00,6,0.598329,1.994429
DASHUSDT,15m,2026-08-09T06:30:00+00:00,6,0.773743,1.694669
DASHUSDT,15m,2026-08-09T06:45:00+00:00,6,0.671642,1.696781
DASHUSDT,15m,2026-08-09T07:00:00+00:00,6,0.950523,2.001102
DASHUSDT,15m,2026-08-09T07:15:00+00:00,6,0.759006,3.096743
DASHUSDT,15m,2026-08-09T07:30:00+00:00,6,2.863317,0.802392
DASHUSDT,15m,2026-08-09T07:45:00+00:00,6,0.717354,2.869417
DASHUSDT,15m,2026-08-09T08:00:00+00:00,6,0.666532,2.484705
DASHUSDT,15m,2026-08-09T08:15:00+00:00,6,1.750964,2.209160
DASHUSDT,15m,2026-08-09T08:30:00+00:00,6,1.327853,2.140158
DASHUSDT,15m,2026-08-09T08:45:00+00:00,6,1.153087,2.594445
DASHUSDT,15m,2026-08-09T09:00:00+00:00,6,0.439496,3.211689
DASHUSDT,15m,2026-08-09T09:15:00+00:00,6,0.173010,1.218132
DASHUSDT,15m,2026-08-09T09:30:00+00:00,6,0.020651,1.125757
DASHUSDT,15m,2026-08-09T09:45:00+00:00,6,0.846039,1.816567
DASHUSDT,15m,2026-08-09T10:00:00+00:00,6,0.856053,2.425017
DASHUSDT,15m,2026-08-09T10:15:00+00:00,5,0.817355,2.595648
DASHUSDT,15m,2026-08-09T10:30:00+00:00,5,0.924338,2.852244
DASHUSDT,15m,2026-08-09T10:45:00+00:00,6,0.467942,2.318978
DASHUSDT,15m,2026-08-09T11:00:00+00:00,5,0.733097,2.845737
DASHUSDT,15m,2026-08-09T11:15:00+00:00,5,1.394962,3.096816
DASHUSDT,15m,2026-08-09T11:30:00+00:00,6,0.529814,2.335102
DASHUSDT,15m,2026-08-09T11:45:00+00:00,6,0.119986,2.329112
DASHUSDT,15m,2026-08-09T12:00:00+00:00,5,1.684034,2.688746
DASHUSDT,15m,2026-08-09T12:15:00+00:00,5,1.815021,3.034953
DASHUSDT,15m,2026-08-09T12:30:00+00:00,5,1.863813,0.297475
DASHUSDT,15m,2026-08-09T12:45:00+00:00,5,2.003350,0.576237
DASHUSDT,15m,2026-08-09T13:00:00+00:00,5,2.199443,0.817611
DASHUSDT,15m,2026-08-09T13:15:00+00:00,5,2.355987,0.385388
DASHUSDT,15m,2026-08-09T13:30:00+00:00,5,2.126813,0.460274
DASHUSDT,15m,2026-08-09T13:45:00+00:00,5,1.511822,0.935181
DASHUSDT,15m,2026-08-09T14:00:00+00:00,5,1.811091,0.481316
DASHUSDT,15m,2026-08-09T14:15:00+00:00,5,1.937720,0.455924
DASHUSDT,15m,2026-08-09T14:30:00+00:00,6,0.355924,0.813327
DASHUSDT,15m,2026-08-09T14:45:00+00:00,6,0.508120,0.062777
DASHUSDT,15m,2026-08-09T15:00:00+00:00,6,0.942842,0.519450
DASHUSDT,15m,2026-08-09T15:15:00+00:00,6,0.723692,0.200857
DASHUSDT,15m,2026-08-09T15:30:00+00:00,6,0.897147,0.390542
DASHUSDT,15m,2026-08-09T15:45:00+00:00,6,1.137476,1.253815
DASHUSDT,15m,2026-08-09T16:00:00+00:00,6,1.469591,1.709010
DASHUSDT,15m,2026-08-09T16:15:00+00:00,6,1.660208,1.432485
DASHUSDT,15m,2026-08-09T16:30:00+00:00,6,1.876761,1.553182
DASHUSDT,15m,2026-08-09T16:45:00+00:00,4,2.033823,2.034884
DASHUSDT,15m,2026-08-09T17:00:00+00:00,4,1.314094,2.728591
DASHUSDT,15m,2026-08-09T17:15:00+00:00,5,0.809744,1.750428
DASHUSDT,15m,2026-08-09T17:30:00+00:00,5,0.270607,2.076782
DASHUSDT,15m,2026-08-09T17:45:00+00:00,5,0.021571,1.808859
DASHUSDT,15m,2026-08-09T18:00:00+00:00,6,0.537161,2.664029
DASHUSDT,15m,2026-08-09T18:15:00+00:00,6,0.802926,3.013199
DASHUSDT,15m,2026-08-09T18:30:00+00:00,4,0.431818,2.977608
DASHUSDT,15m,2026-08-09T18:45:00+00:00,4,0.953440,2.539514
DASHUSDT,15m,2026-08-09T19:00:00+00:00,4,1.025031,3.800188
DASHUSDT,15m,2026-08-09T19:15:00+00:00,4,1.015295,4.147298
DASHUSDT,15m,2026-08-09T19:30:00+00:00,4,1.343324,4.762494
DASHUSDT,15m,2026-08-09T19:45:00+00:00,4,1.515300,4.386395
DASHUSDT,15m,2026-08-09T20:00:00+00:00,4,1.919918,4.813256
DASHUSDT,15m,2026-08-09T20:15:00+00:00,4,1.980698,4.897024
DASHUSDT,15m,2026-08-09T20:30:00+00:00,4,1.408970,3.620126
DASHUSDT,15m,2026-08-09T20:45:00+00:00,4,1.954826,4.276182
DASHUSDT,15m,2026-08-09T21:00:00+00:00,4,1.338439,5.561678
DASHUSDT,15m,2026-08-09T21:15:00+00:00,4,1.540021,6.249362
DASHUSDT,15m,2026-08-09T21:30:00+00:00,4,1.622859,6.339858
DASHUSDT,15m,2026-08-09T21:45:00+00:00,3,1.808838,6.014967
DASHUSDT,15m,2026-08-09T22:00:00+00:00,3,1.908032,4.178702
DASHUSDT,15m,2026-08-09T22:15:00+00:00,3,2.382162,4.745714
DASHUSDT,15m,2026-08-09T22:30:00+00:00,3,0.268055,4.786694
DASHUSDT,15m,2026-08-09T22:45:00+00:00,4,0.169348,2.311732
DASHUSDT,15m,2026-08-09T23:00:00+00:00,4,0.222286,2.302250
DASHUSDT,15m,2026-08-09T23:15:00+00:00,4,2.450696,2.870815
DASHUSDT,15m,2026-08-09T23:30:00+00:00,3,6.329986,3.727363
DASHUSDT,15m,2026-08-09T23:45:00+00:00,3,5.758322,3.607492
DASHUSDT,15m,2026-08-10T00:00:00+00:00,3,5.578758,1.873605
DASHUSDT,15m,2026-08-10T00:15:00+00:00,5,1.530037,2.256368
DASHUSDT,15m,2026-08-10T00:30:00+00:00,5,0.821708,2.742325
DASHUSDT,15m,2026-08-10T00:45:00+00:00,4,0.873130,2.671586
DASHUSDT,15m,2026-08-10T01:00:00+00:00,4,1.248836,2.164473
DASHUSDT,15m,2026-08-10T01:15:00+00:00,5,2.162655,2.210379
DASHUSDT,15m,2026-08-10T01:30:00+00:00,4,1.592682,2.587714
DASHUSDT,15m,2026-08-10T01:45:00+00:00,3,1.979960,1.380794
DASHUSDT,15m,2026-08-10T02:00:00+00:00,4,2.001869,1.976908
DASHUSDT,15m,2026-08-10T02:15:00+00:00,4,1.201601,2.837537
DASHUSDT,15m,2026-08-10T02:30:00+00:00,5,1.207508,0.755920
DASHUSDT,15m,2026-08-10T02:45:00+00:00,5,2.332548,0.309097
DASHUSDT,15m,2026-08-10T03:00:00+00:00,5,2.304787,0.270605
DASHUSDT,15m,2026-08-10T03:15:00+00:00,4,3.025852,0.347343
DASHUSDT,15m,2026-08-10T03:30:00+00:00,4,3.521267,0.324586
DASHUSDT,15m,2026-08-10T03:45:00+00:00,4,2.956239,0.237840
DASHUSDT,15m,2026-08-10T04:00:00+00:00,6,3.499905,0.086458
DASHUSDT,15m,2026-08-10T04:15:00+00:00,6,2.937876,0.010082
DASHUSDT,15m,2026-08-10T04:30:00+00:00,6,3.156715,0.122866
DASHUSDT,15m,2026-08-10T04:45:00+00:00,5,3.490996,0.134029
DASHUSDT,15m,2026-08-10T05:00:00+00:00,4,3.679585,0.201152
DASHUSDT,15m,2026-08-10T05:15:00+00:00,5,4.081199,0.220671
DASHUSDT,15m,2026-08-10T05:30:00+00:00,5,4.830428,0.232510
DASHUSDT,15m,2026-08-10T05:45:00+00:00,5,5.696913,0.271753
DASHUSDT,15m,2026-08-10T06:00:00+00:00,6,5.999054,0.463612
DASHUSDT,15m,2026-08-10T06:15:00+00:00,5,5.069370,0.101769
DASHUSDT,15m,2026-08-10T06:30:00+00:00,5,5.321851,0.249662
DASHUSDT,15m,2026-08-10T06:45:00+00:00,6,6.122237,0.187601
DASHUSDT,15m,2026-08-10T07:00:00+00:00,6,0.317689,0.000000
DASHUSDT,15m,2026-08-10T07:15:00+00:00,6,6.167110,0.268149
DASHUSDT,15m,2026-08-10T07:30:00+00:00,6,6.744423,0.102066
DASHUSDT,15m,2026-08-10T07:45:00+00:00,6,6.811458,0.379230
DASHUSDT,15m,2026-08-10T08:00:00+00:00,6,7.013046,0.141746
DASHUSDT,15m,2026-08-10T08:15:00+00:00,6,6.520338,0.158621
DASHUSDT,15m,2026-08-10T08:30:00+00:00,6,7.534829,0.157375
DASHUSDT,15m,2026-08-10T08:45:00+00:00,6,,0.200088
DASHUSDT,15m,2026-08-10T09:00:00+00:00,6,0.088428,0.099256
DASHUSDT,15m,2026-08-10T09:15:00+00:00,6,0.024478,0.006702
DASHUSDT,15m,2026-08-10T09:30:00+00:00,6,1.028990,0.267451
DASHUSDT,15m,2026-08-10T09:45:00+00:00,6,1.147011,0.495026
DASHUSDT,15m,2026-08-10T10:00:00+00:00,6,1.337134,0.981292
DASHUSDT,15m,2026-08-10T10:15:00+00:00,6,1.204334,0.784985
DASHUSDT,15m,2026-08-10T10:30:00+00:00,6,0.952576,0.019219
DASHUSDT,15m,2026-08-10T10:45:00+00:00,6,1.032907,0.146561
DASHUSDT,15m,2026-08-10T11:00:00+00:00,6,1.740268,0.540824
DASHUSDT,15m,2026-08-10T11:15:00+00:00,6,1.535867,0.044087
DASHUSDT,15m,2026-08-10T11:30:00+00:00,6,0.867789,0.053538
DASHUSDT,15m,2026-08-10T11:45:00+00:00,6,1.164090,0.171403
DASHUSDT,15m,2026-08-10T12:00:00+00:00,6,0.491300,0.254920
DASHUSDT,15m,2026-08-10T12:15:00+00:00,6,0.596202,0.300609
DASHUSDT,15m,2026-08-10T12:30:00+00:00,6,0.420232,0.904183
DASHUSDT,15m,2026-08-10T12:45:00+00:00,6,0.141305,0.944743
DASHUSDT,15m,2026-08-10T13:00:00+00:00,6,0.028594,0.472217
DASHUSDT,15m,2026-08-10T13:15:00+00:00,6,0.538551,0.002369
DASHUSDT,15m,2026-08-10T13:30:00+00:00,6,0.033896,0.185621
DASHUSDT,15m,2026-08-10T13:45:00+00:00,6,0.065475,0.523394
DASHUSDT,15m,2026-08-10T14:00:00+00:00,6,1.397618,0.238793
DASHUSDT,15m,2026-08-10T14:15:00+00:00,6,1.239472,0.705460
DASHUSDT,15m,2026-08-10T14:30:00+00:00,6,0.915404,0.127200
DASHUSDT,15m,2026-08-10T14:45:00+00:00,6,0.735231,0.117211
DASHUSDT,15m,2026-08-10T15:00:00+00:00,6,0.343121,0.099112
DASHUSDT,15m,2026-08-10T15:15:00+00:00,6,0.750278,0.040357
DASHUSDT,15m,2026-08-10T15:30:00+00:00,6,0.804227,0.138782
DASHUSDT,15m,2026-08-10T15:45:00+00:00,6,0.663078,0.236558
DASHUSDT,15m,2026-08-10T16:00:00+00:00,6,1.041238,0.085581
DASHUSDT,15m,2026-08-10T16:15:00+00:00,6,0.867813,0.063888
DASHUSDT,15m,2026-08-10T16:30:00+00:00,6,0.539900,0.246709
DASHUSDT,15m,2026-08-10T16:45:00+00:00,6,0.078967,0.673582
DASHUSDT,15m,2026-08-10T17:00:00+00:00,6,0.508399,0.717145
DASHUSDT,15m,2026-08-10T17:15:00+00:00,6,0.427417,0.802920
DASHUSDT,15m,2026-08-10T17:30:00+00:00,6,0.747288,0.233964
DASHUSDT,15m,2026-08-10T17:45:00+00:00,6,0.434367,0.890362
DASHUSDT,15m,2026-08-10T18:00:00+00:00,6,0.838824,0.035847
DASHUSDT,15m,2026-08-10T18:15:00+00:00,6,0.793593,0.389448
DASHUSDT,15m,2026-08-10T18:30:00+00:00,6,1.185667,0.319359
DASHUSDT,15m,2026-08-10T18:45:00+00:00,6,0.412442,0.169299
DASHUSDT,15m,2026-08-10T19:00:00+00:00,6,0.248781,1.346107
DASHUSDT,15m,2026-08-10T19:15:00+00:00,6,0.072713,1.172107
DASHUSDT,15m,2026-08-10T19:30:00+00:00,6,0.067806,1.262479
DASHUSDT,15m,2026-08-10T19:45:00+00:00,6,0.373781,0.997577
DASHUSDT,15m,2026-08-10T20:00:00+00:00,6,0.057412,1.238465
DASHUSDT,15m,2026-08-10T20:15:00+00:00,6,0.461055,0.429554
DASHUSDT,15m,2026-08-10T20:30:00+00:00,6,0.471545,0.683399
DASHUSDT,15m,2026-08-10T20:45:00+00:00,6,0.765962,0.576183
DASHUSDT,15m,2026-08-10T21:00:00+00:00,6,0.252328,1.045987
DASHUSDT,15m,2026-08-10T21:15:00+00:00,6,0.932593,2.127236
DASHUSDT,15m,2026-08-10T21:30:00+00:00,6,0.136552,1.986425
DASHUSDT,15m,2026-08-10T21:45:00+00:00,6,0.497298,2.525057
DASHUSDT,15m,2026-08-10T22:00:00+00:00,6,1.037834,2.749610
DASHUSDT,15m,2026-08-10T22:15:00+00:00,6,0.938014,2.748900
DASHUSDT,15m,2026-08-10T22:30:00+00:00,6,1.009878,3.099206
DASHUSDT,15m,2026-08-10T22:45:00+00:00,6,1.676273,3.067112
DASHUSDT,15m,2026-08-10T23:00:00+00:00,6,1.486874,3.201119
DASHUSDT,15m,2026-08-10T23:15:00+00:00,6,1.155272,2.904558
DASHUSDT,15m,2026-08-10T23:30:00+00:00,6,1.033859,2.846154
DASHUSDT,15m,2026-08-10T23:45:00+00:00,6,1.349375,3.191566
DASHUSDT,15m,2026-08-11T00:00:00+00:00,6,0.200820,2.951187
DASHUSDT,15m,2026-08-11T00:15:00+00:00,6,0.737029,2.341150
DASHUSDT,15m,2026-08-11T00:30:00+00:00,6,1.417452,2.738059
DASHUSDT,15m,2026-08-11T00:45:00+00:00,6,1.510524,2.536946
DASHUSDT,15m,2026-08-11T01:00:00+00:00,6,0.934662,2.712353
DASHUSDT,15m,2026-08-11T01:15:00+00:00,6,1.559359,3.067284
DASHUSDT,15m,2026-08-11T01:30:00+00:00,6,1.069799,3.032647
DASHUSDT,15m,2026-08-11T01:45:00+00:00,6,1.205820,3.024633
DASHUSDT,15m,2026-08-11T02:00:00+00:00,6,2.121578,2.227657
DASHUSDT,15m,2026-08-11T02:15:00+00:00,6,2.030825,2.835041
DASHUSDT,15m,2026-08-11T02:30:00+00:00,6,1.744147,2.578304
DASHUSDT,15m,2026-08-11T02:45:00+00:00,6,2.760359,2.307239
DASHUSDT,15m,2026-08-11T03:00:00+00:00,6,1.339294,3.088447
DASHUSDT,15m,2026-08-11T03:15:00+00:00,6,1.415684,2.255263
DASHUSDT,15m,2026-08-11T03:30:00+00:00,6,2.257540,2.265769
DASHUSDT,15m,2026-08-11T03:45:00+00:00,6,2.347593,1.884253
DASHUSDT,15m,2026-08-11T04:00:00+00:00,6,2.014513,1.589577
DASHUSDT,15m,2026-08-11T04:15:00+00:00,6,2.153849,1.566435
DASHUSDT,15m,2026-08-11T04:30:00+00:00,6,2.007880,1.656501
DASHUSDT,15m,2026-08-11T04:45:00+00:00,6,2.471826,1.800902
DASHUSDT,15m,2026-08-11T05:00:00+00:00,6,1.524239,1.957261
DASHUSDT,15m,2026-08-11T05:15:00+00:00,6,0.312999,1.314596
DASHUSDT,15m,2026-08-11T05:30:00+00:00,6,0.475219,1.648415
DASHUSDT,15m,2026-08-11T05:45:00+00:00,6,0.774959,1.341275
DASHUSDT,15m,2026-08-11T06:00:00+00:00,6,0.453671,1.014458
DASHUSDT,15m,2026-08-11T06:15:00+00:00,6,0.873974,1.405567
DASHUSDT,15m,2026-08-11T06:30:00+00:00,6,1.529519,2.044261
DASHUSDT,15m,2026-08-11T06:45:00+00:00,6,1.519037,2.133429
DASHUSDT,15m,2026-08-11T07:00:00+00:00,6,1.338547,2.304956
DASHUSDT,15m,2026-08-11T07:15:00+00:00,6,0.182364,1.795296
DASHUSDT,15m,2026-08-11T07:30:00+00:00,6,0.577497,1.932606
DASHUSDT,15m,2026-08-11T07:45:00+00:00,6,0.515426,1.856870
DASHUSDT,15m,2026-08-11T08:00:00+00:00,6,0.437249,1.590233
DASHUSDT,15m,2026-08-11T08:15:00+00:00,6,0.273775,1.393974
DASHUSDT,15m,2026-08-11T08:30:00+00:00,5,0.505635,1.760266
DASHUSDT,15m,2026-08-11T08:45:00+00:00,6,0.897840,2.343362
DASHUSDT,15m,2026-08-11T09:00:00+00:00,5,1.205839,2.113986
DASHUSDT,15m,2026-08-11T09:15:00+00:00,5,1.276741,2.688139
DASHUSDT,15m,2026-08-11T09:30:00+00:00,6,1.113941,2.572642
DASHUSDT,15m,2026-08-11T09:45:00+00:00,6,1.688629,3.137396
DASHUSDT,15m,2026-08-11T10:00:00+00:00,6,0.207197,3.143962
DASHUSDT,15m,2026-08-11T10:15:00+00:00,6,0.058518,1.501956
DASHUSDT,15m,2026-08-11T10:30:00+00:00,5,0.185753,1.438366
DASHUSDT,15m,2026-08-11T10:45:00+00:00,4,0.418268,2.483463
DASHUSDT,15m,2026-08-11T11:00:00+00:00,5,1.045133,3.328848
DASHUSDT,15m,2026-08-11T11:15:00+00:00,5,1.586948,3.719865
DASHUSDT,15m,2026-08-11T11:30:00+00:00,4,2.254754,3.609584
DASHUSDT,15m,2026-08-11T11:45:00+00:00,5,2.833630,4.133191
DASHUSDT,15m,2026-08-11T12:00:00+00:00,5,2.863524,3.956185
DASHUSDT,15m,2026-08-11T12:15:00+00:00,5,1.970121,3.821067
DASHUSDT,15m,2026-08-11T12:30:00+00:00,5,1.828197,4.560324
DASHUSDT,15m,2026-08-11T12:45:00+00:00,5,2.873065,4.713469
DASHUSDT,15m,2026-08-11T13:00:00+00:00,5,2.933701,2.351315
DASHUSDT,15m,2026-08-11T13:15:00+00:00,4,3.846194,2.276140
DASHUSDT,15m,2026-08-11T13:30:00+00:00,4,2.522437,1.381757
DASHUSDT,15m,2026-08-11T13:45:00+00:00,4,2.806614,2.580088
DASHUSDT,15m,2026-08-11T14:00:00+00:00,5,2.658827,3.304222
DASHUSDT,15m,2026-08-11T14:15:00+00:00,4,2.400287,2.105912
DASHUSDT,15m,2026-08-11T14:30:00+00:00,4,2.631079,2.141157
DASHUSDT,15m,2026-08-11T14:45:00+00:00,4,0.494035,2.745580
DASHUSDT,15m,2026-08-11T15:00:00+00:00,3,0.008122,3.689467
DASHUSDT,15m,2026-08-11T15:15:00+00:00,4,0.624083,2.559592
DASHUSDT,15m,2026-08-11T15:30:00+00:00,4,0.233869,2.305152
DASHUSDT,15m,2026-08-11T15:45:00+00:00,4,0.280541,3.932794
DASHUSDT,15m,2026-08-11T16:00:00+00:00,4,0.137334,4.359315
DASHUSDT,15m,2026-08-11T16:15:00+00:00,4,0.053617,4.599379
DASHUSDT,15m,2026-08-11T16:30:00+00:00,4,0.237872,4.753588
DASHUSDT,15m,2026-08-11T16:45:00+00:00,4,0.278653,4.085422
DASHUSDT,15m,2026-08-11T17:00:00+00:00,3,0.913487,3.154313
DASHUSDT,15m,2026-08-11T17:15:00+00:00,3,1.282133,3.023832
DASHUSDT,15m,2026-08-11T17:30:00+00:00,3,1.089786,2.751680
DASHUSDT,15m,2026-08-11T17:45:00+00:00,4,1.351073,3.350891
DASHUSDT,15m,2026-08-11T18:00:00+00:00,4,0.971591,4.251648
DASHUSDT,15m,2026-08-11T18:15:00+00:00,3,1.113528,4.179590
DASHUSDT,15m,2026-08-11T18:30:00+00:00,4,0.742210,4.364965
DASHUSDT,15m,2026-08-11T18:45:00+00:00,4,1.197613,4.202745
DASHUSDT,15m,2026-08-11T19:00:00+00:00,4,1.365873,4.400652
DASHUSDT,15m,2026-08-11T19:15:00+00:00,4,1.512597,4.344889
DASHUSDT,15m,2026-08-11T19:30:00+00:00,4,2.018826,3.674113
DASHUSDT,15m,2026-08-11T19:45:00+00:00,3,3.042449,
DASHUSDT,15m,2026-08-11T20:00:00+00:00,3,3.339826,
DASHUSDT,15m,2026-08-11T20:15:00+00:00,1,4.289397,
DASHUSDT,15m,2026-08-11T20:30:00+00:00,1,4.184365,
DASHUSDT,15m,2026-08-11T20:45:00+00:00,1,4.868259,
DASHUSDT,15m,2026-08-11T21:00:00+00:00,1,5.469432,
DASHUSDT,15m,2026-08-11T21:15:00+00:00,1,5.344233,
DASHUSDT,15m,2026-08-11T21:30:00+00:00,1,5.178885,
DASHUSDT,15m,2026-08-11T21:45:00+00:00,1,6.561338,
DASHUSDT,15m,2026-08-11T22:00:00+00:00,1,6.495434,
DASHUSDT,15m,2026-08-11T22:15:00+00:00,1,5.462534,
DASHUSDT,15m,2026-08-11T22:30:00+00:00,1,5.724859,
DASHUSDT,15m,2026-08-11T22:45:00+00:00,1,4.793627,
DASHUSDT,15m,2026-08-11T23:00:00+00:00,1,5.680793,
DASHUSDT,15m,2026-08-11T23:15:00+00:00,1,6.161001,
DASHUSDT,15m,2026-08-11T23:30:00+00:00,2,0.876147,
DASHUSDT,15m,2026-08-11T23:45:00+00:00,2,0.773462,
DASHUSDT,15m,2026-08-12T00:00:00+00:00,2,0.371226,
DASHUSDT,15m,2026-08-12T00:15:00+00:00,2,0.329840,
DASHUSDT,15m,2026-08-12T00:30:00+00:00,2,0.324082,
DASHUSDT,15m,2026-08-12T00:45:00+00:00,2,0.040420,
DASHUSDT,15m,2026-08-12T01:00:00+00:00,2,0.270279,
DASHUSDT,15m,2026-08-12T01:15:00+00:00,2,0.287930,
DASHUSDT,15m,2026-08-12T01:30:00+00:00,2,0.081363,
DASHUSDT,15m,2026-08-12T01:45:00+00:00,2,0.414158,
DASHUSDT,15m,2026-08-12T02:00:00+00:00,2,0.165575,
DASHUSDT,15m,2026-08-12T02:15:00+00:00,2,0.444539,
DASHUSDT,15m,2026-08-12T02:30:00+00:00,2,0.426963,
DASHUSDT,15m,2026-08-12T02:45:00+00:00,2,0.324969,
DASHUSDT,15m,2026-08-12T03:00:00+00:00,3,0.000000,
DASHUSDT,15m,2026-08-12T03:15:00+00:00,3,0.176316,
DASHUSDT,15m,2026-08-12T03:30:00+00:00,3,0.020889,
DASHUSDT,15m,2026-08-12T03:45:00+00:00,5,0.564005,0.599517
DASHUSDT,15m,2026-08-12T04:00:00+00:00,5,0.680965,0.827247
DASHUSDT,15m,2026-08-12T04:15:00+00:00,4,0.644134,0.150577
DASHUSDT,15m,2026-08-12T04:30:00+00:00,4,1.189948,1.074699
DASHUSDT,15m,2026-08-12T04:45:00+00:00,4,1.477863,1.111673
DASHUSDT,15m,2026-08-12T05:00:00+00:00,4,2.035162,0.223644
DASHUSDT,15m,2026-08-12T05:15:00+00:00,4,3.281570,0.016408
DASHUSDT,15m,2026-08-12T05:30:00+00:00,3,2.985756,1.548731
DASHUSDT,15m,2026-08-12T05:45:00+00:00,4,2.541608,1.537516
DASHUSDT,15m,2026-08-12T06:00:00+00:00,4,2.901772,1.428411
DASHUSDT,15m,2026-08-12T06:15:00+00:00,4,3.361257,1.683870
DASHUSDT,15m,2026-08-12T06:30:00+00:00,4,4.139452,2.459712
DASHUSDT,15m,2026-08-12T06:45:00+00:00,4,4.432724,2.642275
DASHUSDT,15m,2026-08-12T07:00:00+00:00,4,4.225885,1.925459
DASHUSDT,15m,2026-08-12T07:15:00+00:00,4,4.433154,2.356432
DASHUSDT,15m,2026-08-12T07:30:00+00:00,4,5.178587,2.063383
DASHUSDT,15m,2026-08-12T07:45:00+00:00,5,5.007431,1.787172
DASHUSDT,15m,2026-08-12T08:00:00+00:00,5,4.528659,1.579874
DASHUSDT,15m,2026-08-12T08:15:00+00:00,6,0.460162,2.711360
DASHUSDT,15m,2026-08-12T08:30:00+00:00,6,0.672273,1.656766
DASHUSDT,15m,2026-08-12T08:45:00+00:00,6,0.925870,2.286984
DASHUSDT,15m,2026-08-12T09:00:00+00:00,6,0.940687,2.275782
DASHUSDT,15m,2026-08-12T09:15:00+00:00,6,1.468389,0.918462
DASHUSDT,15m,2026-08-12T09:30:00+00:00,6,2.185837,0.991806
DASHUSDT,15m,2026-08-12T09:45:00+00:00,6,2.328801,0.829436
DASHUSDT,15m,2026-08-12T10:00:00+00:00,6,2.712483,0.413126
DASHUSDT,15m,2026-08-12T10:15:00+00:00,6,1.943725,1.219451
DASHUSDT,15m,2026-08-12T10:30:00+00:00,6,2.065606,1.531085
DASHUSDT,15m,2026-08-12T10:45:00+00:00,6,2.876512,0.362843
DASHUSDT,15m,2026-08-12T11:00:00+00:00,6,3.243488,0.455274
DASHUSDT,15m,2026-08-12T11:15:00+00:00,6,3.979715,1.127007
DASHUSDT,15m,2026-08-12T11:30:00+00:00,6,3.518673,0.473317
DASHUSDT,15m,2026-08-12T11:45:00+00:00,6,3.865976,0.477735
DASHUSDT,15m,2026-08-12T12:00:00+00:00,6,4.445254,0.207312
DASHUSDT,15m,2026-08-12T12:15:00+00:00,6,5.441418,0.000000
DASHUSDT,15m,2026-08-12T12:30:00+00:00,4,,0.000000
DASHUSDT,15m,2026-08-12T12:45:00+00:00,4,,0.255072
DASHUSDT,15m,2026-08-12T13:00:00+00:00,4,,0.096205
DASHUSDT,15m,2026-08-12T13:15:00+00:00,6,0.379400,0.155462
DASHUSDT,15m,2026-08-12T13:30:00+00:00,6,0.123621,0.506228
DASHUSDT,15m,2026-08-12T13:45:00+00:00,5,0.043648,0.471394
DASHUSDT,15m,2026-08-12T14:00:00+00:00,5,0.746931,0.488901
DASHUSDT,15m,2026-08-12T14:15:00+00:00,5,1.263798,0.074963
DASHUSDT,15m,2026-08-12T14:30:00+00:00,5,2.008548,0.327436
DASHUSDT,15m,2026-08-12T14:45:00+00:00,4,,1.415638
DASHUSDT,15m,2026-08-12T15:00:00+00:00,6,0.841061,0.805391
DASHUSDT,15m,2026-08-12T15:15:00+00:00,6,1.528275,0.655361
DASHUSDT,15m,2026-08-12T15:30:00+00:00,6,1.811916,0.610683
DASHUSDT,15m,2026-08-12T15:45:00+00:00,6,1.345668,0.484408
DASHUSDT,15m,2026-08-12T16:00:00+00:00,6,1.308304,0.203891
DASHUSDT,15m,2026-08-12T16:15:00+00:00,6,1.927465,0.264906
DASHUSDT,15m,2026-08-12T16:30:00+00:00,6,2.243690,0.527534
DASHUSDT,15m,2026-08-12T16:45:00+00:00,6,2.438183,0.592624
DASHUSDT,15m,2026-08-12T17:00:00+00:00,6,2.866866,0.277459
DASHUSDT,15m,2026-08-12T17:15:00+00:00,6,3.399433,0.199913
DASHUSDT,15m,2026-08-12T17:30:00+00:00,6,3.249137,0.403341
DASHUSDT,15m,2026-08-12T17:45:00+00:00,6,3.839602,0.334417
DASHUSDT,15m,2026-08-12T18:00:00+00:00,6,3.606850,0.191854
DASHUSDT,15m,2026-08-12T18:15:00+00:00,6,3.602126,0.039296
DASHUSDT,15m,2026-08-12T18:30:00+00:00,6,3.777644,0.379095
DASHUSDT,15m,2026-08-12T18:45:00+00:00,6,3.800197,0.020542
DASHUSDT,15m,2026-08-12T19:00:00+00:00,6,2.713813,0.549547
DASHUSDT,15m,2026-08-12T19:15:00+00:00,6,2.200438,0.262552
DASHUSDT,15m,2026-08-12T19:30:00+00:00,6,2.146664,0.124361
DASHUSDT,15m,2026-08-12T19:45:00+00:00,6,2.142134,0.237648
DASHUSDT,15m,2026-08-12T20:00:00+00:00,6,2.696125,0.493562
