symbol,tipo,hora_brt,participacao,d_stop,fonte_d_stop,ref_p10,ref_p50,ref_p90,notional_p10,notional_p50,notional_p90,r_brl_p10,r_brl_p50,r_brl_p90
BNBUSDT,perpetual,13,0.05,0.02114179,mediana_da_familia,49099.83,130476.44,439331.92,2454.99,6523.82,21966.60,265.73,706.15,2377.70
BNBUSDT,perpetual,14,0.01,0.02114179,mediana_da_familia,33488.89,92417.55,231402.89,334.89,924.18,2314.03,36.25,100.03,250.47
BNBUSDT,perpetual,14,0.02,0.02114179,mediana_da_familia,33488.89,92417.55,231402.89,669.78,1848.35,4628.06,72.50,200.07,500.95
BNBUSDT,perpetual,14,0.05,0.02114179,mediana_da_familia,33488.89,92417.55,231402.89,1674.44,4620.88,11570.14,181.24,500.17,1252.37
BNBUSDT,perpetual,15,0.01,0.02114179,mediana_da_familia,28854.90,79841.41,200461.73,288.55,798.41,2004.62,31.23,86.42,216.98
BNBUSDT,perpetual,15,0.02,0.02114179,mediana_da_familia,28854.90,79841.41,200461.73,577.10,1596.83,4009.23,62.47,172.84,433.97
BNBUSDT,perpetual,15,0.05,0.02114179,mediana_da_familia,28854.90,79841.41,200461.73,1442.75,3992.07,10023.09,156.17,432.11,1084.92
BNBUSDT,perpetual,16,0.01,0.02114179,mediana_da_familia,25661.31,64158.77,156151.87,256.61,641.59,1561.52,27.78,69.45,169.02
BNBUSDT,perpetual,16,0.02,0.02114179,mediana_da_familia,25661.31,64158.77,156151.87,513.23,1283.18,3123.04,55.55,138.89,338.04
BNBUSDT,perpetual,16,0.05,0.02114179,mediana_da_familia,25661.31,64158.77,156151.87,1283.07,3207.94,7807.59,138.88,347.23,845.11
BNBUSDT,perpetual,17,0.01,0.02114179,mediana_da_familia,18420.76,55912.62,154400.92,184.21,559.13,1544.01,19.94,60.52,167.13
BNBUSDT,perpetual,17,0.02,0.02114179,mediana_da_familia,18420.76,55912.62,154400.92,368.42,1118.25,3088.02,39.88,121.04,334.25
BNBUSDT,perpetual,17,0.05,0.02114179,mediana_da_familia,18420.76,55912.62,154400.92,921.04,2795.63,7720.05,99.69,302.60,835.63
BNBUSDT,perpetual,18,0.01,0.02114179,mediana_da_familia,13808.14,53539.66,209450.95,138.08,535.40,2094.51,14.95,57.95,226.71
BNBUSDT,perpetual,18,0.02,0.02114179,mediana_da_familia,13808.14,53539.66,209450.95,276.16,1070.79,4189.02,29.89,115.90,453.43
BNBUSDT,perpetual,18,0.05,0.02114179,mediana_da_familia,13808.14,53539.66,209450.95,690.41,2676.98,10472.55,74.73,289.76,1133.57
BNBUSDT,perpetual,19,0.01,0.02114179,mediana_da_familia,17923.98,66804.03,261304.70,179.24,668.04,2613.05,19.40,72.31,282.84
BNBUSDT,perpetual,19,0.02,0.02114179,mediana_da_familia,17923.98,66804.03,261304.70,358.48,1336.08,5226.09,38.80,144.62,565.68
BNBUSDT,perpetual,19,0.05,0.02114179,mediana_da_familia,17923.98,66804.03,261304.70,896.20,3340.20,13065.23,97.01,361.55,1414.20
BNBUSDT,perpetual,20,0.01,0.02114179,mediana_da_familia,23712.80,72749.68,214570.30,237.13,727.50,2145.70,25.67,78.75,232.25
BNBUSDT,perpetual,20,0.02,0.02114179,mediana_da_familia,23712.80,72749.68,214570.30,474.26,1454.99,4291.41,51.33,157.49,464.51
BNBUSDT,perpetual,20,0.05,0.02114179,mediana_da_familia,23712.80,72749.68,214570.30,1185.64,3637.48,10728.51,128.34,393.73,1161.27
BNBUSDT,perpetual,21,0.01,0.02114179,mediana_da_familia,36969.15,102991.76,264622.76,369.69,1029.92,2646.23,40.02,111.48,286.43
BNBUSDT,perpetual,21,0.02,0.02114179,mediana_da_familia,36969.15,102991.76,264622.76,739.38,2059.84,5292.46,80.03,222.96,572.86
BNBUSDT,perpetual,21,0.05,0.02114179,mediana_da_familia,36969.15,102991.76,264622.76,1848.46,5149.59,13231.14,200.08,557.40,1432.16
BNBUSDT,perpetual,22,0.01,0.02114179,mediana_da_familia,33101.45,100848.95,282711.86,331.01,1008.49,2827.12,35.83,109.16,306.01
BNBUSDT,perpetual,22,0.02,0.02114179,mediana_da_familia,33101.45,100848.95,282711.86,662.03,2016.98,5654.24,71.66,218.32,612.02
BNBUSDT,perpetual,22,0.05,0.02114179,mediana_da_familia,33101.45,100848.95,282711.86,1655.07,5042.45,14135.59,179.15,545.80,1530.06
BNBUSDT,perpetual,23,0.01,0.02114179,mediana_da_familia,33298.07,89920.79,264636.79,332.98,899.21,2646.37,36.04,97.33,286.45
BNBUSDT,perpetual,23,0.02,0.02114179,mediana_da_familia,33298.07,89920.79,264636.79,665.96,1798.42,5292.74,72.08,194.66,572.89
BNBUSDT,perpetual,23,0.05,0.02114179,mediana_da_familia,33298.07,89920.79,264636.79,1664.90,4496.04,13231.84,180.21,486.66,1432.24
BNBUSDT,spot,0,0.01,0.02114179,mediana_da_familia,17949.40,35366.60,55518.99,179.49,353.67,555.19,19.43,38.28,60.09
BNBUSDT,spot,0,0.02,0.02114179,mediana_da_familia,17949.40,35366.60,55518.99,358.99,707.33,1110.38,38.86,76.56,120.19
BNBUSDT,spot,0,0.05,0.02114179,mediana_da_familia,17949.40,35366.60,55518.99,897.47,1768.33,2775.95,97.14,191.41,300.47
BNBUSDT,spot,1,0.01,0.02114179,mediana_da_familia,18818.92,38003.07,67203.95,188.19,380.03,672.04,20.37,41.14,72.74
BNBUSDT,spot,1,0.02,0.02114179,mediana_da_familia,18818.92,38003.07,67203.95,376.38,760.06,1344.08,40.74,82.27,145.49
BNBUSDT,spot,1,0.05,0.02114179,mediana_da_familia,18818.92,38003.07,67203.95,940.95,1900.15,3360.20,101.85,205.68,363.71
BNBUSDT,spot,2,0.01,0.02114179,mediana_da_familia,18045.04,37142.11,137595.25,180.45,371.42,1375.95,19.53,40.20,148.94
BNBUSDT,spot,2,0.02,0.02114179,mediana_da_familia,18045.04,37142.11,137595.25,360.90,742.84,2751.91,39.06,80.41,297.87
BNBUSDT,spot,2,0.05,0.02114179,mediana_da_familia,18045.04,37142.11,137595.25,902.25,1857.11,6879.76,97.66,201.02,744.68
BNBUSDT,spot,3,0.01,0.02114179,mediana_da_familia,17365.12,37138.24,77409.86,173.65,371.38,774.10,18.80,40.20,83.79
BNBUSDT,spot,3,0.02,0.02114179,mediana_da_familia,17365.12,37138.24,77409.86,347.30,742.76,1548.20,37.59,80.40,167.58
BNBUSDT,spot,3,0.05,0.02114179,mediana_da_familia,17365.12,37138.24,77409.86,868.26,1856.91,3870.49,93.98,201.00,418.95
BNBUSDT,spot,4,0.01,0.02114179,mediana_da_familia,23921.79,47783.72,86759.29,239.22,477.84,867.59,25.89,51.72,93.91
BNBUSDT,spot,4,0.02,0.02114179,mediana_da_familia,23921.79,47783.72,86759.29,478.44,955.67,1735.19,51.79,103.44,187.82
BNBUSDT,spot,4,0.05,0.02114179,mediana_da_familia,23921.79,47783.72,86759.29,1196.09,2389.19,4337.96,129.47,258.61,469.55
BNBUSDT,spot,5,0.01,0.02114179,mediana_da_familia,24696.80,46066.93,188496.59,246.97,460.67,1884.97,26.73,49.86,204.03
BNBUSDT,spot,5,0.02,0.02114179,mediana_da_familia,24696.80,46066.93,188496.59,493.94,921.34,3769.93,53.46,99.73,408.06
BNBUSDT,spot,5,0.05,0.02114179,mediana_da_familia,24696.80,46066.93,188496.59,1234.84,2303.35,9424.83,133.66,249.32,1020.16
BNBUSDT,spot,6,0.01,0.02114179,mediana_da_familia,23307.26,46430.97,91042.29,233.07,464.31,910.42,25.23,50.26,98.55
BNBUSDT,spot,6,0.02,0.02114179,mediana_da_familia,23307.26,46430.97,91042.29,466.15,928.62,1820.85,50.46,100.52,197.09
BNBUSDT,spot,6,0.05,0.02114179,mediana_da_familia,23307.26,46430.97,91042.29,1165.36,2321.55,4552.11,126.14,251.29,492.73
BNBUSDT,spot,7,0.01,0.02114179,mediana_da_familia,19856.39,45963.01,84693.21,198.56,459.63,846.93,21.49,49.75,91.67
BNBUSDT,spot,7,0.02,0.02114179,mediana_da_familia,19856.39,45963.01,84693.21,397.13,919.26,1693.86,42.99,99.50,183.35
BNBUSDT,spot,7,0.05,0.02114179,mediana_da_familia,19856.39,45963.01,84693.21,992.82,2298.15,4234.66,107.46,248.76,458.37
BNBUSDT,spot,8,0.01,0.02114179,mediana_da_familia,21801.28,41894.07,100112.53,218.01,418.94,1001.13,23.60,45.35,108.36
BNBUSDT,spot,8,0.02,0.02114179,mediana_da_familia,21801.28,41894.07,100112.53,436.03,837.88,2002.25,47.20,90.69,216.73
BNBUSDT,spot,8,0.05,0.02114179,mediana_da_familia,21801.28,41894.07,100112.53,1090.06,2094.70,5005.63,117.99,226.73,541.82
BNBUSDT,spot,9,0.01,0.02114179,mediana_da_familia,31132.00,51949.99,103157.14,311.32,519.50,1031.57,33.70,56.23,111.66
BNBUSDT,spot,9,0.02,0.02114179,mediana_da_familia,31132.00,51949.99,103157.14,622.64,1039.00,2063.14,67.40,112.46,223.32
BNBUSDT,spot,9,0.05,0.02114179,mediana_da_familia,31132.00,51949.99,103157.14,1556.60,2597.50,5157.86,168.49,281.16,558.30
BNBUSDT,spot,10,0.01,0.02114179,mediana_da_familia,37832.29,71792.74,132859.78,378.32,717.93,1328.60,40.95,77.71,143.81
BNBUSDT,spot,10,0.02,0.02114179,mediana_da_familia,37832.29,71792.74,132859.78,756.65,1435.85,2657.20,81.90,155.42,287.62
BNBUSDT,spot,10,0.05,0.02114179,mediana_da_familia,37832.29,71792.74,132859.78,1891.61,3589.64,6642.99,204.75,388.55,719.05
BNBUSDT,spot,11,0.01,0.02114179,mediana_da_familia,34208.36,61552.13,116186.25,342.08,615.52,1161.86,37.03,66.63,125.76
BNBUSDT,spot,11,0.02,0.02114179,mediana_da_familia,34208.36,61552.13,116186.25,684.17,1231.04,2323.73,74.06,133.25,251.52
BNBUSDT,spot,11,0.05,0.02114179,mediana_da_familia,34208.36,61552.13,116186.25,1710.42,3077.61,5809.31,185.14,333.13,628.81
BNBUSDT,spot,12,0.01,0.02114179,mediana_da_familia,40820.17,72183.76,134841.53,408.20,721.84,1348.42,44.18,78.13,145.95
BNBUSDT,spot,12,0.02,0.02114179,mediana_da_familia,40820.17,72183.76,134841.53,816.40,1443.68,2696.83,88.37,156.27,291.91
BNBUSDT,spot,12,0.05,0.02114179,mediana_da_familia,40820.17,72183.76,134841.53,2041.01,3609.19,6742.08,220.92,390.66,729.77
BNBUSDT,spot,13,0.01,0.02114179,mediana_da_familia,19007.70,44036.36,88648.91,190.08,440.36,886.49,20.57,47.67,95.96
BNBUSDT,spot,13,0.02,0.02114179,mediana_da_familia,19007.70,44036.36,88648.91,380.15,880.73,1772.98,41.15,95.33,191.91
BNBUSDT,spot,13,0.05,0.02114179,mediana_da_familia,19007.70,44036.36,88648.91,950.39,2201.82,4432.45,102.87,238.33,479.78
BNBUSDT,spot,14,0.01,0.02114179,mediana_da_familia,11190.98,30244.81,68918.29,111.91,302.45,689.18,12.11,32.74,74.60
BNBUSDT,spot,14,0.02,0.02114179,mediana_da_familia,11190.98,30244.81,68918.29,223.82,604.90,1378.37,24.23,65.48,149.20
BNBUSDT,spot,14,0.05,0.02114179,mediana_da_familia,11190.98,30244.81,68918.29,559.55,1512.24,3445.91,60.57,163.69,372.99
BNBUSDT,spot,15,0.01,0.02114179,mediana_da_familia,8696.59,20449.51,45405.43,86.97,204.50,454.05,9.41,22.13,49.15
BNBUSDT,spot,15,0.02,0.02114179,mediana_da_familia,8696.59,20449.51,45405.43,173.93,408.99,908.11,18.83,44.27,98.30
BNBUSDT,spot,15,0.05,0.02114179,mediana_da_familia,8696.59,20449.51,45405.43,434.83,1022.48,2270.27,47.07,110.67,245.74
BNBUSDT,spot,16,0.01,0.02114179,mediana_da_familia,7116.58,21101.66,40191.35,71.17,211.02,401.91,7.70,22.84,43.50
BNBUSDT,spot,16,0.02,0.02114179,mediana_da_familia,7116.58,21101.66,40191.35,142.33,422.03,803.83,15.41,45.68,87.01
BNBUSDT,spot,16,0.05,0.02114179,mediana_da_familia,7116.58,21101.66,40191.35,355.83,1055.08,2009.57,38.52,114.20,217.52
BNBUSDT,spot,17,0.01,0.02114179,mediana_da_familia,8198.91,20652.96,48375.14,81.99,206.53,483.75,8.87,22.36,52.36
BNBUSDT,spot,17,0.02,0.02114179,mediana_da_familia,8198.91,20652.96,48375.14,163.98,413.06,967.50,17.75,44.71,104.72
BNBUSDT,spot,17,0.05,0.02114179,mediana_da_familia,8198.91,20652.96,48375.14,409.95,1032.65,2418.76,44.37,111.78,261.81
BNBUSDT,spot,18,0.01,0.02114179,mediana_da_familia,5913.59,18524.04,62920.14,59.14,185.24,629.20,6.40,20.05,68.11
BNBUSDT,spot,18,0.02,0.02114179,mediana_da_familia,5913.59,18524.04,62920.14,118.27,370.48,1258.40,12.80,40.10,136.21
BNBUSDT,spot,18,0.05,0.02114179,mediana_da_familia,5913.59,18524.04,62920.14,295.68,926.20,3146.01,32.00,100.25,340.53
BNBUSDT,spot,19,0.01,0.02114179,mediana_da_familia,6786.17,18478.20,100601.95,67.86,184.78,1006.02,7.35,20.00,108.89
BNBUSDT,spot,19,0.02,0.02114179,mediana_da_familia,6786.17,18478.20,100601.95,135.72,369.56,2012.04,14.69,40.00,217.79
BNBUSDT,spot,19,0.05,0.02114179,mediana_da_familia,6786.17,18478.20,100601.95,339.31,923.91,5030.10,36.73,100.01,544.47
BNBUSDT,spot,20,0.01,0.02114179,mediana_da_familia,5243.09,14626.63,46849.54,52.43,146.27,468.50,5.68,15.83,50.71
BNBUSDT,spot,20,0.02,0.02114179,mediana_da_familia,5243.09,14626.63,46849.54,104.86,292.53,936.99,11.35,31.66,101.42
BNBUSDT,spot,20,0.05,0.02114179,mediana_da_familia,5243.09,14626.63,46849.54,262.15,731.33,2342.48,28.38,79.16,253.55
BNBUSDT,spot,21,0.01,0.02114179,mediana_da_familia,11686.68,24719.12,57766.44,116.87,247.19,577.66,12.65,26.76,62.53
BNBUSDT,spot,21,0.02,0.02114179,mediana_da_familia,11686.68,24719.12,57766.44,233.73,494.38,1155.33,25.30,53.51,125.05
BNBUSDT,spot,21,0.05,0.02114179,mediana_da_familia,11686.68,24719.12,57766.44,584.33,1235.96,2888.32,63.25,133.78,312.64
BNBUSDT,spot,22,0.01,0.02114179,mediana_da_familia,10941.62,28217.19,56837.67,109.42,282.17,568.38,11.84,30.54,61.52
BNBUSDT,spot,22,0.02,0.02114179,mediana_da_familia,10941.62,28217.19,56837.67,218.83,564.34,1136.75,23.69,61.09,123.04
BNBUSDT,spot,22,0.05,0.02114179,mediana_da_familia,10941.62,28217.19,56837.67,547.08,1410.86,2841.88,59.22,152.71,307.61
BNBUSDT,spot,23,0.01,0.02114179,mediana_da_familia,13030.87,26650.72,52511.60,130.31,266.51,525.12,14.10,28.85,56.84
BNBUSDT,spot,23,0.02,0.02114179,mediana_da_familia,13030.87,26650.72,52511.60,260.62,533.01,1050.23,28.21,57.69,113.68
BNBUSDT,spot,23,0.05,0.02114179,mediana_da_familia,13030.87,26650.72,52511.60,651.54,1332.54,2625.58,70.52,144.24,284.20
BTCUSDT,perpetual,0,0.01,0.02114179,mediana_da_familia,679788.74,2371645.72,6432480.88,6797.89,23716.46,64324.81,735.82,2567.11,6962.63
BTCUSDT,perpetual,0,0.02,0.02114179,mediana_da_familia,679788.74,2371645.72,6432480.88,13595.77,47432.91,128649.62,1471.63,5134.22,13925.26
BTCUSDT,perpetual,0,0.05,0.02114179,mediana_da_familia,679788.74,2371645.72,6432480.88,33989.44,118582.29,321624.04,3679.08,12835.55,34813.15
BTCUSDT,perpetual,1,0.01,0.02114179,mediana_da_familia,488318.49,2168822.62,4927112.33,4883.18,21688.23,49271.12,528.56,2347.57,5333.19
BTCUSDT,perpetual,1,0.02,0.02114179,mediana_da_familia,488318.49,2168822.62,4927112.33,9766.37,43376.45,98542.25,1057.13,4695.14,10666.38
BTCUSDT,perpetual,1,0.05,0.02114179,mediana_da_familia,488318.49,2168822.62,4927112.33,24415.92,108441.13,246355.62,2642.82,11737.86,26665.96
BTCUSDT,perpetual,2,0.01,0.02114179,mediana_da_familia,552930.41,2536055.65,8487653.95,5529.30,25360.56,84876.54,598.50,2745.07,9187.18
BTCUSDT,perpetual,2,0.02,0.02114179,mediana_da_familia,552930.41,2536055.65,8487653.95,11058.61,50721.11,169753.08,1197.00,5490.14,18374.37
BTCUSDT,perpetual,2,0.05,0.02114179,mediana_da_familia,552930.41,2536055.65,8487653.95,27646.52,126802.78,424382.70,2992.51,13725.35,45935.92
BTCUSDT,perpetual,3,0.01,0.02114179,mediana_da_familia,681589.42,2575399.58,6359797.44,6815.89,25754.00,63597.97,737.76,2787.66,6883.96
BTCUSDT,perpetual,3,0.02,0.02114179,mediana_da_familia,681589.42,2575399.58,6359797.44,13631.79,51507.99,127195.95,1475.53,5575.31,13767.91
BTCUSDT,perpetual,3,0.05,0.02114179,mediana_da_familia,681589.42,2575399.58,6359797.44,34079.47,128769.98,317989.87,3688.82,13938.29,34419.78
BTCUSDT,perpetual,4,0.01,0.02114179,mediana_da_familia,833431.63,2636779.71,6812518.33,8334.32,26367.80,68125.18,902.12,2854.10,7373.99
BTCUSDT,perpetual,4,0.02,0.02114179,mediana_da_familia,833431.63,2636779.71,6812518.33,16668.63,52735.59,136250.37,1804.24,5708.19,14747.98
BTCUSDT,perpetual,4,0.05,0.02114179,mediana_da_familia,833431.63,2636779.71,6812518.33,41671.58,131838.99,340625.92,4510.60,14270.48,36869.94
BTCUSDT,perpetual,5,0.01,0.02114179,mediana_da_familia,760441.14,3216589.05,11481304.11,7604.41,32165.89,114813.04,823.11,3481.69,12427.56
BTCUSDT,perpetual,5,0.02,0.02114179,mediana_da_familia,760441.14,3216589.05,11481304.11,15208.82,64331.78,229626.08,1646.23,6963.38,24855.13
BTCUSDT,perpetual,5,0.05,0.02114179,mediana_da_familia,760441.14,3216589.05,11481304.11,38022.06,160829.45,574065.21,4115.57,17408.46,62137.81
BTCUSDT,perpetual,6,0.01,0.02114179,mediana_da_familia,759910.30,2741104.59,9430442.06,7599.10,27411.05,94304.42,822.54,2967.02,10207.67
BTCUSDT,perpetual,6,0.02,0.02114179,mediana_da_familia,759910.30,2741104.59,9430442.06,15198.21,54822.09,188608.84,1645.08,5934.04,20415.35
BTCUSDT,perpetual,6,0.05,0.02114179,mediana_da_familia,759910.30,2741104.59,9430442.06,37995.52,137055.23,471522.10,4112.70,14835.10,51038.37
BTCUSDT,perpetual,7,0.01,0.02114179,mediana_da_familia,591996.19,2947682.81,8680119.83,5919.96,29476.83,86801.20,640.79,3190.62,9395.51
BTCUSDT,perpetual,7,0.02,0.02114179,mediana_da_familia,591996.19,2947682.81,8680119.83,11839.92,58953.66,173602.40,1281.57,6381.25,18791.02
BTCUSDT,perpetual,7,0.05,0.02114179,mediana_da_familia,591996.19,2947682.81,8680119.83,29599.81,147384.14,434005.99,3203.93,15953.12,46977.56
BTCUSDT,perpetual,8,0.01,0.02114179,mediana_da_familia,555801.29,2716347.11,6941595.46,5558.01,27163.47,69415.95,601.61,2940.22,7513.70
BTCUSDT,perpetual,8,0.02,0.02114179,mediana_da_familia,555801.29,2716347.11,6941595.46,11116.03,54326.94,138831.91,1203.22,5880.44,15027.41
BTCUSDT,perpetual,8,0.05,0.02114179,mediana_da_familia,555801.29,2716347.11,6941595.46,27790.06,135817.36,347079.77,3008.04,14701.11,37568.52
BTCUSDT,perpetual,9,0.01,0.02114179,mediana_da_familia,696532.17,3683659.03,11429522.53,6965.32,36836.59,114295.23,753.94,3987.26,12371.51
BTCUSDT,perpetual,9,0.02,0.02114179,mediana_da_familia,696532.17,3683659.03,11429522.53,13930.64,73673.18,228590.45,1507.88,7974.51,24743.03
BTCUSDT,perpetual,9,0.05,0.02114179,mediana_da_familia,696532.17,3683659.03,11429522.53,34826.61,184182.95,571476.13,3769.69,19936.28,61857.57
BTCUSDT,perpetual,10,0.01,0.02114179,mediana_da_familia,1108302.60,5588074.61,17173120.52,11083.03,55880.75,171731.21,1199.65,6048.63,18588.48
BTCUSDT,perpetual,10,0.02,0.02114179,mediana_da_familia,1108302.60,5588074.61,17173120.52,22166.05,111761.49,343462.41,2399.29,12097.26,37176.97
BTCUSDT,perpetual,10,0.05,0.02114179,mediana_da_familia,1108302.60,5588074.61,17173120.52,55415.13,279403.73,858656.03,5998.23,30243.14,92942.42
BTCUSDT,perpetual,11,0.01,0.02114179,mediana_da_familia,990742.69,7148138.58,20616077.43,9907.43,71481.39,206160.77,1072.40,7737.27,22315.20
BTCUSDT,perpetual,11,0.02,0.02114179,mediana_da_familia,990742.69,7148138.58,20616077.43,19814.85,142962.77,412321.55,2144.79,15474.54,44630.40
BTCUSDT,perpetual,11,0.05,0.02114179,mediana_da_familia,990742.69,7148138.58,20616077.43,49537.13,357406.93,1030803.87,5361.99,38686.35,111576.00
BTCUSDT,perpetual,12,0.01,0.02114179,mediana_da_familia,1152248.56,5941693.21,18797690.09,11522.49,59416.93,187976.90,1247.21,6431.39,20346.95
BTCUSDT,perpetual,12,0.02,0.02114179,mediana_da_familia,1152248.56,5941693.21,18797690.09,23044.97,118833.86,375953.80,2494.43,12862.78,40693.89
BTCUSDT,perpetual,12,0.05,0.02114179,mediana_da_familia,1152248.56,5941693.21,18797690.09,57612.43,297084.66,939884.50,6236.07,32156.96,101734.73
BTCUSDT,perpetual,13,0.01,0.02114179,mediana_da_familia,1542043.57,4582120.89,12550492.63,15420.44,45821.21,125504.93,1669.13,4959.77,13584.87
BTCUSDT,perpetual,13,0.02,0.02114179,mediana_da_familia,1542043.57,4582120.89,12550492.63,30840.87,91642.42,251009.85,3338.27,9919.53,27169.74
BTCUSDT,perpetual,13,0.05,0.02114179,mediana_da_familia,1542043.57,4582120.89,12550492.63,77102.18,229106.04,627524.63,8345.67,24798.84,67924.36
BTCUSDT,perpetual,14,0.01,0.02114179,mediana_da_familia,1068755.43,3349135.58,9485707.48,10687.55,33491.36,94857.07,1156.84,3625.16,10267.49
BTCUSDT,perpetual,14,0.02,0.02114179,mediana_da_familia,1068755.43,3349135.58,9485707.48,21375.11,66982.71,189714.15,2313.68,7250.33,20534.99
BTCUSDT,perpetual,14,0.05,0.02114179,mediana_da_familia,1068755.43,3349135.58,9485707.48,53437.77,167456.78,474285.37,5784.20,18125.81,51337.47
BTCUSDT,perpetual,15,0.01,0.02114179,mediana_da_familia,796254.63,2310912.99,6724319.56,7962.55,23109.13,67243.20,861.88,2501.37,7278.52
BTCUSDT,perpetual,15,0.02,0.02114179,mediana_da_familia,796254.63,2310912.99,6724319.56,15925.09,46218.26,134486.39,1723.76,5002.74,14557.04
BTCUSDT,perpetual,15,0.05,0.02114179,mediana_da_familia,796254.63,2310912.99,6724319.56,39812.73,115545.65,336215.98,4309.40,12506.86,36392.60
BTCUSDT,perpetual,16,0.01,0.02114179,mediana_da_familia,734188.92,2266358.29,5200523.06,7341.89,22663.58,52005.23,794.70,2453.15,5629.14
BTCUSDT,perpetual,16,0.02,0.02114179,mediana_da_familia,734188.92,2266358.29,5200523.06,14683.78,45327.17,104010.46,1589.40,4906.29,11258.27
BTCUSDT,perpetual,16,0.05,0.02114179,mediana_da_familia,734188.92,2266358.29,5200523.06,36709.45,113317.91,260026.15,3973.49,12265.73,28145.68
BTCUSDT,perpetual,17,0.01,0.02114179,mediana_da_familia,568780.61,1682003.26,4819130.41,5687.81,16820.03,48191.30,615.66,1820.63,5216.31
BTCUSDT,perpetual,17,0.02,0.02114179,mediana_da_familia,568780.61,1682003.26,4819130.41,11375.61,33640.07,96382.61,1231.32,3641.26,10432.62
BTCUSDT,perpetual,17,0.05,0.02114179,mediana_da_familia,568780.61,1682003.26,4819130.41,28439.03,84100.16,240956.52,3078.29,9103.15,26081.55
BTCUSDT,perpetual,18,0.01,0.02114179,mediana_da_familia,497752.81,1498985.10,6106385.29,4977.53,14989.85,61063.85,538.78,1622.53,6609.66
BTCUSDT,perpetual,18,0.02,0.02114179,mediana_da_familia,497752.81,1498985.10,6106385.29,9955.06,29979.70,122127.71,1077.55,3245.05,13219.31
BTCUSDT,perpetual,18,0.05,0.02114179,mediana_da_familia,497752.81,1498985.10,6106385.29,24887.64,74949.25,305319.26,2693.88,8112.64,33048.29
BTCUSDT,perpetual,19,0.01,0.02114179,mediana_da_familia,570441.13,2198538.00,5873520.70,5704.41,21985.38,58735.21,617.46,2379.74,6357.60
BTCUSDT,perpetual,19,0.02,0.02114179,mediana_da_familia,570441.13,2198538.00,5873520.70,11408.82,43970.76,117470.41,1234.91,4759.47,12715.20
BTCUSDT,perpetual,19,0.05,0.02114179,mediana_da_familia,570441.13,2198538.00,5873520.70,28522.06,109926.90,293676.04,3087.28,11898.68,31788.00
BTCUSDT,perpetual,20,0.01,0.02114179,mediana_da_familia,574426.55,1922055.31,5521492.81,5744.27,19220.55,55214.93,621.77,2080.47,5976.56
BTCUSDT,perpetual,20,0.02,0.02114179,mediana_da_familia,574426.55,1922055.31,5521492.81,11488.53,38441.11,110429.86,1243.54,4160.93,11953.12
BTCUSDT,perpetual,20,0.05,0.02114179,mediana_da_familia,574426.55,1922055.31,5521492.81,28721.33,96102.77,276074.64,3108.85,10402.33,29882.80
BTCUSDT,perpetual,21,0.01,0.02114179,mediana_da_familia,817919.08,2504509.24,6625044.80,8179.19,25045.09,66250.45,885.33,2710.92,7171.06
BTCUSDT,perpetual,21,0.02,0.02114179,mediana_da_familia,817919.08,2504509.24,6625044.80,16358.38,50090.18,132500.90,1770.66,5421.85,14342.13
BTCUSDT,perpetual,21,0.05,0.02114179,mediana_da_familia,817919.08,2504509.24,6625044.80,40895.95,125225.46,331252.24,4426.65,13554.62,35855.32
BTCUSDT,perpetual,22,0.01,0.02114179,mediana_da_familia,807590.74,2737357.14,6946448.18,8075.91,27373.57,69464.48,874.15,2962.96,7518.96
BTCUSDT,perpetual,22,0.02,0.02114179,mediana_da_familia,807590.74,2737357.14,6946448.18,16151.81,54747.14,138928.96,1748.30,5925.93,15037.91
BTCUSDT,perpetual,22,0.05,0.02114179,mediana_da_familia,807590.74,2737357.14,6946448.18,40379.54,136867.86,347322.41,4370.75,14814.81,37594.78
BTCUSDT,perpetual,23,0.01,0.02114179,mediana_da_familia,707374.47,2295906.18,7384441.28,7073.74,22959.06,73844.41,765.67,2485.13,7993.05
BTCUSDT,perpetual,23,0.02,0.02114179,mediana_da_familia,707374.47,2295906.18,7384441.28,14147.49,45918.12,147688.83,1531.35,4970.26,15986.09
BTCUSDT,perpetual,23,0.05,0.02114179,mediana_da_familia,707374.47,2295906.18,7384441.28,35368.72,114795.31,369222.06,3828.37,12425.64,39965.24
