mean_reversion_h1 v1,2026-09-06,DOGEUSDT,-1.1127145394,-0.95128617258488912980
mean_reversion_h1 v1,2026-09-06,DOGEUSDT,1.3472085016,1.4958672431332655
mean_reversion_h1 v1,2026-09-06,PROMUSDT,-1.0610721957,-0.97340912660355119523
mean_reversion_h1 v1,2026-09-06,SAHARAUSDT,-1.1309849623,-0.94721772922615823357
mean_reversion_h1 v1,2026-09-06,SUIUSDT,1.4687530018,1.6296710199279454
mean_reversion_h1 v1,2026-09-06,SUIUSDT,-1.1027688327,-0.95554679278658289958
mean_reversion_h1 v1,2026-09-06,UNIUSDT,1.9239023004,2.0484039261566145
mean_reversion_h1 v1,2026-09-06,XRPUSDT,2.8374651008,3.3273837000049106
mean_reversion_h1 v1,2026-09-07,ARBUSDT,0.4946467393,0.54270376835880186238
mean_reversion_h1 v1,2026-09-07,BNBUSDT,-1.1863676104,-0.91973408983433533205
mean_reversion_h1 v1,2026-09-07,DASHUSDT,-1.0368056261,-0.98380463089419319961
mean_reversion_h1 v1,2026-09-07,ETHUSDT,-1.2228053319,-0.90412461163088074092
mean_reversion_h1 v1,2026-09-07,LINKUSDT,-1.0767609065,-0.96668827310168142171
mean_reversion_h1 v1,2026-09-07,LINKUSDT,-1.0798154471,-0.96537974493682336039
mean_reversion_h1 v1,2026-09-07,NEARUSDT,-1.0519171517,-0.97881164711368897412
mean_reversion_h1 v1,2026-09-07,PROMUSDT,1.3221018471,1.3911816928674732
mean_reversion_h1 v1,2026-09-07,SOLUSDT,-1.1399224053,-0.93963065265742683238
mean_reversion_h1 v1,2026-09-07,SOLUSDT,-1.1380733709,-0.94042275657295826379
mean_reversion_h1 v1,2026-09-07,TAOUSDT,-1.0658896048,-0.97232444417444424055
mean_reversion_h1 v1,2026-09-07,UNIUSDT,1.4768939688,1.5803118773261486
mean_reversion_h1 v1,2026-09-07,ZECUSDT,-1.0659114372,-0.97133605423054143985
mean_reversion_h1 v1,2026-09-07,ZECUSDT,-1.0601372334,-0.97380965313405715345
