versao,dia,mercado,janela,barra,rotulo,r_exf,r_net,atr_pct,risco_pct
mean_reversion v18,2026-09-03,ETHUSDT,J3,2026-09-03T22:45:00Z,HIGH_VOLATILITY,-0.127566,-0.133973,0.008866256229861787196641532845,0.014917
mean_reversion v18,2026-09-03,TAOUSDT,J3,2026-09-03T22:45:00Z,HIGH_VOLATILITY,0.067447,0.064886,0.01142567175374929751802144193,0.019469
mean_reversion v18,2026-09-03,XRPUSDT,J3,2026-09-03T22:45:00Z,HIGH_VOLATILITY,-0.505938,-0.510616,0.01253057966565844504147281713,0.021331
mean_reversion v18,2026-09-03,SOLUSDT,J3,2026-09-03T22:45:00Z,HIGH_VOLATILITY,-0.501070,-0.506743,0.01051542468955856381758305868,0.017575
mean_reversion v18,2026-09-03,NEARUSDT,J3,2026-09-03T23:00:00Z,HIGH_VOLATILITY,-0.082822,-0.086958,0.01569875555931081519191501734,0.024134
mean_reversion v18,2026-09-04,ARBUSDT,J3,2026-09-04T02:00:00Z,HIGH_VOLATILITY,-0.184717,-0.184717,0.04187107839184182040911974973,0.061860
mean_reversion v18,2026-09-04,UNIUSDT,J3,2026-09-04T02:15:00Z,HIGH_VOLATILITY,-0.117119,-0.117119,0.02581985699142817856481623727,0.041330
mean_reversion v18,2026-09-04,PROMUSDT,J3,2026-09-04T09:30:00Z,HIGH_VOLATILITY,-1.020089,-1.020089,0.04400192044095005867973375304,0.066374
mean_reversion v18,2026-09-04,DASHUSDT,J3,2026-09-04T13:45:00Z,HIGH_VOLATILITY,1.394863,1.393166,0.0400345742454334038663826961,0.061275
mean_reversion v18,2026-09-04,ZECUSDT,J3,2026-09-04T15:00:00Z,HIGH_VOLATILITY,1.451550,1.451886,0.02502654060738418693418240118,0.037682
mean_reversion v18,2026-09-04,SAHARAUSDT,J3,2026-09-04T20:45:00Z,HIGH_VOLATILITY,0.746520,0.744528,0.01616520417271442333757503853,0.025411
mean_reversion v18,2026-09-05,ZECUSDT,J3,2026-09-05T02:15:00Z,BTC_BULL,-0.090904,-0.090904,0.02477897208488378810630564218,0.037789
mean_reversion v18,2026-09-05,ZECUSDT,J3,2026-09-05T07:30:00Z,BTC_BULL,-0.046677,-0.046213,0.02443164077531492790927196527,0.036248
mean_reversion v18,2026-09-05,DASHUSDT,J3,2026-09-05T08:15:00Z,BTC_BULL,0.166701,0.166701,0.04950877151739194516742094934,0.077560
mean_reversion v18,2026-09-05,UNIUSDT,J3,2026-09-05T13:45:00Z,BTC_BULL,1.163348,1.159838,0.01708756067934099704020056105,0.028934
mean_reversion v18,2026-09-05,TAOUSDT,J3,2026-09-05T14:00:00Z,BTC_BULL,-0.198348,-0.200636,0.0145654114786770847316589342,0.021813
mean_reversion v18,2026-09-05,NEARUSDT,J3,2026-09-05T14:30:00Z,BTC_BULL,0.271784,0.269275,0.02621128805179038576616898772,0.039421
mean_reversion v18,2026-09-05,ARBUSDT,J3,2026-09-05T16:00:00Z,BTC_BULL,1.456147,1.456147,0.02187651915741148306727153125,0.032811
mean_reversion v18,2026-09-05,PROMUSDT,J3,2026-09-05T16:00:00Z,BTC_BULL,-0.131359,-0.132605,0.02628744180409575031747753945,0.040007
mean_reversion v18,2026-09-05,TAOUSDT,J3,2026-09-05T20:15:00Z,BTC_BULL,0.581665,0.580184,0.01372442386976401233431526109,0.021169
mean_reversion v18,2026-09-05,BNBUSDT,J3,2026-09-05T20:45:00Z,BTC_BULL,-0.431553,-0.435210,0.008985607655290379659587479477,0.013834
mean_reversion v18,2026-09-06,DOGEUSDT,J3,2026-09-06T00:15:00Z,BTC_BULL,0.499112,0.499112,0.01418958131500247005163180795,0.021812
mean_reversion v18,2026-09-06,SUIUSDT,J3,2026-09-06T00:15:00Z,BTC_BULL,0.030874,0.030874,0.01326376914243629749605675725,0.020584
mean_reversion v18,2026-09-06,BNBUSDT,J3,2026-09-06T02:00:00Z,BTC_BULL,-0.482720,-0.482720,0.008876997580437725935208549603,0.014293
mean_reversion v18,2026-09-06,UNIUSDT,J3,2026-09-06T05:30:00Z,LOW_VOLATILITY,-0.574792,-0.577379,0.02505351282297093257333951266,0.037728
mean_reversion v18,2026-09-06,SAHARAUSDT,J3,2026-09-06T07:30:00Z,LOW_VOLATILITY,0.047552,0.044464,0.01022483639669241293940279935,0.016145
mean_reversion v18,2026-09-06,SOLUSDT,J3,2026-09-06T08:45:00Z,LOW_VOLATILITY,1.257063,1.257063,0.008191529598137471626948336996,0.012984
mean_reversion v18,2026-09-06,DASHUSDT,J3,2026-09-06T08:45:00Z,LOW_VOLATILITY,-0.318185,-0.318185,0.04575083090471149341331765955,0.070225
mean_reversion v18,2026-09-06,ARBUSDT,J3,2026-09-06T14:30:00Z,LOW_VOLATILITY,-0.350348,-0.351773,0.04835814945417872529210339487,0.069587
mean_reversion v18,2026-09-06,ZECUSDT,J3,2026-09-06T15:15:00Z,LOW_VOLATILITY,1.411748,1.411188,0.02711760004543492075321557466,0.041577
mean_reversion v18,2026-09-06,SOLUSDT,J3,2026-09-06T15:15:00Z,LOW_VOLATILITY,0.051993,0.046993,0.009815709023759941689008791199,0.016202
mean_reversion v18,2026-09-06,PROMUSDT,J3,2026-09-06T18:00:00Z,LOW_VOLATILITY,0.709221,0.708012,0.02901224850866868970944796761,0.042482
mean_reversion v18,2026-09-06,SOLUSDT,J3,2026-09-06T22:30:00Z,LOW_VOLATILITY,0.098862,0.095429,0.009140782790288550597553650846,0.014262
mean_reversion v18,2026-09-07,NEARUSDT,J3,2026-09-07T01:00:00Z,SIDEWAYS,0.201235,0.201235,0.02703653445451901974713457503,0.039537
mean_reversion v18,2026-09-07,ZECUSDT,J3,2026-09-07T01:00:00Z,SIDEWAYS,0.015894,0.015894,0.02976261435711884486872736215,0.042270
mean_reversion v18,2026-09-07,TAOUSDT,J3,2026-09-07T01:30:00Z,SIDEWAYS,1.408735,1.408735,0.01962976858780062319447258421,0.030160
mean_reversion v18,2026-09-07,TAOUSDT,J3,2026-09-07T07:00:00Z,SIDEWAYS,-0.210600,-0.212051,0.02389512601248047621101730938,0.034002
mean_reversion v18,2026-09-07,LINKUSDT,J3,2026-09-07T12:00:00Z,SIDEWAYS,-0.848250,-0.850586,0.01991208943398524667957132846,0.031112
mean_reversion v18,2026-09-08,UNIUSDT,J3,2026-09-08T11:45:00Z,SIDEWAYS,-0.517327,-0.517327,0.01879428339241090262681585032,0.028486
mean_reversion v18,2026-09-08,ARBUSDT,J3,2026-09-08T13:45:00Z,SIDEWAYS,-0.216335,-0.218019,0.02624439183221689633749158406,0.040827
mean_reversion v18,2026-09-08,SAHARAUSDT,J3,2026-09-08T18:15:00Z,SIDEWAYS,0.315037,0.312951,0.01538748893868522696927288807,0.023736
mean_reversion v18,2026-09-08,PROMUSDT,J3,2026-09-08T19:30:00Z,SIDEWAYS,0.391864,0.390601,0.02596512806726335991843343251,0.039368
mean_reversion v18,2026-09-08,TAOUSDT,J3,2026-09-08T20:00:00Z,SIDEWAYS,-0.005252,-0.007110,0.01714684241800143663852070065,0.026946
mean_reversion v18,2026-09-08,NEARUSDT,J3,2026-09-08T20:15:00Z,SIDEWAYS,0.061194,0.061185,0.02185275678707644935253118689,0.030276
mean_reversion v18,2026-09-08,XRPUSDT,J3,2026-09-08T21:15:00Z,SIDEWAYS,-0.247874,-0.248278,0.01032422240184773293301185545,0.016571
mean_reversion v18,2026-09-09,NEARUSDT,J3,2026-09-09T02:45:00Z,SIDEWAYS,1.312179,1.312179,0.01989966560377143938517443881,0.030028
mean_reversion v18,2026-09-09,DOGEUSDT,J3,2026-09-09T03:45:00Z,BTC_BEAR,0.618246,0.618246,0.01042252470549007889605503522,0.016050
mean_reversion v18,2026-09-09,SAHARAUSDT,J3,2026-09-09T10:15:00Z,SIDEWAYS,0.772195,0.770216,0.01699356650685605592895903915,0.025340
mean_reversion v18,2026-09-09,SOLUSDT,J3,2026-09-09T11:00:00Z,BTC_BEAR,0.109411,0.109411,0.008148863828268996689712723155,0.012530
mean_reversion v18,2026-09-09,DASHUSDT,J3,2026-09-09T11:15:00Z,BTC_BEAR,-0.764298,-0.764298,0.02207177718228885956609113403,0.032717
mean_reversion v18,2026-09-09,NEARUSDT,J3,2026-09-09T20:00:00Z,BTC_BEAR,-0.278704,-0.281268,0.02637567038432481013113418885,0.038608
mean_reversion v18,2026-09-09,ZECUSDT,J3,2026-09-09T21:30:00Z,BTC_BEAR,-0.282414,-0.283413,0.02152386472420598570089697178,0.030063
mean_reversion v19,2026-06-14,NEARUSDT,J1,2026-06-14T05:15:00Z,UNKNOWN,-0.326998,-0.328736,0.01870891610781727775551500166,0.026371
mean_reversion v19,2026-06-14,SAHARAUSDT,J1,2026-06-14T06:45:00Z,UNKNOWN,0.051621,0.114663,0.01692454946929113889228398651,0.024775
mean_reversion v19,2026-06-14,TAOUSDT,J1,2026-06-14T08:15:00Z,UNKNOWN,-0.217971,-0.218946,0.03052230692693375240705818503,0.051027
mean_reversion v19,2026-06-15,TAOUSDT,J1,2026-06-15T09:30:00Z,UNKNOWN,0.530364,0.530455,0.03368598316778356762110520083,0.048622
mean_reversion v19,2026-06-15,SUIUSDT,J1,2026-06-15T10:15:00Z,UNKNOWN,1.321111,1.321111,0.0116134835117320649404765537,0.018107
mean_reversion v19,2026-06-15,ZECUSDT,J1,2026-06-15T17:30:00Z,UNKNOWN,-0.449408,-0.449408,0.02499391378548119669156138122,0.038342
mean_reversion v19,2026-06-15,DOGEUSDT,J1,2026-06-15T17:30:00Z,UNKNOWN,-0.755892,-0.755892,0.009381580970304652237674621642,0.014739
mean_reversion v19,2026-06-15,SUIUSDT,J1,2026-06-15T17:45:00Z,UNKNOWN,-0.755870,-0.755870,0.01492298430060995572169578671,0.023603
mean_reversion v19,2026-06-15,DASHUSDT,J1,2026-06-15T17:45:00Z,UNKNOWN,-0.589476,-0.589476,0.02063792614717561081875017551,0.031504
mean_reversion v19,2026-06-15,SAHARAUSDT,J1,2026-06-15T20:45:00Z,UNKNOWN,-0.435242,-0.335740,0.02032381525592496577177143309,0.030764
mean_reversion v19,2026-06-15,NEARUSDT,J1,2026-06-15T22:00:00Z,UNKNOWN,-1.040225,-1.040225,0.02172285822718136936431412181,0.033955
mean_reversion v19,2026-06-15,SOLUSDT,J1,2026-06-15T22:45:00Z,UNKNOWN,-0.744138,-0.745285,0.01102697314041481449840636793,0.016321
mean_reversion v19,2026-06-15,LINKUSDT,J1,2026-06-15T22:45:00Z,UNKNOWN,-1.088784,-1.093532,0.01054508704622322402331562251,0.015590
mean_reversion v19,2026-06-15,ZECUSDT,J1,2026-06-15T22:45:00Z,UNKNOWN,-0.128622,-0.131732,0.02211216317043764263163810004,0.032189
mean_reversion v19,2026-06-15,ETHUSDT,J1,2026-06-15T22:45:00Z,UNKNOWN,-1.103174,-1.105387,0.00918790433766401008721500908,0.013437
mean_reversion v19,2026-06-16,PROMUSDT,J1,2026-06-16T04:30:00Z,UNKNOWN,0.841681,0.839739,0.01775492715010308679366217086,0.025943
mean_reversion v19,2026-06-16,PROMUSDT,J1,2026-06-16T11:30:00Z,UNKNOWN,-1.044539,-1.046162,0.02003346715122953283101350803,0.030737
mean_reversion v19,2026-06-16,TAOUSDT,J1,2026-06-16T13:30:00Z,UNKNOWN,-1.047809,-1.047809,0.01811151014607803330359903152,0.028678
mean_reversion v19,2026-06-16,UNIUSDT,J1,2026-06-16T15:00:00Z,UNKNOWN,1.489693,1.487242,0.02802719662756226509140815853,0.041645
mean_reversion v19,2026-06-17,LINKUSDT,J1,2026-06-17T07:00:00Z,UNKNOWN,-1.088396,-1.092241,0.01028172631480352590249284242,0.015658
mean_reversion v19,2026-06-17,ZECUSDT,J1,2026-06-17T08:30:00Z,UNKNOWN,-1.050832,-1.050832,0.01822353121883746306789560955,0.027006
mean_reversion v19,2026-06-17,ARBUSDT,J1,2026-06-17T09:15:00Z,UNKNOWN,-0.248562,-0.248562,0.01410385122033019687635398269,0.022887
mean_reversion v19,2026-06-17,NEARUSDT,J1,2026-06-17T18:30:00Z,UNKNOWN,-1.049235,-1.049235,0.01859849494028994759137878432,0.027865
mean_reversion v19,2026-06-17,TAOUSDT,J1,2026-06-17T18:30:00Z,UNKNOWN,-1.056967,-1.056967,0.01611352463633017454191701683,0.024147
mean_reversion v19,2026-06-19,SOLUSDT,J1,2026-06-19T19:30:00Z,UNKNOWN,0.443310,0.443310,0.009734723613028200558034233417,0.014793
mean_reversion v19,2026-06-20,PROMUSDT,J1,2026-06-20T18:15:00Z,UNKNOWN,0.308769,0.307433,0.02313497017574611018134522276,0.036929
mean_reversion v19,2026-06-21,SAHARAUSDT,J1,2026-06-21T00:45:00Z,UNKNOWN,1.434280,1.434280,0.01008901590470372374471409236,0.015080
mean_reversion v19,2026-06-21,TAOUSDT,J1,2026-06-21T21:30:00Z,LOW_VOLATILITY,0.413520,0.411250,0.01386668809865892418119575153,0.021689
mean_reversion v19,2026-06-22,ZECUSDT,J1,2026-06-22T19:45:00Z,HIGH_VOLATILITY,-0.613248,-0.613248,0.015009891029546638783548787,0.021582
mean_reversion v19,2026-06-23,DASHUSDT,J1,2026-06-23T06:45:00Z,SIDEWAYS,-1.067403,-1.069716,0.0120209076060197619953429647,0.020463
mean_reversion v19,2026-06-24,TAOUSDT,J1,2026-06-24T03:45:00Z,BTC_BEAR,1.263012,,0.01219878407208051611134982114,0.019546
mean_reversion v19,2026-06-24,DASHUSDT,J1,2026-06-24T05:15:00Z,BTC_BEAR,-0.110094,-0.112757,0.0164531987647505881797550898,0.025776
mean_reversion v19,2026-06-24,SAHARAUSDT,J1,2026-06-24T06:45:00Z,BTC_BEAR,1.477839,1.477839,0.02729008885091926755494773094,0.040721
mean_reversion v19,2026-06-24,SAHARAUSDT,J1,2026-06-24T13:00:00Z,BTC_BEAR,-1.024556,-1.013211,0.03994176255766125951361918293,0.054774
mean_reversion v19,2026-06-24,PROMUSDT,J1,2026-06-24T14:00:00Z,BTC_BEAR,-1.061479,-1.063712,0.01454491021654554408827201427,0.022404
mean_reversion v19,2026-06-24,PROMUSDT,J1,2026-06-24T17:45:00Z,HIGH_VOLATILITY,1.574346,1.572212,0.01660036698844582432975803561,0.023950
mean_reversion v19,2026-06-25,PROMUSDT,J1,2026-06-25T01:45:00Z,HIGH_VOLATILITY,0.245431,0.243734,0.01855666455367247417945383532,0.029418
mean_reversion v19,2026-06-25,NEARUSDT,J1,2026-06-25T03:30:00Z,HIGH_VOLATILITY,0.426426,0.426426,0.01464029041153943125784228548,0.023085
mean_reversion v19,2026-06-25,ZECUSDT,J1,2026-06-25T04:30:00Z,HIGH_VOLATILITY,0.634081,0.631585,0.01956346243359431441226481759,0.029062
mean_reversion v19,2026-06-25,ARBUSDT,J1,2026-06-25T10:00:00Z,HIGH_VOLATILITY,-1.063569,-1.063569,0.01406110297849095363267980625,0.021679
mean_reversion v19,2026-06-25,XRPUSDT,J1,2026-06-25T10:00:00Z,HIGH_VOLATILITY,-1.093423,-1.093423,0.009428093425572499091676649954,0.014824
mean_reversion v19,2026-06-25,DOGEUSDT,J1,2026-06-25T10:00:00Z,HIGH_VOLATILITY,-1.077770,-1.077770,0.01145401917392120132761441002,0.017770
mean_reversion v19,2026-06-25,PROMUSDT,J1,2026-06-25T10:30:00Z,HIGH_VOLATILITY,-1.058998,-1.061163,0.01512110341117841328944264417,0.023330
mean_reversion v19,2026-06-25,DASHUSDT,J1,2026-06-25T10:45:00Z,HIGH_VOLATILITY,-1.046202,-1.046202,0.01958656684446804107477027512,0.029655
mean_reversion v19,2026-06-25,SOLUSDT,J1,2026-06-25T11:00:00Z,HIGH_VOLATILITY,-1.066949,-1.066949,0.01315028085788055166934270072,0.020600
mean_reversion v19,2026-06-25,SUIUSDT,J1,2026-06-25T11:00:00Z,HIGH_VOLATILITY,-1.066114,-1.066114,0.0135127539681167327530798736,0.020857
mean_reversion v19,2026-06-25,ETHUSDT,J1,2026-06-25T11:00:00Z,HIGH_VOLATILITY,-1.077022,-1.077022,0.01156356679800431236613389624,0.017941
mean_reversion v19,2026-06-25,UNIUSDT,J1,2026-06-25T11:00:00Z,HIGH_VOLATILITY,-1.051033,-1.051033,0.01754524689908664398665767511,0.026902
mean_reversion v19,2026-06-25,BTCUSDT,J1,2026-06-25T11:45:00Z,HIGH_VOLATILITY,-1.101994,-1.101994,0.008844155982601775115648947175,0.013591
mean_reversion v19,2026-06-26,ZECUSDT,J1,2026-06-26T08:45:00Z,HIGH_VOLATILITY,-1.038746,-1.038746,0.02304519279188092584378740443,0.035217
mean_reversion v19,2026-06-26,BTCUSDT,J1,2026-06-26T10:15:00Z,HIGH_VOLATILITY,-1.064107,-1.064107,0.01321104979368413860906097269,0.021499
mean_reversion v19,2026-06-27,UNIUSDT,J1,2026-06-27T00:30:00Z,HIGH_VOLATILITY,0.071448,0.071448,0.01699546900478976284890051945,0.024148
mean_reversion v19,2026-06-27,TAOUSDT,J1,2026-06-27T00:45:00Z,HIGH_VOLATILITY,0.107216,0.105178,0.01487220545061114185756698967,0.022092
mean_reversion v19,2026-06-27,DASHUSDT,J1,2026-06-27T01:00:00Z,HIGH_VOLATILITY,-0.507060,-0.507060,0.01835477177234845001709538885,0.027547
mean_reversion v19,2026-06-27,ZECUSDT,J1,2026-06-27T05:00:00Z,HIGH_VOLATILITY,-0.574994,-0.578800,0.01741590417335814392016800745,0.026096
mean_reversion v19,2026-06-27,ARBUSDT,J1,2026-06-27T10:30:00Z,BTC_BEAR,1.001775,1.001775,0.01213836075314578539081695737,0.018426
mean_reversion v19,2026-06-27,SUIUSDT,J1,2026-06-27T10:30:00Z,BTC_BEAR,0.221841,0.221841,0.012345435178848956474870575,0.019247
mean_reversion v19,2026-06-27,PROMUSDT,J1,2026-06-27T17:30:00Z,BTC_BEAR,-0.651419,-0.652194,0.008370086293176512914497160673,0.011413
mean_reversion v19,2026-06-27,TAOUSDT,J1,2026-06-27T17:30:00Z,BTC_BEAR,-1.116048,-1.116048,0.008407283396457088749954468759,0.011959
mean_reversion v19,2026-06-27,ARBUSDT,J1,2026-06-27T17:30:00Z,BTC_BEAR,-1.091945,-1.091945,0.01044037190516732467288774703,0.015060
mean_reversion v19,2026-06-28,ARBUSDT,J1,2026-06-28T13:30:00Z,LOW_VOLATILITY,-0.810484,-0.817318,0.009510205466245350922688058125,0.014651
mean_reversion v19,2026-06-29,DASHUSDT,J1,2026-06-29T08:45:00Z,SIDEWAYS,0.420910,0.420910,0.01266242211263011993137043977,0.020005
mean_reversion v19,2026-06-29,ETHUSDT,J1,2026-06-29T08:45:00Z,SIDEWAYS,0.018312,0.018312,0.009131283912055937059129852542,0.014542
mean_reversion v19,2026-06-29,PROMUSDT,J1,2026-06-29T22:30:00Z,BTC_BEAR,-0.013759,-0.016791,0.01060581111870620386209065657,0.016499
mean_reversion v19,2026-06-29,SUIUSDT,J1,2026-06-29T23:15:00Z,BTC_BEAR,-0.523356,-0.528765,0.01186404932501365819533220694,0.018525
mean_reversion v19,2026-06-29,DOGEUSDT,J1,2026-06-29T23:15:00Z,BTC_BEAR,-1.085624,-1.086607,0.01065171201198952168115516683,0.016159
mean_reversion v19,2026-06-30,DASHUSDT,J1,2026-06-30T12:45:00Z,BTC_BEAR,0.257430,0.251973,0.01189104963573144753512024188,0.018392
mean_reversion v19,2026-06-30,SUIUSDT,J1,2026-06-30T21:45:00Z,BTC_BEAR,-1.087427,-1.093725,0.01015353825191652270867525866,0.015830
mean_reversion v19,2026-07-01,ARBUSDT,J1,2026-07-01T07:30:00Z,BTC_BEAR,0.364190,0.358146,0.01199518344715263222175778712,0.016637
mean_reversion v19,2026-07-01,SOLUSDT,J1,2026-07-01T12:30:00Z,BTC_BEAR,1.628482,1.628482,0.01183267641473987524270405973,0.016414
mean_reversion v19,2026-07-01,PROMUSDT,J1,2026-07-01T18:30:00Z,BTC_BEAR,0.696403,0.693434,0.01077475732790935705162925181,0.016841
mean_reversion v19,2026-07-01,SAHARAUSDT,J1,2026-07-01T19:45:00Z,BTC_BEAR,-0.328879,-0.328479,0.01526733023856167340907848674,0.023575
mean_reversion v19,2026-07-01,DASHUSDT,J1,2026-07-01T20:00:00Z,BTC_BEAR,1.376771,1.376771,0.01149481207527754360377981049,0.017531
mean_reversion v19,2026-07-01,DOGEUSDT,J1,2026-07-01T20:00:00Z,BTC_BEAR,-0.724622,-0.724641,0.009598176749976264660455960168,0.014311
mean_reversion v19,2026-07-01,UNIUSDT,J1,2026-07-01T20:00:00Z,BTC_BEAR,1.537442,1.537442,0.01229537168538867691673448334,0.017623
mean_reversion v19,2026-07-02,TAOUSDT,J1,2026-07-02T00:00:00Z,HIGH_VOLATILITY,1.030013,1.027776,0.01529373175504134867831804624,0.022948
mean_reversion v19,2026-07-02,TAOUSDT,J1,2026-07-02T06:45:00Z,HIGH_VOLATILITY,0.928589,0.929024,0.013903928479239638176056197,0.020007
mean_reversion v19,2026-07-02,PROMUSDT,J1,2026-07-02T06:45:00Z,HIGH_VOLATILITY,-0.306160,-0.308564,0.01241039166705962648582670799,0.018333
mean_reversion v19,2026-07-02,XRPUSDT,J1,2026-07-02T07:15:00Z,HIGH_VOLATILITY,1.190379,1.188597,0.008571629755526748995886567397,0.014001
mean_reversion v19,2026-07-02,UNIUSDT,J1,2026-07-02T07:15:00Z,HIGH_VOLATILITY,1.345233,1.343960,0.01221017083692221279683994286,0.018904
mean_reversion v19,2026-07-02,DASHUSDT,J1,2026-07-02T07:15:00Z,HIGH_VOLATILITY,0.751977,0.746630,0.01208230127179007269859388219,0.018750
mean_reversion v19,2026-07-02,LINKUSDT,J1,2026-07-02T07:30:00Z,HIGH_VOLATILITY,1.306849,1.305970,0.009674246434599413096625654067,0.015118
mean_reversion v19,2026-07-02,ARBUSDT,J1,2026-07-02T14:45:00Z,HIGH_VOLATILITY,0.242501,0.244993,0.01369297610903461224551707919,0.022522
mean_reversion v19,2026-07-02,NEARUSDT,J1,2026-07-02T15:30:00Z,HIGH_VOLATILITY,0.713637,0.710148,0.01656659517518285012271469719,0.026575
mean_reversion v19,2026-07-02,SOLUSDT,J1,2026-07-02T15:30:00Z,HIGH_VOLATILITY,0.004757,0.001808,0.01436882575839498125601197652,0.022221
mean_reversion v19,2026-07-02,ZECUSDT,J1,2026-07-02T20:45:00Z,HIGH_VOLATILITY,-0.240562,-0.240324,0.01817785251680510197266254643,0.028586
mean_reversion v19,2026-07-02,LINKUSDT,J1,2026-07-02T20:45:00Z,HIGH_VOLATILITY,-0.117088,-0.119278,0.01061891661085663103068593413,0.017071
mean_reversion v19,2026-07-02,DOGEUSDT,J1,2026-07-02T20:45:00Z,HIGH_VOLATILITY,-0.214193,-0.217212,0.009735954832925739169820783211,0.015627
mean_reversion v19,2026-07-02,SUIUSDT,J1,2026-07-02T20:45:00Z,HIGH_VOLATILITY,-0.539949,-0.545649,0.0110961604732508595167228218,0.017542
mean_reversion v19,2026-07-02,UNIUSDT,J1,2026-07-02T21:30:00Z,HIGH_VOLATILITY,-0.079116,-0.082519,0.0190153738447697933138073253,0.029213
mean_reversion v19,2026-07-02,NEARUSDT,J1,2026-07-02T22:30:00Z,HIGH_VOLATILITY,0.371006,0.366537,0.01464363898531035800602528713,0.022586
mean_reversion v19,2026-07-02,XRPUSDT,J1,2026-07-02T22:30:00Z,HIGH_VOLATILITY,0.426427,0.424313,0.008573706644387012647283277772,0.013106
mean_reversion v19,2026-07-02,DASHUSDT,J1,2026-07-02T22:30:00Z,HIGH_VOLATILITY,1.305186,1.299822,0.01189111458202418599645908453,0.018748
mean_reversion v19,2026-07-02,SOLUSDT,J1,2026-07-02T22:30:00Z,HIGH_VOLATILITY,0.135613,0.134339,0.01167900697728768868483182729,0.018136
mean_reversion v19,2026-07-02,TAOUSDT,J1,2026-07-02T22:45:00Z,HIGH_VOLATILITY,1.078303,1.076788,0.01346852696046613804797147464,0.020262
mean_reversion v19,2026-07-03,TAOUSDT,J1,2026-07-03T16:00:00Z,BTC_BULL,-0.277794,-0.280387,0.01159572015863505253263465002,0.019214
mean_reversion v19,2026-07-03,UNIUSDT,J1,2026-07-03T19:15:00Z,BTC_BULL,-0.714496,-0.714496,0.0126479600045290843544640287,0.021739
mean_reversion v19,2026-07-04,NEARUSDT,J1,2026-07-04T01:45:00Z,BTC_BULL,-0.495846,-0.495846,0.01402207401611863718400855766,0.023008
mean_reversion v19,2026-07-04,ZECUSDT,J1,2026-07-04T01:45:00Z,BTC_BULL,0.261305,0.261305,0.01694204053758792182871390944,0.026433
mean_reversion v19,2026-07-04,SUIUSDT,J1,2026-07-04T03:30:00Z,BTC_BULL,-0.228847,-0.228847,0.01006534185857125750811615202,0.015067
mean_reversion v19,2026-07-04,XRPUSDT,J1,2026-07-04T21:00:00Z,BTC_BULL,-0.863795,-0.866700,0.009920054222860839055986017946,0.015047
mean_reversion v19,2026-07-04,DASHUSDT,J1,2026-07-04T22:15:00Z,BTC_BULL,-1.088879,-1.095237,0.01017666972133772552251694679,0.015574
mean_reversion v19,2026-07-06,NEARUSDT,J1,2026-07-06T02:15:00Z,BTC_BULL,-0.643435,-0.643435,0.01429590572151046052626051436,0.023991
mean_reversion v19,2026-07-06,UNIUSDT,J1,2026-07-06T03:45:00Z,BTC_BULL,-1.085471,-1.085471,0.009709587091403830224780113977,0.016188
mean_reversion v19,2026-07-07,UNIUSDT,J1,2026-07-07T00:00:00Z,HIGH_VOLATILITY,-0.850402,-0.850402,0.01221332034574275763422003737,0.018600
mean_reversion v19,2026-07-07,DOGEUSDT,J1,2026-07-07T00:00:00Z,HIGH_VOLATILITY,-1.092474,-1.092474,0.009589265558984527046829893888,0.014975
mean_reversion v19,2026-07-07,SAHARAUSDT,J1,2026-07-07T03:30:00Z,HIGH_VOLATILITY,-0.408232,-0.408544,0.01204971799615431432770542365,0.018766
mean_reversion v19,2026-07-07,DASHUSDT,J1,2026-07-07T13:15:00Z,HIGH_VOLATILITY,1.324284,1.324284,0.01067562105767562434250800509,0.016631
mean_reversion v19,2026-07-07,ZECUSDT,J1,2026-07-07T20:30:00Z,BTC_BULL,-1.045378,-1.045378,0.01919229104019690592549474305,0.030182
mean_reversion v19,2026-07-07,DASHUSDT,J1,2026-07-07T22:45:00Z,BTC_BULL,-1.059837,-1.064173,0.01575715249054539221882579711,0.023008
mean_reversion v19,2026-07-08,PROMUSDT,J1,2026-07-08T01:30:00Z,BTC_BULL,-0.649618,-0.650804,0.02063521558098780435512936279,0.031586
mean_reversion v19,2026-07-08,ZECUSDT,J1,2026-07-08T02:15:00Z,BTC_BULL,-0.005060,-0.005060,0.02031847104949373779460350705,0.032171
mean_reversion v19,2026-07-09,DOGEUSDT,J1,2026-07-09T03:00:00Z,SIDEWAYS,0.876800,0.876800,0.008429037147015701218759787463,0.012414
mean_reversion v19,2026-07-09,NEARUSDT,J1,2026-07-09T11:45:00Z,SIDEWAYS,1.219055,1.219055,0.01207608451514565845992702215,0.019785
mean_reversion v19,2026-07-09,SUIUSDT,J1,2026-07-09T11:45:00Z,SIDEWAYS,-0.338543,-0.338543,0.009359621717521075232918264919,0.014500
mean_reversion v19,2026-07-09,TAOUSDT,J1,2026-07-09T11:45:00Z,SIDEWAYS,0.552040,0.548772,0.009750080694863801193482751416,0.015337
mean_reversion v19,2026-07-09,SOLUSDT,J1,2026-07-09T11:45:00Z,SIDEWAYS,0.115412,0.115412,0.008419287517659670509868854467,0.012886
mean_reversion v19,2026-07-09,UNIUSDT,J1,2026-07-09T12:45:00Z,SIDEWAYS,0.546086,0.545763,0.01635433325575326406681479124,0.020673
mean_reversion v19,2026-07-09,SAHARAUSDT,J1,2026-07-09T14:45:00Z,SIDEWAYS,0.257590,0.258164,0.01709245541828559229075336782,0.026273
