versao,dia,mercado,original,janela,r_exf,r_net,r_bruto,risco_pct,atr_pct
v10,2026-08-27,DASHUSDT,f,J3,0.106104,0.106104,0.186002,0.025075,0.015989
v10,2026-08-27,ARBUSDT,f,J3,1.243992,1.239756,1.337917,0.021588,0.014493
v10,2026-08-27,ETHUSDT,t,J3,1.255628,1.250750,1.413235,0.012797,0.008068
v10,2026-08-27,SUIUSDT,f,J3,1.534796,1.531167,1.629955,0.021371,0.014807
v10,2026-08-27,NEARUSDT,f,J3,1.423770,1.424992,1.521593,0.020756,0.013760
v10,2026-08-27,XRPUSDT,t,J3,0.993881,0.989909,1.091106,0.020792,0.014215
v10,2026-08-27,TAOUSDT,f,J3,1.364064,1.364064,1.439451,0.027030,0.017400
v10,2026-08-27,UNIUSDT,f,J3,1.381692,1.377631,1.463738,0.024804,0.016050
v10,2026-08-27,DOGEUSDT,t,J3,1.322772,1.317222,1.434458,0.018129,0.011598
v10,2026-08-27,ARBUSDT,f,J3,0.505537,0.505537,0.591271,0.023476,0.014885
v10,2026-08-27,ZECUSDT,f,J3,0.771171,0.771171,0.843705,0.027881,0.017635
v10,2026-08-27,ETHUSDT,t,J3,0.666815,0.666115,0.795822,0.015590,0.009474
v10,2026-08-27,DOGEUSDT,t,J3,0.935623,0.932333,1.030474,0.021304,0.013169
v10,2026-08-27,TAOUSDT,f,J3,-0.760333,-0.761999,-0.693092,0.029423,0.019609
v10,2026-08-27,XRPUSDT,t,J3,0.091622,0.091622,0.182777,0.021971,0.013156
v10,2026-08-27,NEARUSDT,f,J3,0.844115,0.844115,0.923516,0.025469,0.015124
v10,2026-08-27,DOGEUSDT,t,J3,0.348302,0.348302,0.452439,0.019278,0.012792
v10,2026-08-27,ARBUSDT,f,J3,0.340896,0.340896,0.429980,0.022546,0.015146
v10,2026-08-27,SUIUSDT,f,J3,0.251279,0.251279,0.339001,0.022874,0.015460
v10,2026-08-27,ETHUSDT,t,J3,0.281744,0.281744,0.419321,0.014573,0.009229
v10,2026-08-27,ZECUSDT,f,J3,-0.465044,-0.467503,-0.395044,0.028394,0.017619
v10,2026-08-28,SUIUSDT,f,J3,-0.191915,-0.191915,-0.094973,0.020598,0.014653
v10,2026-08-28,LINKUSDT,f,J3,0.315366,0.315366,0.438066,0.016348,0.010985
v10,2026-08-28,ARBUSDT,f,J3,-0.076820,-0.076820,0.015308,0.021700,0.014746
v10,2026-08-28,XRPUSDT,t,J3,-0.418948,-0.418948,-0.305584,0.017584,0.011839
v10,2026-08-28,SOLUSDT,t,J3,0.187286,0.187286,0.275366,0.022764,0.015517
v10,2026-08-28,ETHUSDT,t,J3,0.055689,0.055689,0.214999,0.012564,0.008396
v10,2026-08-28,DOGEUSDT,t,J3,0.039630,0.039630,0.168574,0.015522,0.011238
v10,2026-08-28,UNIUSDT,f,J3,0.306629,0.306629,0.390912,0.023826,0.017604
v10,2026-08-28,PROMUSDT,f,J3,-0.028784,-0.029439,-0.002591,0.076303,0.049949
v10,2026-08-28,ZECUSDT,f,J3,0.033152,0.033152,0.106512,0.027286,0.017422
v10,2026-08-29,PROMUSDT,f,J3,-0.323720,-0.324694,-0.285639,0.052097,0.034917
v10,2026-08-29,ZECUSDT,f,J3,-0.462687,-0.466622,-0.383771,0.025206,0.016106
v10,2026-08-29,DASHUSDT,f,J3,0.615775,0.611328,0.705090,0.022557,0.014623
v10,2026-08-29,DASHUSDT,f,J3,-0.084897,-0.089118,0.000000,0.023544,0.016502
v10,2026-08-29,TAOUSDT,f,J3,-0.327263,-0.330900,-0.182027,0.013745,0.009266
v10,2026-08-30,NEARUSDT,f,J3,1.390633,1.390633,1.531560,0.014339,0.009521
v10,2026-08-30,ZECUSDT,f,J3,0.060490,0.060490,0.168384,0.018555,0.012304
v10,2026-08-30,SAHARAUSDT,f,J3,1.351630,1.347967,1.499493,0.013656,0.008917
v10,2026-08-30,UNIUSDT,f,J3,1.296355,1.296355,1.371485,0.027099,0.016995
v10,2026-08-30,NEARUSDT,f,J3,-0.118503,-0.118503,0.000000,0.016867,0.010788
v10,2026-08-30,SAHARAUSDT,f,J3,-1.094187,-1.094187,-0.959223,0.014705,0.008865
v10,2026-08-30,NEARUSDT,f,J3,-1.079588,-1.079588,-0.965477,0.017369,0.012581
v10,2026-08-30,UNIUSDT,f,J3,-1.037347,-1.037347,-0.983573,0.036503,0.022733
v10,2026-08-30,LINKUSDT,f,J3,-1.101715,-1.101715,-0.955998,0.013628,0.008094
v10,2026-08-30,ARBUSDT,f,J3,-1.074416,-1.074416,-0.967693,0.018561,0.011292
v10,2026-08-30,ZECUSDT,f,J3,-1.063394,-1.063394,-0.972415,0.021738,0.013535
v10,2026-08-30,SUIUSDT,f,J3,-1.084194,-1.084194,-0.963504,0.016430,0.010597
v10,2026-08-31,UNIUSDT,f,J3,-0.548330,-0.548330,-0.497721,0.039111,0.024689
v10,2026-08-31,SAHARAUSDT,f,J3,-1.056698,-1.058743,-0.975283,0.024260,0.015180
v10,2026-08-31,DASHUSDT,f,J3,-0.221913,-0.224124,-0.177365,0.044690,0.028009
v10,2026-08-31,ZECUSDT,f,J3,-0.062896,-0.063912,0.003934,0.029911,0.019120
v10,2026-08-31,XRPUSDT,t,J3,-0.511720,-0.516703,-0.395827,0.017188,0.011360
v10,2026-08-31,SAHARAUSDT,f,J3,1.362539,1.360193,1.457792,0.021310,0.013830
v10,2026-08-31,DOGEUSDT,t,J3,-0.217585,-0.226349,-0.042328,0.011402,0.008557
v10,2026-08-31,SOLUSDT,t,J3,0.123867,0.121561,0.249425,0.015951,0.010225
v10,2026-08-31,UNIUSDT,f,J3,0.420348,0.417509,0.489715,0.029020,0.017985
v10,2026-08-31,LINKUSDT,f,J3,0.324485,0.319691,0.448561,0.016168,0.010249
v10,2026-09-01,NEARUSDT,f,J3,0.781404,0.781404,0.857872,0.026436,0.017234
v10,2026-09-01,ZECUSDT,f,J3,0.040882,0.040882,0.121720,0.024763,0.015303
v10,2026-09-01,SUIUSDT,f,J3,0.169830,0.169830,0.279065,0.018345,0.011261
v10,2026-09-01,SAHARAUSDT,f,J3,-0.723591,-0.726033,-0.627088,0.020579,0.011756
v10,2026-09-01,LINKUSDT,f,J3,0.060517,0.060517,0.194322,0.014960,0.008896
v10,2026-09-01,ARBUSDT,f,J3,0.151340,0.151340,0.186146,0.057736,0.038246
v10,2026-09-01,ARBUSDT,f,J3,-0.437267,-0.438817,-0.406962,0.065083,0.043483
v10,2026-09-01,LINKUSDT,f,J3,-1.100104,-1.100104,-0.956688,0.013845,0.009425
v10,2026-09-01,SUIUSDT,f,J3,-1.070781,-1.070781,-0.969250,0.019501,0.011597
v10,2026-09-01,UNIUSDT,f,J3,0.003043,0.003043,0.054833,0.038636,0.024295
v10,2026-09-01,NEARUSDT,f,J3,-1.044067,-1.044067,-0.980694,0.031060,0.019990
v10,2026-09-02,SAHARAUSDT,f,J3,0.076723,0.073901,0.189909,0.017689,0.013054
v10,2026-09-02,UNIUSDT,f,J3,-1.035368,-1.035368,-0.984421,0.038489,0.026590
v10,2026-09-02,ARBUSDT,f,J3,0.990246,0.990246,1.037167,0.043561,0.031249
v10,2026-09-02,DOGEUSDT,t,J3,0.076909,0.076909,0.219716,0.014018,0.008753
v10,2026-09-03,PROMUSDT,f,J3,-1.017561,-1.018209,-0.992049,0.075414,0.049273
v10,2026-09-03,LINKUSDT,f,J3,1.135036,1.135036,1.256981,0.016562,0.009808
v10,2026-09-03,SOLUSDT,t,J3,0.747648,0.747648,0.874869,0.015820,0.009734
v10,2026-09-03,ARBUSDT,f,J3,0.206572,0.204667,0.245144,0.052153,0.036020
v10,2026-09-03,DOGEUSDT,t,J3,-0.724996,-0.729869,-0.627125,0.020293,0.012682
v10,2026-09-03,NEARUSDT,f,J3,-1.075764,-1.081213,-0.967115,0.018235,0.015078
v10,2026-09-03,SAHARAUSDT,f,J3,-0.477298,-0.479085,-0.406614,0.028116,0.019147
v10,2026-09-03,ZECUSDT,f,J3,-0.277070,-0.280381,-0.211419,0.030348,0.020352
v10,2026-09-03,XRPUSDT,t,J3,-0.505938,-0.510616,-0.412648,0.021331,0.012531
v10,2026-09-03,SOLUSDT,t,J3,-0.501070,-0.506743,-0.387728,0.017575,0.010515
v10,2026-09-03,TAOUSDT,f,J3,0.067447,0.064886,0.170281,0.019469,0.011426
v10,2026-09-03,SUIUSDT,f,J3,-0.449710,-0.453517,-0.374260,0.026361,0.016162
v10,2026-09-03,ETHUSDT,t,J3,-0.127566,-0.133973,0.006436,0.014917,0.008866
v10,2026-09-03,PROMUSDT,f,J3,0.513432,0.512708,0.542771,0.069413,0.042368
v10,2026-09-04,NEARUSDT,f,J3,-0.480857,-0.480857,-0.382421,0.020227,0.014103
v10,2026-09-04,ARBUSDT,f,J3,-0.184717,-0.184717,-0.152558,0.061860,0.041871
v10,2026-09-04,UNIUSDT,f,J3,-0.117119,-0.117119,-0.068826,0.041330,0.025820
v10,2026-09-04,DOGEUSDT,t,J3,-0.039891,-0.039891,0.068789,0.018403,0.012066
v10,2026-09-04,PROMUSDT,f,J3,-1.020089,-1.020089,-0.990966,0.066374,0.044002
v10,2026-09-04,UNIUSDT,f,J3,0.017016,0.017016,0.064992,0.041720,0.027477
v10,2026-09-04,DASHUSDT,f,J3,1.403009,1.401306,1.436889,0.061608,0.040035
v10,2026-09-04,ZECUSDT,f,J3,1.256920,1.257209,1.304107,0.043563,0.026417
v10,2026-09-04,SAHARAUSDT,f,J3,0.746520,0.744528,0.826006,0.025411,0.016165
v10,2026-09-05,ZECUSDT,f,J3,-0.090904,-0.090904,-0.038048,0.037789,0.024779
v10,2026-09-05,NEARUSDT,f,J3,0.072213,0.069773,0.120630,0.041387,0.026051
v10,2026-09-05,ZECUSDT,f,J3,-0.203499,-0.203044,-0.149260,0.036751,0.024432
v10,2026-09-05,SAHARAUSDT,f,J3,-0.434488,-0.436321,-0.361408,0.027216,0.017869
v10,2026-09-05,UNIUSDT,f,J3,0.266932,0.265991,0.332734,0.030530,0.019156
v10,2026-09-05,DASHUSDT,f,J3,0.166701,0.166701,0.192665,0.077560,0.049509
v10,2026-09-05,UNIUSDT,f,J3,1.163348,1.159838,1.233662,0.028934,0.017088
v10,2026-09-05,TAOUSDT,f,J3,-0.198348,-0.200636,-0.106821,0.021813,0.014565
v10,2026-09-05,NEARUSDT,f,J3,0.271784,0.269275,0.322811,0.039421,0.026211
v10,2026-09-05,ARBUSDT,f,J3,1.417286,1.414343,1.478684,0.033358,0.021612
v10,2026-09-05,PROMUSDT,f,J3,-0.131359,-0.132605,-0.081479,0.040007,0.026287
v10,2026-09-05,DASHUSDT,f,J3,-0.514214,-0.514214,-0.484249,0.065645,0.043608
v10,2026-09-05,TAOUSDT,f,J3,0.581665,0.580184,0.676764,0.021169,0.013724
v10,2026-09-05,PROMUSDT,f,J3,-0.773554,-0.774917,-0.718787,0.036023,0.025416
v10,2026-09-05,BNBUSDT,f,J3,-0.431553,-0.435210,-0.287352,0.013834,0.008986
v10,2026-09-05,DOGEUSDT,t,J3,0.377614,0.372841,0.473901,0.020861,0.014314
v10,2026-09-05,SUIUSDT,f,J3,-0.131638,-0.136404,-0.035973,0.020886,0.013614
v10,2026-09-06,BNBUSDT,f,J3,-0.482720,-0.482720,-0.343222,0.014293,0.008877
v10,2026-09-06,NEARUSDT,f,J3,1.130571,1.130571,1.193056,0.032611,0.018735
v10,2026-09-06,UNIUSDT,f,J3,-0.688758,-0.691326,-0.637011,0.038157,0.025054
v10,2026-09-06,SAHARAUSDT,f,J3,0.047552,0.044464,0.171524,0.016145,0.010225
v10,2026-09-06,DASHUSDT,f,J3,-0.204657,-0.204657,-0.177314,0.072631,0.045751
v10,2026-09-06,SOLUSDT,t,J3,1.257063,1.257063,1.412418,0.012984,0.008192
v10,2026-09-06,DOGEUSDT,t,J3,-0.233886,-0.233886,-0.146331,0.022791,0.014243
v10,2026-09-06,ARBUSDT,f,J3,-0.350348,-0.351773,-0.321946,0.069587,0.048358
v10,2026-09-06,SAHARAUSDT,f,J3,0.002820,-0.000526,0.136340,0.014985,0.010055
v10,2026-09-06,SOLUSDT,t,J3,-1.118715,-1.118715,-0.948716,0.011692,0.008760
v10,2026-09-06,ZECUSDT,f,J3,1.516673,1.516030,1.573280,0.036319,0.024263
v10,2026-09-06,LINKUSDT,f,J3,1.108071,1.101215,1.246108,0.014612,0.010757
v10,2026-09-06,SOLUSDT,t,J3,-0.328072,-0.328072,-0.197663,0.015304,0.009937
v10,2026-09-06,PROMUSDT,f,J3,0.709221,0.708012,0.757028,0.042482,0.029012
v10,2026-09-06,SOLUSDT,t,J3,0.098862,0.095429,0.239246,0.014262,0.009141
v10,2026-09-07,NEARUSDT,f,J3,0.201235,0.201235,0.252043,0.039537,0.027037
v10,2026-09-07,ZECUSDT,f,J3,0.015894,0.015894,0.063244,0.042270,0.029763
v10,2026-09-07,TAOUSDT,f,J3,1.408735,1.408735,1.476484,0.030160,0.019630
v10,2026-09-07,DOGEUSDT,t,J3,0.143841,0.143841,0.262006,0.016953,0.010601
v10,2026-09-07,LINKUSDT,f,J3,1.275091,1.275091,1.346738,0.028432,0.017529
v10,2026-09-07,TAOUSDT,f,J3,-0.210600,-0.212051,-0.151967,0.034002,0.023895
v10,2026-09-07,ZECUSDT,f,J3,0.272998,0.273343,0.327640,0.036801,0.024326
v10,2026-09-07,LINKUSDT,f,J3,-0.848250,-0.850586,-0.784789,0.031112,0.019912
v10,2026-09-08,UNIUSDT,f,J3,-0.709432,-0.709432,-0.637881,0.027688,0.018794
v10,2026-09-08,ARBUSDT,f,J3,-0.216335,-0.218019,-0.167545,0.040827,0.026244
v10,2026-09-08,PROMUSDT,f,J3,-0.397030,-0.398315,-0.344583,0.037862,0.026598
v10,2026-09-08,SAHARAUSDT,f,J3,0.315037,0.312951,0.399646,0.023736,0.015387
v10,2026-09-08,TAOUSDT,f,J3,-0.005252,-0.007110,0.068995,0.026946,0.017147
v10,2026-09-08,NEARUSDT,f,J3,0.061194,0.061185,0.127340,0.030276,0.021853
v10,2026-09-08,XRPUSDT,t,J3,0.055841,0.055421,0.181259,0.015960,0.010202
v10,2026-09-09,NEARUSDT,f,J3,1.312179,1.312179,1.380124,0.030028,0.019900
v10,2026-09-09,DOGEUSDT,t,J3,0.618246,0.618246,0.743527,0.016050,0.010423
v10,2026-09-09,SAHARAUSDT,f,J3,0.772195,0.770216,0.851927,0.025340,0.016994
v10,2026-09-09,SOLUSDT,t,J3,0.109411,0.109411,0.269201,0.012530,0.008149
v10,2026-09-09,DASHUSDT,f,J3,-0.764298,-0.764298,-0.703908,0.032717,0.022072
v10,2026-09-09,TAOUSDT,f,J3,0.006329,0.006595,0.069657,0.031597,0.019135
v10,2026-09-09,ZECUSDT,f,J3,-1.044295,-1.044295,-0.980596,0.030903,0.020508
v10,2026-09-09,NEARUSDT,f,J3,-0.278704,-0.281268,-0.227160,0.038608,0.026376
v10,2026-09-09,SAHARAUSDT,f,J3,1.246844,1.246844,1.307412,0.033729,0.020716
v2,2026-06-13,TAOUSDT,f,J1,-1.074374,,-0.967711,0.018571,0.021080
v2,2026-06-13,NEARUSDT,f,J1,1.558290,,1.738837,0.011178,0.011997
v2,2026-06-13,TAOUSDT,f,J1,1.409992,,1.521479,0.018176,0.018094
v2,2026-06-14,NEARUSDT,f,J1,-1.136639,,-0.941037,0.010170,0.008640
v2,2026-06-14,SAHARAUSDT,f,J1,-1.150739,,-0.934997,0.009225,0.009930
v2,2026-06-14,TAOUSDT,f,J1,-1.110451,,-0.952256,0.012559,0.014461
v2,2026-06-15,TAOUSDT,f,J1,1.754481,,1.850028,0.021333,0.024014
v2,2026-06-15,SAHARAUSDT,f,J1,1.043967,,1.241506,0.010183,0.008901
v2,2026-06-15,DASHUSDT,f,J1,-1.177171,,-0.923674,0.007856,0.008774
v2,2026-06-15,ZECUSDT,f,J1,-1.111008,,-0.952017,0.012497,0.011848
v2,2026-06-15,ZECUSDT,f,J1,-1.137469,,-0.940682,0.010109,0.011252
v2,2026-06-15,DASHUSDT,f,J1,-1.180498,,-0.922249,0.007712,0.008903
v2,2026-06-15,SAHARAUSDT,f,J1,-1.126546,,-0.945361,0.010975,0.011045
v2,2026-06-15,ZECUSDT,f,J1,-1.126938,,-0.945193,0.010941,0.010614
v2,2026-06-15,NEARUSDT,f,J1,-1.124799,,-0.946109,0.011127,0.009732
v2,2026-06-15,SAHARAUSDT,f,J1,-1.120389,,-0.947998,0.011531,0.010268
v2,2026-06-15,SAHARAUSDT,f,J1,1.764898,,2.004780,0.008403,0.009845
v2,2026-06-15,ZECUSDT,f,J1,-1.133923,,-0.942201,0.010375,0.010070
v2,2026-06-16,PROMUSDT,f,J1,1.640797,,1.830187,0.010657,0.011811
v2,2026-06-16,PROMUSDT,f,J1,-1.130949,,-0.943475,0.010608,0.010015
v2,2026-06-16,TAOUSDT,f,J1,-1.141150,,-0.939105,0.009847,0.008505
v2,2026-06-16,UNIUSDT,f,J1,1.110646,,1.221109,0.018297,0.016053
v2,2026-06-17,ZECUSDT,f,J1,-1.159179,,-0.931381,0.008739,0.008825
v2,2026-06-17,TAOUSDT,f,J1,-1.148043,,-0.936152,0.009392,0.009657
v2,2026-06-17,NEARUSDT,f,J1,1.531767,,1.709944,0.011327,0.012030
v2,2026-06-18,PROMUSDT,f,J1,1.102497,,1.261440,0.012676,0.011243
v2,2026-06-18,NEARUSDT,f,J1,0.277082,,0.417244,0.014303,0.015972
v2,2026-06-19,UNIUSDT,f,J1,-1.145198,,-0.937371,0.009574,0.010591
v2,2026-06-19,ZECUSDT,f,J1,0.787816,,0.954911,0.012031,0.009194
v2,2026-06-20,PROMUSDT,f,J1,0.589506,,0.693536,0.019343,0.017105
v2,2026-06-21,PROMUSDT,f,J1,1.406583,,1.642065,0.008548,0.008791
v2,2026-06-21,TAOUSDT,f,J1,-1.157892,,-0.931933,0.008810,0.008172
v2,2026-06-22,UNIUSDT,f,J1,-1.147833,,-0.936242,0.009405,0.008158
v2,2026-06-23,DASHUSDT,f,J1,-1.119976,,-0.948175,0.011571,0.009544
v2,2026-06-24,SAHARAUSDT,f,J1,1.444632,,1.574182,0.015619,0.015839
v2,2026-06-24,SAHARAUSDT,f,J1,-1.067551,,-0.970634,0.020419,0.025745
v2,2026-06-24,ZECUSDT,f,J1,2.682754,,3.037607,0.005681,0.008907
v2,2026-06-24,PROMUSDT,f,J1,1.223955,,1.414770,0.010553,0.009960
v2,2026-06-24,SAHARAUSDT,f,J1,-1.049719,,-0.978273,0.027598,0.026268
v2,2026-06-24,PROMUSDT,f,J1,-1.110300,,-0.952321,0.012576,0.011064
v2,2026-06-24,PROMUSDT,f,J1,1.662732,,1.845289,0.011061,0.012333
v2,2026-06-26,ZECUSDT,f,J1,-1.101087,,-0.956267,0.013711,0.010808
v2,2026-06-26,DASHUSDT,f,J1,-1.086702,,-0.962430,0.015960,0.013309
v2,2026-06-26,ZECUSDT,f,J1,-1.152519,,-0.934234,0.009118,0.008814
v2,2026-06-26,UNIUSDT,f,J1,-1.159165,,-0.931387,0.008740,0.008479
v2,2026-06-26,NEARUSDT,f,J1,0.480991,,0.713540,0.008622,0.011897
v2,2026-06-26,SOLUSDT,t,J1,-1.148725,,-0.935860,0.009349,0.008892
v2,2026-06-26,SOLUSDT,t,J1,0.326565,,0.593080,0.007516,0.008027
v2,2026-06-27,NEARUSDT,f,J1,1.146593,,1.313488,0.012071,0.010943
v2,2026-06-28,NEARUSDT,f,J1,-1.160332,,-0.930888,0.008676,0.008606
v2,2026-06-28,NEARUSDT,f,J1,-1.156403,,-0.932570,0.008893,0.008298
v2,2026-06-28,NEARUSDT,f,J1,0.989607,,1.172746,0.010984,0.009322
v2,2026-06-29,ARBUSDT,f,J1,-1.181073,,-0.922002,0.007688,0.008939
v2,2026-06-29,NEARUSDT,f,J1,0.957495,,1.113377,0.012915,0.010702
v2,2026-06-30,NEARUSDT,f,J1,1.307838,,1.556962,0.008074,0.008018
v2,2026-06-30,ZECUSDT,f,J1,0.223532,,0.497278,0.007315,0.008039
v2,2026-07-01,ZECUSDT,f,J1,-1.162462,,-0.929975,0.008563,0.008764
v2,2026-07-02,ARBUSDT,f,J1,-1.142713,,-0.938435,0.009740,0.008124
v2,2026-07-02,NEARUSDT,f,J1,1.463082,,1.714292,0.008011,0.008454
v2,2026-07-02,SOLUSDT,t,J1,0.211233,,0.402394,0.010478,0.008654
v2,2026-07-02,ZECUSDT,f,J1,-1.116282,,-0.949758,0.011935,0.010416
v2,2026-07-02,TAOUSDT,f,J1,1.169687,,1.380704,0.009535,0.008846
v2,2026-07-02,ZECUSDT,f,J1,-1.133661,,-0.942313,0.010395,0.008386
v2,2026-07-02,UNIUSDT,f,J1,-1.127919,,-0.944773,0.010858,0.010264
v2,2026-07-02,UNIUSDT,f,J1,1.361596,,1.571244,0.009606,0.009640
v2,2026-07-03,ZECUSDT,f,J1,1.397710,,1.616275,0.009213,0.009400
v2,2026-07-03,NEARUSDT,f,J1,-1.134821,,-0.941816,0.010306,0.010202
v2,2026-07-06,NEARUSDT,f,J1,-1.122423,,-0.947127,0.011341,0.008771
v2,2026-07-06,NEARUSDT,f,J1,-1.130655,,-0.943601,0.010632,0.008545
v2,2026-07-07,PROMUSDT,f,J1,1.248555,,1.422407,0.011592,0.010999
v2,2026-07-07,ZECUSDT,f,J1,-1.096661,,-0.958163,0.014333,0.013180
v2,2026-07-07,DASHUSDT,f,J1,-1.112976,,-0.951174,0.012281,0.009476
v2,2026-07-07,ZECUSDT,f,J1,-1.269371,,-0.884176,0.005177,0.011375
v2,2026-07-07,ZECUSDT,f,J1,-1.126861,,-0.945226,0.010948,0.011542
v2,2026-07-07,DASHUSDT,f,J1,-1.173187,,-0.925381,0.008036,0.008842
v2,2026-07-08,PROMUSDT,f,J1,1.435960,,1.594878,0.012705,0.012944
v2,2026-07-08,DASHUSDT,f,J1,-1.127983,,-0.944745,0.010852,0.008841
v2,2026-07-08,ZECUSDT,f,J1,0.996143,,1.171453,0.011478,0.009747
v2,2026-07-08,UNIUSDT,f,J1,1.395926,,1.552671,0.012879,0.012911
v2,2026-07-09,UNIUSDT,f,J1,0.777942,,0.938642,0.012511,0.009491
v2,2026-07-09,SAHARAUSDT,f,J1,-1.148821,,-0.935818,0.009343,0.009695
v2,2026-07-09,UNIUSDT,f,J1,2.485585,,2.928602,0.004542,0.008742
v2,2026-07-09,SAHARAUSDT,f,J1,-1.124871,,-0.946079,0.011121,0.008608
v2,2026-07-09,ARBUSDT,f,J1,-1.065978,,-0.971308,0.020899,0.012115
v2,2026-07-09,ARBUSDT,f,J1,-1.118403,,-0.948849,0.011723,0.013826
v2,2026-07-09,ZECUSDT,f,J1,1.644026,,1.921775,0.007247,0.008221
v2,2026-07-10,PROMUSDT,f,J1,-0.639456,,-0.451063,0.010584,0.010778
v2,2026-07-10,ARBUSDT,f,J1,-1.122370,,-0.947150,0.011346,0.010859
v2,2026-07-10,ARBUSDT,f,J1,-1.117529,,-0.949224,0.011809,0.011002
v2,2026-07-10,ARBUSDT,f,J1,-1.100597,,-0.956477,0.013778,0.011454
v2,2026-07-10,PROMUSDT,f,J1,0.980803,,1.193149,0.009466,0.008076
v2,2026-07-10,UNIUSDT,f,J1,-0.252681,,-0.104543,0.013483,0.010099
v2,2026-07-10,ZECUSDT,f,J1,0.665868,,0.852883,0.010737,0.009570
v2,2026-07-12,ARBUSDT,f,J2,0.927516,,1.073385,0.013804,0.011238
v2,2026-07-12,UNIUSDT,f,J2,-0.576771,,-0.369634,0.009632,0.009038
v2,2026-07-12,ZECUSDT,f,J2,-1.232420,,-0.900006,0.005997,0.009247
v2,2026-07-13,ZECUSDT,f,J2,-1.156925,,-0.932347,0.008863,0.008474
v2,2026-07-14,ZECUSDT,f,J2,1.070350,,1.289967,0.009155,0.008154
v2,2026-07-15,SAHARAUSDT,f,J2,-1.154287,,-0.933477,0.009014,0.009465
v2,2026-07-15,ZECUSDT,f,J2,-1.136856,,-0.940944,0.010154,0.008159
v2,2026-07-16,UNIUSDT,f,J2,-1.171104,,-0.926273,0.008133,0.008893
v2,2026-07-20,PROMUSDT,f,J2,2.137459,,2.219441,0.025059,0.031809
v2,2026-07-20,PROMUSDT,f,J2,1.584852,,1.634939,0.041253,0.043154
v2,2026-07-22,PROMUSDT,f,J2,0.182867,,0.275448,0.021654,0.024302
v2,2026-07-23,PROMUSDT,f,J2,-1.084974,,-0.963170,0.016281,0.015023
v2,2026-07-23,PROMUSDT,f,J2,1.432058,,1.535477,0.019618,0.019656
v2,2026-07-25,PROMUSDT,f,J2,1.494663,,1.578842,0.024198,0.024709
v2,2026-07-25,SAHARAUSDT,f,J2,-1.130422,,-0.999994,0.015208,0.014617
v2,2026-07-25,SAHARAUSDT,f,J2,-1.123380,,-0.946717,0.011254,0.010661
v2,2026-07-25,PROMUSDT,f,J2,-0.148788,,-0.089920,0.033902,0.034795
v2,2026-07-27,PROMUSDT,f,J2,-1.102239,,-0.955774,0.013559,0.013465
v2,2026-07-29,PROMUSDT,f,J2,-1.090405,,-0.960843,0.015314,0.016170
v2,2026-07-29,PROMUSDT,f,J2,-1.083576,,-0.963769,0.016550,0.016449
v2,2026-07-29,UNIUSDT,f,J2,-1.168383,,-0.927438,0.008264,0.008169
v2,2026-07-29,UNIUSDT,f,J2,1.177320,,1.400293,0.009021,0.008426
v2,2026-07-31,UNIUSDT,f,J2,1.111816,,1.262514,0.013376,0.011883
v2,2026-08-02,PROMUSDT,f,J2,-1.094383,,-0.959139,0.014675,0.019232
v2,2026-08-02,PROMUSDT,f,J2,-1.084984,,-0.963166,0.016279,0.019360
v2,2026-08-03,PROMUSDT,f,J2,1.310538,,1.441649,0.015415,0.014824
v2,2026-08-05,PROMUSDT,f,J2,-1.090597,,-0.960761,0.015282,0.012180
v2,2026-08-05,SAHARAUSDT,f,J2,1.111162,,1.316476,0.009798,0.008848
v2,2026-08-05,UNIUSDT,f,J2,-1.158647,,-0.931609,0.008768,0.008905
v2,2026-08-06,SAHARAUSDT,f,J2,-1.174610,,-0.924771,0.007971,0.008439
v2,2026-08-07,PROMUSDT,f,J2,-1.138841,,-0.940094,0.010010,0.009416
v2,2026-08-08,PROMUSDT,f,J2,-1.111028,,-0.952009,0.012495,0.011902
v2,2026-08-08,PROMUSDT,f,J2,-1.142584,,-0.938490,0.009749,0.009155
v2,2026-08-09,PROMUSDT,f,J2,-1.104616,-1.104616,-0.954755,0.013253,0.013578
v2,2026-08-09,PROMUSDT,f,J2,-1.120926,-1.125266,-0.947769,0.011480,0.012273
v2,2026-08-09,PROMUSDT,f,J2,-1.139259,-1.139259,-0.939915,0.009980,0.011747
v2,2026-08-12,PROMUSDT,f,J3,1.951546,1.951546,2.002461,0.040864,0.048451
v2,2026-08-14,PROMUSDT,f,J3,-1.058422,-1.058422,-0.974544,0.023556,0.020628
v2,2026-08-19,PROMUSDT,f,J3,1.209777,1.209777,1.316044,0.019045,0.017432
v2,2026-08-19,PROMUSDT,f,J3,-1.096181,-1.096181,-0.958369,0.014404,0.014309
v2,2026-08-19,PROMUSDT,f,J3,0.567997,0.674584,0.716738,0.013503,0.013414
v2,2026-08-20,ZECUSDT,f,J3,-1.119635,-1.119635,-0.948321,0.011603,0.009790
v2,2026-08-20,ARBUSDT,f,J3,0.450106,0.450106,0.613907,0.012248,0.011656
v2,2026-08-20,UNIUSDT,f,J3,1.087600,1.087600,1.280231,0.010446,0.009298
v2,2026-08-20,ARBUSDT,f,J3,1.348332,1.348332,1.601240,0.007954,0.008035
v2,2026-08-20,TAOUSDT,f,J3,1.156533,1.156533,1.375743,0.009176,0.008486
v2,2026-08-20,UNIUSDT,f,J3,-1.161744,-1.161744,-0.930282,0.008601,0.008546
