versao,dia,mercado,original,janela,barra,rotulo,r_exf,r_net,r_bruto,risco_pct
mean_reversion v15,2026-07-12,ZECUSDT,f,J2,2026-07-12T22:30:00Z,LOW_VOLATILITY,-0.705231,-0.707248,-0.625525,0.024882
mean_reversion v15,2026-07-12,UNIUSDT,f,J2,2026-07-12T22:30:00Z,LOW_VOLATILITY,-1.070230,-1.072697,-0.969486,0.019651
mean_reversion v15,2026-07-12,NEARUSDT,f,J2,2026-07-12T22:30:00Z,LOW_VOLATILITY,-0.209845,-0.215674,-0.092647,0.017041
mean_reversion v15,2026-07-14,ARBUSDT,f,J2,2026-07-14T17:45:00Z,SIDEWAYS,-0.030024,-0.030024,0.057462,0.022862
mean_reversion v15,2026-07-14,TAOUSDT,f,J2,2026-07-14T18:30:00Z,SIDEWAYS,-0.182511,-0.183935,-0.064492,0.016927
mean_reversion v15,2026-07-14,LINKUSDT,f,J2,2026-07-14T18:30:00Z,SIDEWAYS,0.231279,0.231279,0.370396,0.014406
mean_reversion v15,2026-07-14,DASHUSDT,f,J2,2026-07-14T18:45:00Z,SIDEWAYS,0.315579,0.315579,0.439474,0.016190
mean_reversion v15,2026-07-14,NEARUSDT,f,J2,2026-07-14T19:00:00Z,SIDEWAYS,-0.398835,-0.398835,-0.309483,0.022293
mean_reversion v15,2026-07-14,ZECUSDT,f,J2,2026-07-14T20:45:00Z,SIDEWAYS,1.339878,1.339878,1.422187,0.024711
mean_reversion v15,2026-07-14,UNIUSDT,f,J2,2026-07-14T23:15:00Z,SIDEWAYS,-0.035694,-0.035435,0.077026,0.017744
mean_reversion v15,2026-07-14,NEARUSDT,f,J2,2026-07-14T23:45:00Z,SIDEWAYS,0.132556,0.127205,0.239318,0.018764
mean_reversion v15,2026-07-15,ETHUSDT,t,J2,2026-07-15T02:00:00Z,SIDEWAYS,0.369451,0.369451,0.529111,0.012561
mean_reversion v15,2026-07-15,SUIUSDT,f,J2,2026-07-15T02:00:00Z,SIDEWAYS,-1.107698,-1.107698,-0.953435,0.012878
mean_reversion v15,2026-07-15,LINKUSDT,f,J2,2026-07-15T02:45:00Z,SIDEWAYS,0.952302,0.952302,1.104494,0.013229
mean_reversion v15,2026-07-15,SAHARAUSDT,f,J2,2026-07-15T02:45:00Z,SIDEWAYS,-0.598977,-0.602134,-0.472220,0.015710
mean_reversion v15,2026-07-15,SUIUSDT,f,J2,2026-07-15T03:00:00Z,SIDEWAYS,0.181926,0.181926,0.319249,0.014589
mean_reversion v15,2026-07-15,ZECUSDT,f,J2,2026-07-15T05:15:00Z,SIDEWAYS,0.157128,0.154196,0.235959,0.025431
mean_reversion v15,2026-07-15,DASHUSDT,f,J2,2026-07-15T05:45:00Z,SIDEWAYS,-0.107688,-0.113979,0.018462,0.015847
mean_reversion v15,2026-07-15,SOLUSDT,t,J2,2026-07-15T08:15:00Z,SIDEWAYS,-0.136502,-0.136502,0.009421,0.013698
mean_reversion v15,2026-07-17,DASHUSDT,f,J2,2026-07-17T13:30:00Z,SIDEWAYS,1.304377,1.304377,1.439736,0.014925
mean_reversion v15,2026-07-17,PROMUSDT,f,J2,2026-07-17T14:45:00Z,SIDEWAYS,-0.429150,-0.430896,-0.313673,0.017262
mean_reversion v15,2026-07-17,DASHUSDT,f,J2,2026-07-17T21:00:00Z,SIDEWAYS,-0.191088,-0.196636,-0.080894,0.018126
mean_reversion v15,2026-07-17,ZECUSDT,f,J2,2026-07-17T21:00:00Z,SIDEWAYS,0.128901,0.127638,0.200928,0.027828
mean_reversion v15,2026-07-17,SUIUSDT,f,J2,2026-07-17T22:45:00Z,SIDEWAYS,0.155118,0.151663,0.288190,0.015053
mean_reversion v15,2026-07-18,UNIUSDT,f,J2,2026-07-18T03:15:00Z,SIDEWAYS,-0.671514,-0.671514,-0.564028,0.018499
mean_reversion v15,2026-07-18,TAOUSDT,f,J2,2026-07-18T03:45:00Z,SIDEWAYS,0.052341,0.049620,0.206192,0.013009
mean_reversion v15,2026-07-18,ARBUSDT,f,J2,2026-07-18T03:45:00Z,SIDEWAYS,-0.243900,-0.243900,-0.152342,0.021795
mean_reversion v15,2026-07-18,ZECUSDT,f,J2,2026-07-18T05:30:00Z,SIDEWAYS,-0.457071,-0.460860,-0.354940,0.019503
mean_reversion v15,2026-07-18,ARBUSDT,f,J2,2026-07-18T09:45:00Z,LOW_VOLATILITY,0.383929,0.383929,0.491341,0.018694
mean_reversion v15,2026-07-18,SAHARAUSDT,f,J2,2026-07-18T23:15:00Z,LOW_VOLATILITY,0.091586,0.088125,0.229922,0.014473
mean_reversion v15,2026-07-19,ZECUSDT,f,J2,2026-07-19T02:00:00Z,LOW_VOLATILITY,0.341264,0.341264,0.462607,0.016535
mean_reversion v15,2026-07-19,SAHARAUSDT,f,J2,2026-07-19T04:15:00Z,LOW_VOLATILITY,0.611122,0.608114,0.731245,0.016741
mean_reversion v15,2026-07-24,ZECUSDT,f,J2,2026-07-24T09:45:00Z,SIDEWAYS,-1.077952,-1.077952,-0.966178,0.017729
mean_reversion v15,2026-07-24,NEARUSDT,f,J2,2026-07-24T10:30:00Z,SIDEWAYS,-1.089738,-1.089738,-0.961129,0.015426
mean_reversion v15,2026-07-24,SAHARAUSDT,f,J2,2026-07-24T10:45:00Z,SIDEWAYS,-1.089338,-1.092568,-0.961300,0.015495
mean_reversion v15,2026-07-24,UNIUSDT,f,J2,2026-07-24T13:45:00Z,SIDEWAYS,0.182821,0.179369,0.294634,0.017923
mean_reversion v15,2026-07-27,PROMUSDT,f,J2,2026-07-27T00:45:00Z,LOW_VOLATILITY,-1.029277,-1.029277,-0.987030,0.046233
mean_reversion v15,2026-07-27,UNIUSDT,f,J2,2026-07-27T01:00:00Z,LOW_VOLATILITY,0.694527,0.694527,0.810697,0.017327
mean_reversion v15,2026-07-27,ZECUSDT,f,J2,2026-07-27T08:30:00Z,LOW_VOLATILITY,0.080135,0.080135,0.222336,0.014078
mean_reversion v15,2026-07-27,UNIUSDT,f,J2,2026-07-27T10:45:00Z,LOW_VOLATILITY,-1.069757,-1.069757,-0.969689,0.019783
mean_reversion v15,2026-07-27,NEARUSDT,f,J2,2026-07-27T12:15:00Z,LOW_VOLATILITY,-1.103491,-1.103491,-0.955237,0.013396
mean_reversion v15,2026-07-30,ZECUSDT,f,J2,2026-07-30T17:00:00Z,SIDEWAYS,-0.225879,-0.225879,-0.114341,0.017902
mean_reversion v15,2026-07-30,SAHARAUSDT,f,J2,2026-07-30T18:30:00Z,SIDEWAYS,0.026332,0.023504,0.140103,0.017590
mean_reversion v15,2026-07-30,TAOUSDT,f,J2,2026-07-30T22:00:00Z,SIDEWAYS,0.844538,0.840056,1.025060,0.011136
mean_reversion v15,2026-07-30,NEARUSDT,f,J2,2026-07-30T23:30:00Z,SIDEWAYS,-1.097913,-1.099377,-0.957627,0.014152
mean_reversion v15,2026-07-31,UNIUSDT,f,J2,2026-07-31T03:45:00Z,LOW_VOLATILITY,1.305312,1.305312,1.381351,0.026772
mean_reversion v15,2026-07-31,TAOUSDT,f,J2,2026-07-31T07:15:00Z,SIDEWAYS,-1.109239,-1.113178,-0.952775,0.012698
mean_reversion v15,2026-07-31,TAOUSDT,f,J2,2026-07-31T09:45:00Z,SIDEWAYS,-0.178714,-0.182355,-0.033862,0.013796
mean_reversion v15,2026-07-31,NEARUSDT,f,J2,2026-07-31T21:00:00Z,SIDEWAYS,-0.398835,-0.403811,-0.299021,0.019966
mean_reversion v15,2026-08-03,PROMUSDT,f,J2,2026-08-03T09:30:00Z,SIDEWAYS,0.538349,0.550578,0.604287,0.030594
mean_reversion v15,2026-08-03,SAHARAUSDT,f,J2,2026-08-03T13:15:00Z,SIDEWAYS,0.358208,0.355687,0.458914,0.019939
mean_reversion v15,2026-08-03,ZECUSDT,f,J2,2026-08-03T19:15:00Z,SIDEWAYS,-0.848344,-0.848344,-0.735052,0.017529
mean_reversion v15,2026-08-03,NEARUSDT,f,J2,2026-08-03T23:00:00Z,SIDEWAYS,1.497491,1.488926,1.669926,0.011705
mean_reversion v15,2026-08-04,ARBUSDT,f,J2,2026-08-04T00:45:00Z,SIDEWAYS,1.315504,1.315504,1.476770,0.012509
mean_reversion v15,2026-08-04,NEARUSDT,f,J2,2026-08-04T07:00:00Z,SIDEWAYS,-0.402005,-0.409417,-0.254112,0.013492
mean_reversion v15,2026-08-04,ARBUSDT,f,J2,2026-08-04T07:30:00Z,SIDEWAYS,-0.600126,-0.592336,-0.470945,0.015417
mean_reversion v15,2026-08-04,SAHARAUSDT,f,J2,2026-08-04T07:30:00Z,SIDEWAYS,0.000640,-0.001844,0.100360,0.020064
mean_reversion v15,2026-08-04,SAHARAUSDT,f,J2,2026-08-04T14:30:00Z,SIDEWAYS,0.877266,0.874657,0.982424,0.019187
mean_reversion v15,2026-08-04,SAHARAUSDT,f,J2,2026-08-04T23:00:00Z,SIDEWAYS,0.273222,0.270735,0.372711,0.020166
mean_reversion v15,2026-08-04,TAOUSDT,f,J2,2026-08-04T23:45:00Z,SIDEWAYS,0.232777,0.229848,0.350437,0.017039
mean_reversion v15,2026-08-10,NEARUSDT,f,J2,2026-08-10T10:45:00Z,LOW_VOLATILITY,-0.011225,-0.011225,0.111880,0.016251
mean_reversion v15,2026-08-10,ARBUSDT,f,J2,2026-08-10T10:45:00Z,LOW_VOLATILITY,0.542209,0.542209,0.667715,0.016011
mean_reversion v15,2026-08-10,SAHARAUSDT,f,J2,2026-08-10T15:30:00Z,SIDEWAYS,-0.570464,-0.573478,-0.450734,0.016632
mean_reversion v15,2026-08-10,NEARUSDT,f,J2,2026-08-10T15:30:00Z,SIDEWAYS,-1.083850,-1.089834,-0.963651,0.016497
mean_reversion v15,2026-08-10,LINKUSDT,f,J2,2026-08-10T18:45:00Z,SIDEWAYS,0.591035,0.591035,0.770015,0.011216
mean_reversion v15,2026-08-11,ARBUSDT,f,J3,2026-08-11T04:45:00Z,SIDEWAYS,-0.378404,-0.379431,-0.252185,0.015804
mean_reversion v15,2026-08-11,LINKUSDT,f,J3,2026-08-11T16:00:00Z,SIDEWAYS,0.544351,0.544351,0.700533,0.012856
mean_reversion v15,2026-08-17,ARBUSDT,f,J3,2026-08-17T09:00:00Z,SIDEWAYS,0.191953,0.191953,0.335096,0.013996
mean_reversion v15,2026-08-17,NEARUSDT,f,J3,2026-08-17T16:30:00Z,SIDEWAYS,-1.097714,-1.097714,-0.957712,0.014180
mean_reversion v15,2026-08-17,UNIUSDT,f,J3,2026-08-17T16:45:00Z,SIDEWAYS,0.151166,0.151166,0.305576,0.012970
mean_reversion v15,2026-08-17,ZECUSDT,f,J3,2026-08-17T17:30:00Z,SIDEWAYS,1.395740,1.395740,1.536487,0.014358
mean_reversion v15,2026-08-17,LINKUSDT,f,J3,2026-08-17T19:30:00Z,SIDEWAYS,0.320220,0.320220,0.480116,0.012538
mean_reversion v15,2026-08-17,ZECUSDT,f,J3,2026-08-17T22:45:00Z,SIDEWAYS,-0.460944,-0.466968,-0.341151,0.016638
mean_reversion v15,2026-08-27,DASHUSDT,f,J3,2026-08-27T05:00:00Z,SIDEWAYS,0.988645,0.984279,1.076003,0.023166
mean_reversion v15,2026-08-27,NEARUSDT,f,J3,2026-08-27T05:00:00Z,SIDEWAYS,1.488623,1.489875,1.588707,0.020293
mean_reversion v15,2026-08-27,XRPUSDT,t,J3,2026-08-27T05:00:00Z,SIDEWAYS,0.993881,0.989909,1.091106,0.020792
mean_reversion v15,2026-08-27,DOGEUSDT,t,J3,2026-08-27T05:45:00Z,SIDEWAYS,1.322772,1.317222,1.434458,0.018129
mean_reversion v15,2026-08-27,UNIUSDT,f,J3,2026-08-27T05:45:00Z,SIDEWAYS,1.381692,1.377631,1.463738,0.024804
mean_reversion v15,2026-08-27,TAOUSDT,f,J3,2026-08-27T05:45:00Z,SIDEWAYS,1.364064,1.364064,1.439451,0.027030
mean_reversion v15,2026-08-27,ARBUSDT,f,J3,2026-08-27T10:45:00Z,SIDEWAYS,0.505537,0.505537,0.591271,0.023476
mean_reversion v15,2026-08-27,ZECUSDT,f,J3,2026-08-27T10:45:00Z,SIDEWAYS,0.771171,0.771171,0.843705,0.027881
mean_reversion v15,2026-08-27,ETHUSDT,t,J3,2026-08-27T13:15:00Z,SIDEWAYS,0.666815,0.666115,0.795822,0.015590
mean_reversion v15,2026-08-27,DOGEUSDT,t,J3,2026-08-27T13:15:00Z,SIDEWAYS,0.935623,0.932333,1.030474,0.021304
mean_reversion v15,2026-08-27,TAOUSDT,f,J3,2026-08-27T16:00:00Z,SIDEWAYS,-0.760333,-0.761999,-0.693092,0.029423
mean_reversion v15,2026-08-27,NEARUSDT,f,J3,2026-08-27T18:30:00Z,SIDEWAYS,0.844115,0.844115,0.923516,0.025469
mean_reversion v15,2026-08-27,XRPUSDT,t,J3,2026-08-27T18:30:00Z,SIDEWAYS,0.091622,0.091622,0.182777,0.021971
mean_reversion v15,2026-08-27,ARBUSDT,f,J3,2026-08-27T18:45:00Z,SIDEWAYS,0.340896,0.340896,0.429980,0.022546
mean_reversion v15,2026-08-27,ETHUSDT,t,J3,2026-08-27T18:45:00Z,SIDEWAYS,0.281744,0.281744,0.419321,0.014573
mean_reversion v15,2026-08-27,DOGEUSDT,t,J3,2026-08-27T18:45:00Z,SIDEWAYS,0.348302,0.348302,0.452439,0.019278
mean_reversion v15,2026-08-27,SUIUSDT,f,J3,2026-08-27T18:45:00Z,SIDEWAYS,0.251279,0.251279,0.339001,0.022874
mean_reversion v15,2026-08-27,ZECUSDT,f,J3,2026-08-27T22:00:00Z,SIDEWAYS,-0.465044,-0.467503,-0.395044,0.028394
mean_reversion v15,2026-08-28,ARBUSDT,f,J3,2026-08-28T02:45:00Z,SIDEWAYS,-0.076820,-0.076820,0.015308,0.021700
mean_reversion v15,2026-08-28,SOLUSDT,t,J3,2026-08-28T02:45:00Z,SIDEWAYS,0.187286,0.187286,0.275366,0.022764
mean_reversion v15,2026-08-28,XRPUSDT,t,J3,2026-08-28T02:45:00Z,SIDEWAYS,-0.418948,-0.418948,-0.305584,0.017584
mean_reversion v15,2026-08-28,ETHUSDT,t,J3,2026-08-28T02:45:00Z,SIDEWAYS,0.055689,0.055689,0.214999,0.012564
mean_reversion v15,2026-08-28,DOGEUSDT,t,J3,2026-08-28T02:45:00Z,SIDEWAYS,0.039630,0.039630,0.168574,0.015522
mean_reversion v15,2026-08-28,SUIUSDT,f,J3,2026-08-28T02:45:00Z,SIDEWAYS,-0.191915,-0.191915,-0.094973,0.020598
mean_reversion v15,2026-08-28,LINKUSDT,f,J3,2026-08-28T02:45:00Z,SIDEWAYS,0.315366,0.315366,0.438066,0.016348
mean_reversion v15,2026-08-28,UNIUSDT,f,J3,2026-08-28T03:00:00Z,SIDEWAYS,0.306629,0.306629,0.390912,0.023826
mean_reversion v15,2026-08-29,PROMUSDT,f,J3,2026-08-29T02:15:00Z,SIDEWAYS,-0.323720,-0.324694,-0.285639,0.052097
mean_reversion v15,2026-08-29,ZECUSDT,f,J3,2026-08-29T04:15:00Z,SIDEWAYS,-0.462687,-0.466622,-0.383771,0.025206
mean_reversion v15,2026-08-29,DASHUSDT,f,J3,2026-08-29T06:30:00Z,SIDEWAYS,0.615775,0.611328,0.705090,0.022557
mean_reversion v15,2026-08-29,DASHUSDT,f,J3,2026-08-29T20:15:00Z,LOW_VOLATILITY,-0.084897,-0.089118,0.000000,0.023544
mean_reversion v15,2026-08-29,TAOUSDT,f,J3,2026-08-29T20:45:00Z,LOW_VOLATILITY,-0.327263,-0.330900,-0.182027,0.013745
mean_reversion v15,2026-08-30,NEARUSDT,f,J3,2026-08-30T02:00:00Z,LOW_VOLATILITY,1.390633,1.390633,1.531560,0.014339
mean_reversion v15,2026-08-30,ZECUSDT,f,J3,2026-08-30T02:30:00Z,LOW_VOLATILITY,0.060490,0.060490,0.168384,0.018555
mean_reversion v15,2026-08-30,SAHARAUSDT,f,J3,2026-08-30T20:00:00Z,SIDEWAYS,-1.094187,-1.094187,-0.959223,0.014705
mean_reversion v15,2026-08-30,NEARUSDT,f,J3,2026-08-30T21:00:00Z,SIDEWAYS,-1.079588,-1.079588,-0.965477,0.017369
mean_reversion v15,2026-08-30,UNIUSDT,f,J3,2026-08-30T21:00:00Z,SIDEWAYS,-1.037347,-1.037347,-0.983573,0.036503
mean_reversion v15,2026-08-30,SUIUSDT,f,J3,2026-08-30T21:15:00Z,SIDEWAYS,-1.084194,-1.084194,-0.963504,0.016430
mean_reversion v15,2026-08-30,ARBUSDT,f,J3,2026-08-30T21:15:00Z,SIDEWAYS,-1.074416,-1.074416,-0.967693,0.018561
mean_reversion v15,2026-08-30,LINKUSDT,f,J3,2026-08-30T21:15:00Z,SIDEWAYS,-1.101715,-1.101715,-0.955998,0.013628
mean_reversion v15,2026-08-30,ZECUSDT,f,J3,2026-08-30T21:15:00Z,SIDEWAYS,-1.063394,-1.063394,-0.972415,0.021738
mean_reversion v15,2026-08-31,SAHARAUSDT,f,J3,2026-08-31T09:45:00Z,SIDEWAYS,-1.056698,-1.058743,-0.975283,0.024260
mean_reversion v15,2026-08-31,ZECUSDT,f,J3,2026-08-31T22:30:00Z,SIDEWAYS,-0.062896,-0.063912,0.003934,0.029911
mean_reversion v15,2026-08-31,SAHARAUSDT,f,J3,2026-08-31T22:45:00Z,SIDEWAYS,1.362539,1.360193,1.457792,0.021310
mean_reversion v15,2026-08-31,XRPUSDT,t,J3,2026-08-31T22:45:00Z,SIDEWAYS,-0.511720,-0.516703,-0.395827,0.017188
mean_reversion v15,2026-08-31,DASHUSDT,f,J3,2026-08-31T22:45:00Z,SIDEWAYS,0.156695,0.154273,0.205155,0.041422
mean_reversion v15,2026-08-31,DOGEUSDT,t,J3,2026-08-31T23:00:00Z,SIDEWAYS,-0.217585,-0.226349,-0.042328,0.011402
mean_reversion v15,2026-08-31,SOLUSDT,t,J3,2026-08-31T23:15:00Z,SIDEWAYS,0.123867,0.121561,0.249425,0.015951
mean_reversion v15,2026-08-31,LINKUSDT,f,J3,2026-08-31T23:30:00Z,SIDEWAYS,0.324485,0.319691,0.448561,0.016168
mean_reversion v15,2026-08-31,UNIUSDT,f,J3,2026-08-31T23:30:00Z,SIDEWAYS,0.420348,0.417509,0.489715,0.029020
mean_reversion v15,2026-09-01,NEARUSDT,f,J3,2026-09-01T08:00:00Z,SIDEWAYS,0.781404,0.781404,0.857872,0.026436
mean_reversion v15,2026-09-01,ZECUSDT,f,J3,2026-09-01T08:45:00Z,SIDEWAYS,0.040882,0.040882,0.121720,0.024763
mean_reversion v15,2026-09-01,SUIUSDT,f,J3,2026-09-01T08:45:00Z,SIDEWAYS,0.169830,0.169830,0.279065,0.018345
mean_reversion v15,2026-09-01,SAHARAUSDT,f,J3,2026-09-01T08:45:00Z,SIDEWAYS,-0.723591,-0.726033,-0.627088,0.020579
mean_reversion v15,2026-09-01,LINKUSDT,f,J3,2026-09-01T08:45:00Z,SIDEWAYS,0.060517,0.060517,0.194322,0.014960
mean_reversion v15,2026-09-01,ARBUSDT,f,J3,2026-09-01T09:15:00Z,SIDEWAYS,0.151340,0.151340,0.186146,0.057736
mean_reversion v15,2026-09-01,ARBUSDT,f,J3,2026-09-01T15:15:00Z,SIDEWAYS,-0.437267,-0.438817,-0.406962,0.065083
mean_reversion v15,2026-09-01,LINKUSDT,f,J3,2026-09-01T16:30:00Z,SIDEWAYS,-1.100104,-1.100104,-0.956688,0.013845
mean_reversion v15,2026-09-01,SUIUSDT,f,J3,2026-09-01T16:45:00Z,SIDEWAYS,-1.070781,-1.070781,-0.969250,0.019501
mean_reversion v15,2026-09-01,UNIUSDT,f,J3,2026-09-01T16:45:00Z,SIDEWAYS,0.003043,0.003043,0.054833,0.038636
mean_reversion v15,2026-09-01,NEARUSDT,f,J3,2026-09-01T17:00:00Z,SIDEWAYS,-1.044067,-1.044067,-0.980694,0.031060
mean_reversion v15,2026-09-03,ARBUSDT,f,J3,2026-09-03T14:15:00Z,SIDEWAYS,0.206572,0.204667,0.245144,0.052153
mean_reversion v15,2026-09-06,UNIUSDT,f,J3,2026-09-06T05:00:00Z,LOW_VOLATILITY,-0.688758,-0.691326,-0.637011,0.038157
mean_reversion v15,2026-09-06,SAHARAUSDT,f,J3,2026-09-06T07:30:00Z,LOW_VOLATILITY,0.047552,0.044464,0.171524,0.016145
mean_reversion v15,2026-09-06,DASHUSDT,f,J3,2026-09-06T08:30:00Z,LOW_VOLATILITY,-0.204657,-0.204657,-0.177314,0.072631
mean_reversion v15,2026-09-06,SOLUSDT,t,J3,2026-09-06T08:45:00Z,LOW_VOLATILITY,1.257063,1.257063,1.412418,0.012984
mean_reversion v15,2026-09-06,DOGEUSDT,t,J3,2026-09-06T09:45:00Z,LOW_VOLATILITY,-0.233886,-0.233886,-0.146331,0.022791
mean_reversion v15,2026-09-06,ARBUSDT,f,J3,2026-09-06T14:30:00Z,LOW_VOLATILITY,-0.350348,-0.351773,-0.321946,0.069587
mean_reversion v15,2026-09-06,LINKUSDT,f,J3,2026-09-06T14:45:00Z,LOW_VOLATILITY,1.108071,1.101215,1.246108,0.014612
mean_reversion v15,2026-09-06,SOLUSDT,t,J3,2026-09-06T14:45:00Z,LOW_VOLATILITY,-1.118715,-1.118715,-0.948716,0.011692
mean_reversion v15,2026-09-06,SAHARAUSDT,f,J3,2026-09-06T14:45:00Z,LOW_VOLATILITY,0.002820,-0.000526,0.136340,0.014985
mean_reversion v15,2026-09-06,ZECUSDT,f,J3,2026-09-06T14:45:00Z,LOW_VOLATILITY,1.516673,1.516030,1.573280,0.036319
mean_reversion v15,2026-09-06,SOLUSDT,t,J3,2026-09-06T16:15:00Z,LOW_VOLATILITY,-0.328072,-0.328072,-0.197663,0.015304
mean_reversion v15,2026-09-06,PROMUSDT,f,J3,2026-09-06T18:00:00Z,LOW_VOLATILITY,0.709221,0.708012,0.757028,0.042482
mean_reversion v15,2026-09-06,SOLUSDT,t,J3,2026-09-06T22:30:00Z,LOW_VOLATILITY,0.098862,0.095429,0.239246,0.014262
mean_reversion v15,2026-09-07,NEARUSDT,f,J3,2026-09-07T01:00:00Z,SIDEWAYS,0.201235,0.201235,0.252043,0.039537
mean_reversion v15,2026-09-07,ZECUSDT,f,J3,2026-09-07T01:00:00Z,SIDEWAYS,0.015894,0.015894,0.063244,0.042270
mean_reversion v15,2026-09-07,TAOUSDT,f,J3,2026-09-07T01:30:00Z,SIDEWAYS,1.408735,1.408735,1.476484,0.030160
mean_reversion v15,2026-09-07,DOGEUSDT,t,J3,2026-09-07T02:15:00Z,SIDEWAYS,0.143841,0.143841,0.262006,0.016953
mean_reversion v15,2026-09-07,LINKUSDT,f,J3,2026-09-07T03:45:00Z,SIDEWAYS,1.275091,1.275091,1.346738,0.028432
mean_reversion v15,2026-09-07,TAOUSDT,f,J3,2026-09-07T07:00:00Z,SIDEWAYS,-0.210600,-0.212051,-0.151967,0.034002
mean_reversion v15,2026-09-07,ZECUSDT,f,J3,2026-09-07T07:45:00Z,SIDEWAYS,0.272998,0.273343,0.327640,0.036801
mean_reversion v15,2026-09-07,LINKUSDT,f,J3,2026-09-07T12:00:00Z,SIDEWAYS,-0.848250,-0.850586,-0.784789,0.031112
mean_reversion v15,2026-09-08,UNIUSDT,f,J3,2026-09-08T11:30:00Z,SIDEWAYS,-0.709432,-0.709432,-0.637881,0.027688
mean_reversion v15,2026-09-08,ARBUSDT,f,J3,2026-09-08T13:45:00Z,SIDEWAYS,-0.216335,-0.218019,-0.167545,0.040827
mean_reversion v15,2026-09-08,PROMUSDT,f,J3,2026-09-08T17:45:00Z,SIDEWAYS,-0.397030,-0.398315,-0.344583,0.037862
mean_reversion v15,2026-09-08,SAHARAUSDT,f,J3,2026-09-08T18:15:00Z,SIDEWAYS,0.315037,0.312951,0.399646,0.023736
mean_reversion v15,2026-09-08,TAOUSDT,f,J3,2026-09-08T20:00:00Z,SIDEWAYS,-0.005252,-0.007110,0.068995,0.026946
mean_reversion v15,2026-09-08,NEARUSDT,f,J3,2026-09-08T20:15:00Z,SIDEWAYS,0.061194,0.061185,0.127340,0.030276
mean_reversion v15,2026-09-08,XRPUSDT,t,J3,2026-09-08T20:45:00Z,SIDEWAYS,0.055841,0.055421,0.181259,0.015960
mean_reversion v15,2026-09-09,NEARUSDT,f,J3,2026-09-09T02:45:00Z,SIDEWAYS,1.312179,1.312179,1.380124,0.030028
mean_reversion v15,2026-09-09,SAHARAUSDT,f,J3,2026-09-09T10:15:00Z,SIDEWAYS,0.772195,0.770216,0.851927,0.025340
mean_reversion v15,2026-09-09,DASHUSDT,f,J3,2026-09-09T13:30:00Z,SIDEWAYS,-1.042209,-1.042209,-0.981490,0.032395
mean_reversion v15,2026-09-09,TAOUSDT,f,J3,2026-09-09T15:30:00Z,SIDEWAYS,0.006329,0.006595,0.069657,0.031597
mean_reversion v16,2026-06-22,SOLUSDT,t,J1,2026-06-22T09:45:00Z,SIDEWAYS,0.696259,0.696259,0.823548,0.015805
mean_reversion v16,2026-06-23,DASHUSDT,f,J1,2026-06-23T06:45:00Z,SIDEWAYS,-1.067403,-1.069716,-0.970697,0.020463
mean_reversion v16,2026-06-28,SOLUSDT,t,J1,2026-06-28T18:45:00Z,SIDEWAYS,-0.717005,-0.717005,-0.581992,0.014741
mean_reversion v16,2026-06-29,DASHUSDT,f,J1,2026-06-29T08:45:00Z,SIDEWAYS,0.420910,0.420910,0.521345,0.020005
mean_reversion v16,2026-06-29,ETHUSDT,t,J1,2026-06-29T08:45:00Z,SIDEWAYS,0.018312,0.018312,0.155919,0.014542
mean_reversion v16,2026-06-29,NEARUSDT,f,J1,2026-06-29T11:30:00Z,SIDEWAYS,0.055921,0.055921,0.144251,0.022666
mean_reversion v16,2026-06-29,SUIUSDT,f,J1,2026-06-29T11:30:00Z,SIDEWAYS,0.273415,0.273415,0.390593,0.017115
mean_reversion v16,2026-07-01,ETHUSDT,t,J1,2026-07-01T23:45:00Z,SIDEWAYS,0.668653,0.667403,0.797299,0.015634
mean_reversion v16,2026-07-01,XRPUSDT,t,J1,2026-07-01T23:45:00Z,SIDEWAYS,0.650808,0.651926,0.797805,0.013672
mean_reversion v16,2026-07-08,DOGEUSDT,t,J1,2026-07-08T21:30:00Z,SIDEWAYS,0.058795,0.054312,0.189458,0.015320
mean_reversion v16,2026-07-09,DOGEUSDT,t,J1,2026-07-09T03:00:00Z,SIDEWAYS,0.876800,0.876800,1.038849,0.012414
mean_reversion v16,2026-07-09,DASHUSDT,f,J1,2026-07-09T03:30:00Z,SIDEWAYS,0.207646,0.207646,0.314901,0.018691
mean_reversion v16,2026-07-09,PROMUSDT,f,J1,2026-07-09T04:30:00Z,SIDEWAYS,1.314029,1.314029,1.389317,0.027048
mean_reversion v16,2026-07-09,UNIUSDT,f,J1,2026-07-09T04:30:00Z,SIDEWAYS,1.228984,1.228984,1.290031,0.033449
mean_reversion v16,2026-07-09,DASHUSDT,f,J1,2026-07-09T09:15:00Z,SIDEWAYS,-0.608713,-0.608713,-0.474538,0.014844
mean_reversion v16,2026-07-09,NEARUSDT,f,J1,2026-07-09T09:30:00Z,SIDEWAYS,0.151875,0.151875,0.264130,0.017848
mean_reversion v16,2026-07-09,SOLUSDT,t,J1,2026-07-09T10:45:00Z,SIDEWAYS,-0.365717,-0.365717,-0.205632,0.012470
mean_reversion v16,2026-07-09,SUIUSDT,f,J1,2026-07-09T10:45:00Z,SIDEWAYS,-0.381178,-0.381178,-0.241870,0.014323
mean_reversion v16,2026-07-09,SAHARAUSDT,f,J1,2026-07-09T11:30:00Z,SIDEWAYS,-0.879301,-0.881212,-0.803681,0.026155
mean_reversion v16,2026-07-09,TAOUSDT,f,J1,2026-07-09T11:45:00Z,SIDEWAYS,0.552040,0.548772,0.683049,0.015337
